"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.0218200896313386,0.0040678906597362,0.000408597421381354,0.023854988849389
"2","Hauraki-Waikato","Conservative Party",0.0076,0.00460642854905056,0.00942073125930536,0.00056896204895149,0.0499611415799977
"3","Hauraki-Waikato","Green Party",0.0977,0.115843257604348,0.104640919702997,0.0518777621492176,0.161243407091941
"4","Hauraki-Waikato","Labour Party",0.465,0.517950859970452,0.487006827229683,0.39089572760947,0.597572323530477
"5","Hauraki-Waikato","Mana",0.0808,0.0656035714473072,0.066908472668634,0.0167681522610243,0.116534921260425
"6","Hauraki-Waikato","Maori Party",0.1197,0.0958152387753241,0.091499659894794,0.0318955078553218,0.148901186678506
"7","Hauraki-Waikato","National Party",0.0757,0.121774329206221,0.0782098986413841,0.0317831532880917,0.127822418948413
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.0548269404691406,0.141968674543495,0.00338057190878933,0.264323343839044
"9","Hauraki-Waikato","United Future",7e-04,0.00175928434681877,0.00299555502920518,0.000291250732580377,0.0103533360350074
"10","Ikaroa Rawhiti","ACT",0.0011,7.81175582306013e-06,0.00359934626310102,0.000312590967901771,0.0172005932592109
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.00370345875513016,0.00899811737082769,0.000552724222987451,0.0458673402417644
"12","Ikaroa Rawhiti","Green Party",0.1043,0.109906667940805,0.112654887991292,0.0577485080126024,0.170441554102624
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.584630795830078,0.50199113846269,0.407206477106867,0.610276693784853
"14","Ikaroa Rawhiti","Mana",0.0987,0.0789456502773225,0.0843857353742549,0.0292593003318337,0.139189904183609
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.0954003661053176,0.0966420387576165,0.0369370029285546,0.156371721739867
"16","Ikaroa Rawhiti","National Party",0.0545,0.0720394528424206,0.0568824228354589,0.0158684715442583,0.0996060557089518
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.0542551822894082,0.120513949954803,0.00286717321123844,0.23954301114939
"18","Ikaroa Rawhiti","United Future",3e-04,0.00111061420369458,0.00246802442864582,0.000227465219914222,0.00584359692129181
"19","Tamaki Makaurau","ACT",0.0019,0.00529268630331343,0.00385733756468192,0.000396733465535445,0.0229383191147184
"20","Tamaki Makaurau","Conservative Party",0.0062,0.00518325881612459,0.00894843255259826,0.000547920566618101,0.0464170008917571
"21","Tamaki Makaurau","Green Party",0.1181,0.113315637360925,0.126554296024623,0.0706369150909514,0.186347776384403
"22","Tamaki Makaurau","Labour Party",0.4084,0.502807496863642,0.42608071870033,0.337326622146753,0.530681693692451
