"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"59","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton East",0.233549959,0.116004879914948,0.0356049295501275,0.328573697282232,0.0046
"60","WRIGLEY, Jo","Green Party",2017,"Hamilton West",NA,0.0674937442753763,0.0539626726993837,0.086055167297422,0
"61","GAURAV, Sharma","Labour Party",2017,"Hamilton West",0.354278628,0.323885069323166,0.29125023441956,0.355053862474448,0
"62","MACINDOE, Tim","National Party",2017,"Hamilton West",0.531004547,0.549798254251042,0.501413863358497,0.589844908932246,1
"63","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton West",0.02618708,0.0775255770761195,0.0263912880098379,0.171895142327429,0
"64","TODD, Quentin","United Future",2017,"Hamilton West",0.002170094,0.00333958888872081,0.000339370903978225,0.0176936490925855,0
"65","EVANS, Alex","ACT",2017,"Helensville",0.008691207,0.00117345864522803,0.000203607881959333,0.00488646061533121,0
"66","HOLT, Hayley","Green Party",2017,"Helensville",0.12791411,0.117816700033826,0.105868171238675,0.12971981673812,0
"67","TAOGAGA, Kurt","Labour Party",2017,"Helensville",0.127709611,0.161002195413715,0.139872740140449,0.188683428595289,0
"68","PENK, Chris","National Party",2017,"Helensville",0.655623722,0.580154711767334,0.539462521907262,0.614166860142017,1
"69","PETERSON, Helen","New Zealand First Party",2017,"Helensville",NA,0.0430946022959661,0.0174148021036831,0.0964684743158342,0
"70","SMITH, Anthony","ACT",2017,"Hunua",0.012146166,0.00157412897666186,0.000284569713139882,0.00596470133744319,0
"71","KAUR, Baljit","Labour Party",2017,"Hunua",0.17858981,0.185620774466156,0.162000654042313,0.217334762344838,0
"72","BAYLY, Andrew","National Party",2017,"Hunua",0.675553268,0.613508360881316,0.573933043739147,0.647925325441534,1
"73","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hunua",0.052282242,0.0880796805210049,0.029474764473243,0.203573773109969,0
"74","PARKINS, Andy","ACT",2017,"Hutt South",0.004687182,0.000856339391488636,0.000151872405524167,0.00346670105541978,0
"75","RUTHVEN, Susanne","Green Party",2017,"Hutt South",0.083452211,0.097891484006962,0.0881719114560778,0.10722884151381,0
"76","ANDERSEN, Ginny","Labour Party",2017,"Hutt South",0.438047687,0.363684567838808,0.32768645165919,0.391283164108712,0.0112
"77","BISHOP, Chris","National Party",2017,"Hutt South",0.419604646,0.43264228727107,0.392223577529213,0.461534536092113,0.9884
"78","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hutt South",0.028924775,0.0544882536313736,0.0174535202367754,0.148760463486574,4e-04
"79","GILBERT, Paul","ACT",2017,"Ilam",0.011722365,0.00177336528078543,0.000296809192457245,0.00633222918950973,0
"80","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ilam",0.122056555,0.11346503082557,0.1022332615423,0.124334610563212,0
"81","RIMELL, Anthony","Labour Party",2017,"Ilam",0.23496144,0.233603004373278,0.207469821535715,0.260236330678256,0
"82","BROWNLEE, Gerry","National Party",2017,"Ilam",0.580771208,0.625366297970488,0.581147447751601,0.657124548437855,1
"83","SURENDRAN, Rochelle","Green Party",2017,"Invercargill",0.074243813,0.0767542533055019,0.0674096562645512,0.0863929131952559,0
"84","CRAIG, Liz","Labour Party",2017,"Invercargill",0.298502903,0.299735452328948,0.269160204877307,0.32679084964037,0
"85","DOWIE, Sarah","National Party",2017,"Invercargill",0.520928811,0.489996094043527,0.448338573141713,0.521544263976633,0.9984
"86","BOND, Ria","New Zealand First Party",2017,"Invercargill",0.07505856,0.115368199840122,0.0405978230711471,0.244829436607933,0.0016
"87","EVANS, Richard","ACT",2017,"Kaikoura",0.003666735,0.000496912710877959,0.000101933610457616,0.00250102345654046,0
"88","McCUBBIN, Richard","Green Party",2017,"Kaikoura",0.083825626,0.086571766038097,0.0768812550537795,0.0962824821310533,0
"89","WALKER, Janette","Labour Party",2017,"Kaikoura",0.229374618,0.229064450354842,0.20265925919426,0.258599760353912,0
"90","SMITH, Stuart","National Party",2017,"Kaikoura",0.577408841,0.54480735157255,0.505080963740646,0.576579587214303,1
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0597921515707574,0.0199063244520667,0.135820006147489,0
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.0063732965455588,0.00113571755013954,0.0346980631168824,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.0854377622546748,0.0767553978736617,0.0939295413670553,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.466003923008675,0.448822160330509,0.491219274402426,1
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.332069803645687,0.286999507710884,0.36272583190284,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.0708249794233765,0.023885251440639,0.16959722447633,0
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.00116068669576391,0.00055006593780584,0.00537019400855849,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0983578375913614,0.0887233576576615,0.107639931998817,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.492285662445449,0.449380878016106,0.520861076820233,0.9998
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.37250781645277,0.333339618529136,0.398205711144379,2e-04
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.049949279819844,0.0417872074474406,0.0587692769756585,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.752036369442712,0.719194477778145,0.775743365903019,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.175740215902569,0.151403307343098,0.202253682824233,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.00301265053104793,0.000781324665469981,0.00945026239856615,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0395299025347681,0.0330029235636849,0.0470759469878603,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.634133122459102,0.603303645160087,0.656919116692539,1
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.209685468041655,0.180502569480806,0.233448363786713,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.0774361136057949,0.0267999839573065,0.170669376168259,0
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00261983974041915,0.000728037630112575,0.00895351357780658,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0493469870707394,0.0411459076017969,0.059119279432489,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.602735805939643,0.568390737399252,0.627565801849988,1
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.296262123690746,0.255800269659538,0.326999734492157,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.0847363377598388,0.0288740924220725,0.187137468193833,0
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0785165362100267,0.070320909023984,0.0869001737396175,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.396984840676002,0.362358309722641,0.421748190425108,0.0864
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.436809915704086,0.392811379394921,0.469661654535097,0.9136
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.123241053546366,0.110499193748059,0.137255263994255,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.469561084560888,0.425430078084604,0.500113236678139,0.9994
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.34951916515907,0.310381188497716,0.3738817477631,6e-04
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.0734958233506799,0.0653081259061367,0.0814577513041767,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.508322664454499,0.463456057340162,0.539984787517575,0.9992
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.376764706323446,0.338750447622708,0.405147352324842,2e-04
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.0566378470968855,0.0163049492800101,0.191515936588255,6e-04
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.0635542821350116,0.0562961472720176,0.071918451680186,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.350185513297153,0.313416792057039,0.383357501440053,0.0206
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.408598127509398,0.374412351909351,0.437973880778044,0.9794
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.000576531191319894,0.000110107516419372,0.00299274805673168,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.105843466917913,0.0951484153023678,0.117128074487184,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.310765913740241,0.27766544455005,0.34145225373666,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.531307485094435,0.480404929301997,0.572898181259618,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.00652161337272005,0.00157831408331368,0.0188781831065426,0
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0878467554082634,0.0783643145068853,0.0976486239358974,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.433795703805434,0.396145779717205,0.461924507780336,0.9516
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.382977560452336,0.341673302757306,0.415168099554752,0.0484
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.0699447382577737,0.0619167401425977,0.0780654693610978,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.28386303843408,0.253949445779718,0.311748021860437,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.616366168404956,0.57045207169377,0.648355881904377,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.0025873719105704,0.000476228283105234,0.00866119366265428,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0963510844445139,0.0863095181425899,0.10623036418203,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.281338540502352,0.251009282444701,0.310796517622711,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.58185230221692,0.534642744997293,0.619901228280483,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.000689868304992356,0.000124988089139454,0.00339327765747095,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.100671114897683,0.0897350974097431,0.1134936336291,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.239022439842256,0.208958828622821,0.278995035227087,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.489864886727258,0.447018813406342,0.530289592702503,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.00266687031772648,0.000470119822663166,0.00869011030601631,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.0976582026306104,0.0873413910296729,0.107744463872657,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.197674103785328,0.173556359503015,0.226823216836932,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.6674212068759,0.622648127358487,0.700661921546859,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00682495075999631,0.00273878100287887,0.0164911494097109,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.0825287181393519,0.0609620097157116,0.111815018245089,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.340713757270302,0.286983950138099,0.40121604970432,0.4628
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.178598329288743,0.152097464508686,0.21137906664426,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.344789961991977,0.292389224575544,0.399334275609015,0.5372
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.079583828489089,0.0710649414044561,0.0885886336908276,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.316507936737411,0.28402493259098,0.346686371514125,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.566418000958073,0.518257292190986,0.603823465177265,1
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.00297952829486571,0.000261325617838773,0.0177396660834912,0
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0544545411405053,0.0430740813969063,0.0761441220518369,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.222412693153958,0.194457019295379,0.256998640227056,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.574426970074171,0.535453289182029,0.611350089447308,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.0787962757308172,0.0631786824324943,0.0969747160040993,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.455287062663538,0.409960889825809,0.490217152646692,0.8076
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.428062856988893,0.386390968011306,0.461776141159736,0.1916
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.0708392680667374,0.0230001358059219,0.18335060469373,8e-04
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.0592310448401722,0.0504964190953658,0.0695737745782166,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.31081007715747,0.278981454099515,0.339317196903583,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.543584562931849,0.499993674860263,0.579086313835907,0.9996
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.0883061206264414,0.0301093371043976,0.19286172729768,4e-04
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.107111866900577,0.0964022024754615,0.117676005253199,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.390773228619955,0.351685616655239,0.423700331472157,0.0738
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.435729020785127,0.397066222329529,0.462046672846108,0.9236
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.0758604163718664,0.0237483892729552,0.218594921325316,0.0026
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.000921186723256574,0.000185322442757807,0.00422907561909767,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0858306180427251,0.0756394819579179,0.0965379907395811,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.273375785553593,0.244632642535463,0.299888224029913,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.571028060930948,0.527360385444583,0.603837239825897,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.000555135352196787,0.000106278534515652,0.00284555948357457,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.0648217775461473,0.0516140540043331,0.0857747484453524,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.255859385381991,0.225453470885418,0.291616327166418,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.611100940349191,0.564286474165727,0.653793965144933,0.9994
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.118252267202762,0.0395822582418953,0.261537851683263,6e-04
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.00164621395377149,0.000613814564186328,0.00709786048312596,0
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0680646650437921,0.0604005726553478,0.0763424433000483,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.477646870252839,0.433529440515036,0.512199146131039,0.994
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.385510406533868,0.346094319785523,0.416284902220477,0.0036
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.106323213385039,0.0365039937487213,0.24401146443872,0.0024
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.000717243184558867,0.000137575762194532,0.00358138680690489,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.0864061531024989,0.0763895821011718,0.0981971077852951,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.15279045866343,0.131733918847635,0.182820691575191,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.664903666282876,0.62026769629523,0.706198835041026,0.9996
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.110961074306701,0.0355079845932898,0.275250814957994,4e-04
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00151463099004128,0.000598933728081182,0.00610651659812548,4e-04
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.182939192436657,0.162281997340231,0.206383257026964,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.395681740984005,0.358979124161325,0.419181761360655,0.9986
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.299653992586546,0.259212740358086,0.323807459840461,6e-04
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.0338772479317427,0.0105407869107677,0.115032363175832,4e-04
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.00324562370021461,0.000491487843255801,0.015923777741506,0
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.0570638312850563,0.0452933524452007,0.075227159527556,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.291602277548641,0.260687431922904,0.325026306496769,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.58715034576075,0.539978294452657,0.624403546224833,0.9994
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.121292959842816,0.0424339036677898,0.247982241664841,6e-04
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.000430860777296049,8.10720706892579e-05,0.00199674613705076,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.103888888742098,0.0933062271637523,0.113916564121891,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.152280560957763,0.133908443666077,0.174803542562834,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.702939956560754,0.658218120297073,0.735147861435483,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.0391803088940426,0.0128669764430681,0.102715402512687,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.00239124195782393,0.000430660848479456,0.00802945256673777,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.0919741012791768,0.0818950598089627,0.101213252814817,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.17887976980554,0.158613570459946,0.201731038393831,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.720500177346622,0.675463454792128,0.750876879996905,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0826756369374295,0.072654765799387,0.0942078682365667,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.183850309655631,0.16040919994385,0.215982389877832,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.603449660212961,0.563087700231415,0.63965253347906,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0632781243158736,0.054940583370273,0.0729673611050719,0
"216","AL-BUSTANJI, Ala'","Labour Party",2017,"Taupo",0.208158675,0.229331466896646,0.203872363802163,0.258107033480035,0
