"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.00134691071719268,0.00408786497594127,0.000361561668887799,0.0240975136951373
"2","Hauraki-Waikato","Conservative Party",0.0076,0.0172916469673909,0.0112884778951578,0.000615823759917716,0.0517503478731525
"3","Hauraki-Waikato","Green Party",0.0977,0.109328843880526,0.104770538954236,0.0517397722499705,0.160746348145916
"4","Hauraki-Waikato","Labour Party",0.465,0.400599881291271,0.487314143144119,0.39577258496442,0.596849186392936
"5","Hauraki-Waikato","Mana",0.0808,0.101553812370827,0.0658913255578739,0.0162822388072946,0.118054091587836
"6","Hauraki-Waikato","Maori Party",0.1197,0.124123004613912,0.092865718104174,0.0346305310064028,0.152793804778005
"7","Hauraki-Waikato","National Party",0.0757,0.106816729166123,0.0770699120011631,0.0301264142618966,0.125261871627945
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.138925145992412,0.141858947240581,0.00391970783053931,0.259289509480779
"9","Hauraki-Waikato","United Future",7e-04,1.40250003455794e-05,0.00286009965925879,0.000279186842430973,0.00977916659528043
"10","Ikaroa Rawhiti","ACT",0.0011,0.0161229849699608,0.00363270496753391,0.000380571836371797,0.0175411563977323
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.0103946951712701,0.00894174194033265,0.000583219824206099,0.045849747628639
"12","Ikaroa Rawhiti","Green Party",0.1043,0.0989663928956693,0.11152295667298,0.0589146978744933,0.167743181504189
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.592659366578993,0.501929783325007,0.410177049456383,0.610139314050081
"14","Ikaroa Rawhiti","Mana",0.0987,0.0645608310515969,0.0855510098284757,0.0330018458112489,0.138586361528209
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.0588998488070468,0.0959687780411336,0.0349649021805944,0.154565621979959
"16","Ikaroa Rawhiti","National Party",0.0545,0.0502142843896573,0.0574718820863919,0.0143934249539609,0.0992312297260909
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.105895102982401,0.121936005084293,0.003337576024502,0.23851760218409
"18","Ikaroa Rawhiti","United Future",3e-04,0.00228649315340481,0.00249338895021053,0.000248230560221749,0.00583487996596611
"19","Tamaki Makaurau","ACT",0.0019,2.72567740806521e-05,0.00395124985735847,0.000397731365070749,0.0219742561175283
"20","Tamaki Makaurau","Conservative Party",0.0062,0.000904840542809969,0.00954738738088827,0.000572710300693637,0.0455980149987278
"21","Tamaki Makaurau","Green Party",0.1181,0.143200612100928,0.125092296154446,0.0688956313846868,0.185797593529596
"22","Tamaki Makaurau","Labour Party",0.4084,0.454195649120874,0.428162400356975,0.338350536501791,0.530493307554111
"23","Tamaki Makaurau","Mana",0.1082,0.0783042747244046,0.0932929016404723,0.0365136551460897,0.149554424746091
"24","Tamaki Makaurau","Maori Party",0.1284,0.14391560977797,0.10037664794763,0.0387647814618673,0.160856362278858
"25","Tamaki Makaurau","National Party",0.0763,0.0736050405532055,0.0773041130610466,0.0316368164063989,0.126295693436944
"26","Tamaki Makaurau","New Zealand First Party",0.1412,0.100540199135461,0.151427994162184,0.00407225163246497,0.271500631812685
"27","Tamaki Makaurau","United Future",8e-04,0.00530651727026593,0.00298130400100349,0.000288951656902222,0.0110992774685729
"28","Te Tai Hauauru","ACT",0.0013,0.00309868339683513,0.00367768625004646,0.00039117260244228,0.019061072702181
"29","Te Tai Hauauru","Conservative Party",0.0057,0.0178562197883036,0.00838890519313496,0.000623516695404386,0.0435533588394407
"30","Te Tai Hauauru","Green Party",0.1193,0.123318173073346,0.12787639505175,0.0694657165949009,0.187011587072732
"31","Te Tai Hauauru","Labour Party",0.4223,0.537456673973393,0.444826230932549,0.354853582820867,0.547158406694973
"32","Te Tai Hauauru","Mana",0.0682,0.0269528099271609,0.0533814081569694,0.0088867956544597,0.0998172982092685
"33","Te Tai Hauauru","Maori Party",0.1764,0.166481878836118,0.146656659699498,0.0790834047908188,0.213796453572665
"34","Te Tai Hauauru","National Party",0.0711,0.0615855937240315,0.0737694409783894,0.0281201387150095,0.121358171640238
"35","Te Tai Hauauru","New Zealand First Party",0.1179,0.0589437851622633,0.128092451533731,0.00349290927258503,0.243119624951917
"36","Te Tai Hauauru","United Future",7e-04,0.00430618211854892,0.00285447841689091,0.000264161356429781,0.0104544804468519
"37","Te Tai Tokerau","ACT",0.0016,0.000661040630337318,0.00387763073503507,0.000400180335568609,0.0202116654394468
"38","Te Tai Tokerau","Conservative Party",0.0068,0.0271378148765329,0.00937172759462158,0.000584016390671395,0.0486833461284288
"39","Te Tai Tokerau","Green Party",0.1006,0.0935500274859871,0.109442018131125,0.0571399692077182,0.164876092777487
"40","Te Tai Tokerau","Labour Party",0.3547,0.35913433734033,0.374874551068822,0.288755131906192,0.474999962658806
"41","Te Tai Tokerau","Mana",0.1875,0.207356956785225,0.172038086603941,0.104020171948745,0.243592102456828
"42","Te Tai Tokerau","Maori Party",0.1015,0.0245426309162672,0.0746671288481469,0.018226415100237,0.12984047580426
"43","Te Tai Tokerau","National Party",0.0856,0.131938424021314,0.0878383259141976,0.0374416674492117,0.141397681367064
