"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"54","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Epsom",0.021714404,0.0402983626104495,0.0230430805712451,0.0646728328963853,0
"55","McDOWALL, James","ACT",2017,"Hamilton East",0.004133512,0.00113037334030018,0.000239264242835441,0.00420586141660978,0
"56","TAYLOR, Sam","Green Party",2017,"Hamilton East",0.071923117,0.0881845012393547,0.0804138474769925,0.0962234932282179,0
"57","STRANGE, Jamie","Labour Party",2017,"Hamilton East",0.271985119,0.314042969994248,0.287838628634385,0.338405460146586,0
"58","BENNETT, David","National Party",2017,"Hamilton East",0.573628191,0.555914519080148,0.519335306885805,0.590116607213455,0.9998
"59","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton East",0.233549959,0.115667383169618,0.0466535757213073,0.267151155136445,2e-04
"60","WRIGLEY, Jo","Green Party",2017,"Hamilton West",NA,0.0682993193390882,0.0573539495763636,0.0826669766266876,0
"61","GAURAV, Sharma","Labour Party",2017,"Hamilton West",0.354278628,0.355514354078506,0.328148656106286,0.383647129120132,0
"62","MACINDOE, Tim","National Party",2017,"Hamilton West",0.531004547,0.526219711114727,0.490540981357673,0.560764183982539,1
"63","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton West",0.02618708,0.0768799026037703,0.0336283118359597,0.144567310117162,0
"64","TODD, Quentin","United Future",2017,"Hamilton West",0.002170094,0.00118133519777217,0.00013091239382581,0.00566299430716222,0
"65","EVANS, Alex","ACT",2017,"Helensville",0.008691207,0.00154711326367043,0.000319887075945249,0.00548494775489773,0
"66","HOLT, Hayley","Green Party",2017,"Helensville",0.12791411,0.118536386913064,0.108000028579213,0.129089470372363,0
"67","TAOGAGA, Kurt","Labour Party",2017,"Helensville",0.127709611,0.190680418085396,0.165248000922696,0.213481964721498,0
"68","PENK, Chris","National Party",2017,"Helensville",0.655623722,0.560480433304362,0.529541048415925,0.591117678153623,1
"69","PETERSON, Helen","New Zealand First Party",2017,"Helensville",NA,0.0430491262354738,0.0213489819773161,0.0831502686515136,0
"70","SMITH, Anthony","ACT",2017,"Hunua",0.012146166,0.0019603938293256,0.000423625056209833,0.00681134362514454,0
"71","KAUR, Baljit","Labour Party",2017,"Hunua",0.17858981,0.218560190275757,0.189633067698911,0.245492833745949,0
"72","BAYLY, Andrew","National Party",2017,"Hunua",0.675553268,0.594129259843788,0.564137593517373,0.624171367856508,1
"73","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hunua",0.052282242,0.0881866847581097,0.0374377581573873,0.174189011362286,0
"74","PARKINS, Andy","ACT",2017,"Hutt South",0.004687182,0.00109834675978761,0.000245276149499399,0.00404345569081564,0
"75","RUTHVEN, Susanne","Green Party",2017,"Hutt South",0.083452211,0.0984026252314245,0.0901900390583158,0.106609113224564,0
"76","ANDERSEN, Ginny","Labour Party",2017,"Hutt South",0.438047687,0.394033714834486,0.367520373620769,0.420938885372863,0.2436
"77","BISHOP, Chris","National Party",2017,"Hutt South",0.419604646,0.412973909573935,0.382782675711144,0.441481717425342,0.7564
"78","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hutt South",0.028924775,0.054398291796096,0.0226750361872083,0.118303158851728,0
"79","GILBERT, Paul","ACT",2017,"Ilam",0.011722365,0.00224377047369183,0.000503214264681723,0.00693512866987875,0
"80","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ilam",0.122056555,0.114064282817081,0.104187578465632,0.123673184964157,0
"81","RIMELL, Anthony","Labour Party",2017,"Ilam",0.23496144,0.262900513962216,0.237294247886412,0.287062625267142,0
"82","BROWNLEE, Gerry","National Party",2017,"Ilam",0.580771208,0.603297579301306,0.569470619755554,0.635272132599862,1
"83","SURENDRAN, Rochelle","Green Party",2017,"Invercargill",0.074243813,0.0771691667626862,0.0695203481534708,0.085119025910855,0
"84","CRAIG, Liz","Labour Party",2017,"Invercargill",0.298502903,0.327243484734347,0.302821484972774,0.35331152171796,0
"85","DOWIE, Sarah","National Party",2017,"Invercargill",0.520928811,0.469925145500828,0.439060221594592,0.499743659569066,0.9998
"86","BOND, Ria","New Zealand First Party",2017,"Invercargill",0.07505856,0.115776802273499,0.0518010412463379,0.206097398781257,2e-04
"87","EVANS, Richard","ACT",2017,"Kaikoura",0.003666735,0.000633463934067824,0.000131478287824507,0.00280820265834238,0
"88","McCUBBIN, Richard","Green Party",2017,"Kaikoura",0.083825626,0.0869651002885033,0.0791244743370752,0.0954256565170565,0
"89","WALKER, Janette","Labour Party",2017,"Kaikoura",0.229374618,0.259809432722241,0.232467132670707,0.286512544803019,0
"90","SMITH, Stuart","National Party",2017,"Kaikoura",0.577408841,0.525525391146033,0.495887845562048,0.55494722766483,1
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0592366745193143,0.0259492933351927,0.115651195789942,0
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.0025748408763151,0.000539965589015426,0.00975470926520222,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.086004734750553,0.0785690727694172,0.0934514946979638,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.492784083081587,0.468856959158877,0.517383207840473,1
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.310518456470427,0.276304713044912,0.341949444007403,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.0707525501583117,0.0306409651393865,0.147421702937782,0
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.00147405883022469,0.000609186102472162,0.00663173174564767,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0989585039008338,0.0907667583292971,0.107143463570289,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.524087802406509,0.496626855979533,0.553438673306321,1
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.353399732990635,0.322879984758733,0.380734706002,0
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.0499552920958104,0.0429310779544639,0.057384300042958,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.771103774983648,0.749304456188087,0.792660569972259,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.16430471043573,0.145096562033515,0.182353908905051,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.0038812098318268,0.00116579111986853,0.0102477309994132,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0396227033854599,0.0336564844298291,0.0459168969314971,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.651511202886815,0.630746446821202,0.67354998523236,1
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.195546271598494,0.173062475684287,0.216044734822394,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.0765749513008534,0.0338739367379627,0.134622383970298,0
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00341599258294436,0.00100649709974901,0.010009429610663,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0495380229261225,0.0424485462085219,0.0580167631571393,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.626782523518342,0.604181903655002,0.652027999655661,1
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.27657524461184,0.244885154073811,0.305275023542931,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.0839321694514331,0.0379766636416782,0.151734857340817,0
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0788705971466939,0.0719677932857408,0.0859912605323977,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.423864260989378,0.400537952688587,0.447511723258375,0.6242
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.415433395089728,0.381445866059747,0.446674521425737,0.3758
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.124102019043741,0.111558483130505,0.137165056147651,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.50496949782536,0.473716716597182,0.536249141682153,1
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.330996882577913,0.301247734200965,0.357556575260121,0
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.0737020857240311,0.0669332807603108,0.0804498673338158,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.543244756854796,0.512994067490784,0.57329508114927,1
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.358240751094134,0.329590227584909,0.384997358076657,0
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.0552651711682049,0.0212865545453144,0.145071506712977,0
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.0637939869004694,0.057727980443394,0.0704921122754451,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.386023539542583,0.354942740590073,0.414635646686868,0.4054
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.391819848141407,0.365862014808215,0.417066305092053,0.5946
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.000748387608243774,0.000154936887604707,0.00341318392475252,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.106485826377227,0.0976375546066287,0.11599634287665,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.343806005767818,0.315775815333726,0.369927669435852,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.506518523118793,0.468662124883846,0.54225804126381,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.00858662372676889,0.00260819034291835,0.0201261762270744,2e-04
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0882321315038369,0.0802787729465836,0.0962543702266062,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.46388771462681,0.43721467726664,0.490471130540837,0.9998
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.363092224383197,0.331160298449464,0.392372937784558,0
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.070369494098564,0.0634707866396847,0.0771330564004103,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.31301217380955,0.287865618601641,0.33936110234424,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.593862748086802,0.560531630386664,0.626429342893781,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.00343465307489103,0.000788107990334971,0.00964693914549539,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0969746621807551,0.0887659043506912,0.105475293903277,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.312872809689668,0.285583159450379,0.338599914605777,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.558573747301572,0.523009682026229,0.592500415513305,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.000856160662219981,0.000183224293821787,0.00393026512875918,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.101205516851318,0.0920341757848547,0.111582437942061,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.278930420546649,0.244404097503883,0.310313952844821,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.469413015688827,0.437620721687503,0.498933260547899,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.0034854640167663,0.000742691114102155,0.00976596935187355,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.0981023626751143,0.0893445146498677,0.106939686065224,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.229641524780483,0.201466397123198,0.254079162854204,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.645216834966645,0.611956400102404,0.67718200948806,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00674467430103802,0.00279997189604677,0.0163185247452213,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.0827957460220499,0.0615191368533423,0.112253879775364,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.343986929428205,0.29354589531946,0.402705821248063,0.5694
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.178354373202615,0.151805588003357,0.209077641923481,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.335782899173798,0.270633947274287,0.402408266397665,0.4306
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.0800209419113036,0.0727638667015534,0.0874107032915668,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.347314831311743,0.320512696164768,0.374422769672793,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.542728396071408,0.506384034186375,0.576745843970972,1
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.00100545703960586,0.000102766666758152,0.00554898695698094,0
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0554466101692187,0.0458476784395241,0.0709496136864152,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.258443397732995,0.226871342994103,0.28594220264689,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.555488384968119,0.525338564415704,0.584618232647418,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.0797924780723562,0.0671353086101843,0.0939884997868513,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.492842241501315,0.460004872140912,0.524399120505532,0.9972
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.407509469337771,0.375301059148412,0.437010565856389,0.0028
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.0697682460527685,0.0295323101827897,0.145894996601709,0
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.0593870045805386,0.0519036899763978,0.0680540147172348,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.339695868275509,0.314510868573769,0.366144957394664,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.522399307476709,0.489266511173137,0.553425383858678,1
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.0880303331224235,0.0390681668587556,0.162203164410957,0
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.107709051075562,0.0982867351998836,0.118093814192341,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.426860235013412,0.395151652673392,0.459194384704846,0.6318
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.416845950788406,0.387736351109793,0.444223588172825,0.368
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.0755703673826455,0.0310925991513203,0.171980413976888,2e-04
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.00118257875124291,0.000241396172769595,0.00489044265500707,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0862675037973362,0.0774761552101443,0.0951722193923927,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.301766070810655,0.277071120906688,0.326471029816287,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.550276435080296,0.517135735853078,0.580922825899568,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.000692916273431127,0.00014681950559988,0.00317425133478154,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.0656693158617841,0.0548545120603472,0.0811014975933673,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.292015670529241,0.260967141510837,0.321359481278221,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.588225779962213,0.552220909854131,0.622175083337753,1
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.116708143241232,0.0512414151688098,0.221260473208309,0
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.00215566108208587,0.000731488633206723,0.00840510113377364,2e-04
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0684093462601553,0.0618374661648097,0.0751542438271746,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.513221309318766,0.4818251827051,0.545297429748561,0.9996
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.366324729329431,0.33622455027005,0.3937251134257,0
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.106171027828493,0.0470140843920329,0.200101941420261,2e-04
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.000958840553543357,0.000199404914589647,0.00393808388026704,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.0868557919493719,0.0781778272999023,0.0959666680976796,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.183902368821778,0.156593375350494,0.207215603693652,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.642850366211101,0.609938441077062,0.675648886950085,1
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.109329283472045,0.0462589727726438,0.232149249896011,0
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00197571526339033,0.000688938753181062,0.00749837030122451,8e-04
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.183823509313039,0.163576247442717,0.206338226943951,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.422781554869549,0.398704158647087,0.448946096584062,0.9992
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.280456186303263,0.249279515464968,0.308080984463437,0
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.0341293553402498,0.0137887510602944,0.0860158799372532,0
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.00158877972261621,0.000198806023863603,0.00579865672459653,0
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.057913139729261,0.0481437379646074,0.0719688726506148,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.324297496011532,0.295488152507253,0.3540733545657,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.564141401903844,0.528757769721047,0.597652074485485,1
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.121494871940924,0.0548220534537498,0.212554797565402,0
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.000529049042074586,0.000114000372252501,0.00232180159241745,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.104269018705598,0.0955002983217578,0.112886294153926,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.176670555908883,0.15549678277457,0.197554679375009,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.681090449615827,0.64719062409932,0.713661956677797,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.0390972138511529,0.0164215577076386,0.0866947720968647,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.00315683386399643,0.000728872150722023,0.00935517431309941,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.0923941583405484,0.0839413194275267,0.100789808802105,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.204193866308303,0.182019027306343,0.225778843047628,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.69847915347816,0.665208913459513,0.730828017331066,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0829510836218385,0.0743261965175869,0.0927886107280231,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.217086637590597,0.188599037120574,0.243500084983309,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.584011216411697,0.552577693572067,0.61395301935838,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0636204737137967,0.0562629433208685,0.0718209905656303,0
"216","AL-BUSTANJI, Ala'","Labour Party",2017,"Taupo",0.208158675,0.258838450716611,0.232903163378363,0.283865918784293,0
"217","UPSTON, Louise","National Party",2017,"Taupo",0.631121562,0.618758814733431,0.584421222130736,0.652001918280367,1
