"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.0224825911003961,0.00401815372562677,0.000419932607417629,0.0239307857739097
"2","Hauraki-Waikato","Conservative Party",0.0076,0.00233214360597492,0.0102546604224615,0.000584748746747318,0.0510140615933097
"3","Hauraki-Waikato","Green Party",0.0977,0.142820768190839,0.106650498786852,0.0527725199378548,0.161540680707782
"4","Hauraki-Waikato","Labour Party",0.465,0.456852601565749,0.484392414801073,0.392245586407352,0.595881014708919
"5","Hauraki-Waikato","Mana",0.0808,0.0273898843711427,0.0674066097679913,0.0172666761407537,0.117581332338832
"6","Hauraki-Waikato","Maori Party",0.1197,0.0542723195953623,0.0923715655657952,0.0335301556993304,0.151697602232853
"7","Hauraki-Waikato","National Party",0.0757,0.0682254178349485,0.0786046365823894,0.0309608444543392,0.128407046125881
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.220636113360097,0.14139289070301,0.00380319048010972,0.262126200793101
"9","Hauraki-Waikato","United Future",7e-04,0.00498816037549104,0.00294125578948165,0.000291096491797585,0.0107104251860552
"10","Ikaroa Rawhiti","ACT",0.0011,0.00815638817910712,0.00368910572010644,0.000361668703733272,0.0171997841323216
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.0166241513108071,0.0087426324767599,0.000572515323099995,0.0457536324922359
"12","Ikaroa Rawhiti","Green Party",0.1043,0.13810371408735,0.11285428436142,0.0578490857519709,0.168559104745153
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.527585559351072,0.502305501604793,0.413079643791946,0.610343596940478
"14","Ikaroa Rawhiti","Mana",0.0987,0.156282211235741,0.0845429380896077,0.031270343577799,0.138383560187371
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.097629756765911,0.0963490115393499,0.0346816430008577,0.15684998372027
"16","Ikaroa Rawhiti","National Party",0.0545,0.0529130305060945,0.0571292028529134,0.0158120665641279,0.100484518276327
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.000907530929384085,0.1199794873541,0.00323401211784318,0.23518190644519
"18","Ikaroa Rawhiti","United Future",3e-04,0.00179765763453339,0.00257157470558302,0.000243195765486892,0.00579585063545727
"19","Tamaki Makaurau","ACT",0.0019,0.0278975831273865,0.0040855055135886,0.00040680476492361,0.0225964001680675
