"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"1","Auckland Central",2017,"ACT",0.0117,0.00667148201042716,0.00215056469281144,0.0141379494975886
"2","Auckland Central",2017,"Conservative Party",0.0173,5e-04,5e-04,0.00231976906147025
"3","Auckland Central",2017,"Green Party",0.2217,0.222500949274088,0.196283687631173,0.233924808827687
"4","Auckland Central",2017,"Labour Party",0.2167,0.239528376797503,0.209943724881614,0.26971105486808
"5","Auckland Central",2017,"Mana",0.0196,0.00313481974634149,0.000625125450515206,0.0147834159494941
"6","Auckland Central",2017,"Maori Party",0.0056,0.00486457142189505,0.00251726059485681,0.00925612469372365
"7","Auckland Central",2017,"National Party",0.4493,0.433304668710781,0.39173117211353,0.469290630587658
"8","Auckland Central",2017,"New Zealand First Party",0.0518,0.0759274315841137,0.0434490331543291,0.129932579560173
"9","Auckland Central",2017,"United Future",0.0019,0.0012199175942088,5e-04,0.00449264926908155
"10","Bay of Plenty",2017,"ACT",0.0025,0.00142553034410837,5e-04,0.00603834106108969
"11","Bay of Plenty",2017,"Conservative Party",0.0566,0.00130114420872198,5e-04,0.00758953346122638
"12","Bay of Plenty",2017,"Green Party",0.0723,0.0734645958179038,0.063422708288569,0.0897489707890689
"13","Bay of Plenty",2017,"Labour Party",0.1307,0.16203385074952,0.126625033881065,0.199886502620301
"14","Bay of Plenty",2017,"Mana",0.0051,0.000815692893180694,5e-04,0.00384670517053162
"15","Bay of Plenty",2017,"Maori Party",0.0057,0.0049514387687146,0.00256221167690782,0.0106570165076403
"16","Bay of Plenty",2017,"National Party",0.5766,0.560604668710782,0.51903117211353,0.605990372235611
"17","Bay of Plenty",2017,"New Zealand First Party",0.1394,0.17223089786747,0.116926548681727,0.229412314700106
"18","Bay of Plenty",2017,"United Future",0.0021,0.00134832997254657,5e-04,0.00557728800934846
"19","Botany",2017,"ACT",0.0241,0.0137421125172047,0.00442979564929537,0.027143737912389
"20","Botany",2017,"Conservative Party",0.0453,0.00104137513524922,5e-04,0.006074308582925
"21","Botany",2017,"Green Party",0.0435,0.0446186660295541,0.0381588908790145,0.059867036294964
"22","Botany",2017,"Labour Party",0.2227,0.252210262012659,0.215756656811884,0.286944936496792
"23","Botany",2017,"Mana",0.0061,0.0009756326761573,5e-04,0.00460096108632213
"24","Botany",2017,"Maori Party",0.0021,0.00182421428321064,0.000943972723071302,0.00678973954438235
"25","Botany",2017,"National Party",0.5965,0.580504668710782,0.53893117211353,0.623011626841058
"26","Botany",2017,"New Zealand First Party",0.0544,0.0859498396745837,0.0456298726562838,0.143720228648471
"27","Botany",2017,"United Future",0.0015,0.000963092837533261,5e-04,0.00476362497511752
"28","Christchurch Central",2017,"ACT",0.0049,0.0027940394744524,0.000900663845707357,0.00760894448015554
"29","Christchurch Central",2017,"Conservative Party",0.0311,0.000714939662389643,5e-04,0.00417022068275866
"30","Christchurch Central",2017,"Green Party",0.1582,0.159050269675849,0.138775552576094,0.171327439136931
"31","Christchurch Central",2017,"Labour Party",0.2625,0.286653308387794,0.254315771949347,0.316926766580765
"32","Christchurch Central",2017,"Mana",0.0103,0.00164737976465905,5e-04,0.00776883593264229
"33","Christchurch Central",2017,"Maori Party",0.0046,0.0039958979536995,0.00206774977434666,0.00844010644619686
"34","Christchurch Central",2017,"National Party",0.4466,0.430604668710782,0.38903117211353,0.467875056224321
"35","Christchurch Central",2017,"New Zealand First Party",0.0719,0.0970617204732693,0.0603086000732869,0.1514577159477
"36","Christchurch Central",2017,"United Future",0.0023,0.00147674235088433,5e-04,0.00499288115628875
"37","Christchurch East",2017,"ACT",0.0033,0.00188170005422305,0.00060656952874169,0.00602038682326515
"38","Christchurch East",2017,"Conservative Party",0.0326,0.000749422282762133,5e-04,0.00437135672855088
"39","Christchurch East",2017,"Green Party",0.1266,0.12746113071016,0.111055530696166,0.139896164460676
"40","Christchurch East",2017,"Labour Party",0.3216,0.34535564117739,0.311623036281109,0.375725620114637
"41","Christchurch East",2017,"Mana",0.0088,0.00140747009019414,5e-04,0.00663745205895652
"42","Christchurch East",2017,"Maori Party",0.004,0.00347469387278218,0.00179804328204058,0.00780567399835161
"43","Christchurch East",2017,"National Party",0.3979,0.381904668710781,0.34033117211353,0.419318408421627
"44","Christchurch East",2017,"New Zealand First Party",0.0945,0.119215087240002,0.0792651280518166,0.172762020497419
"45","Christchurch East",2017,"United Future",0.0023,0.00147674235088433,5e-04,0.00498539990262315
"46","Clutha-Southland",2017,"ACT",0.0036,0.00205276369551605,0.000661712213172753,0.0068004152552497
"47","Clutha-Southland",2017,"Conservative Party",0.0504,0.00115861604451569,5e-04,0.00675817113861854
"48","Clutha-Southland",2017,"Green Party",0.0773,0.0783562884073169,0.06780878769995,0.0928425530876842
"49","Clutha-Southland",2017,"Labour Party",0.1471,0.175488969526574,0.142513714490472,0.208672456495328
"50","Clutha-Southland",2017,"Mana",0.0046,0.00073572300169239,5e-04,0.00346957721263636
"51","Clutha-Southland",2017,"Maori Party",0.0033,0.0028666224450453,0.00148338570768347,0.00774070856763443
"52","Clutha-Southland",2017,"National Party",0.6338,0.617804668710782,0.57623117211353,0.659515295077563
"53","Clutha-Southland",2017,"New Zealand First Party",0.0624,0.0925293924834123,0.0523401480469138,0.147503899457854
"54","Clutha-Southland",2017,"United Future",0.002,0.00128412378337768,5e-04,0.00514111652083195
"55","Coromandel",2017,"ACT",0.0037,0.00210978490928038,0.000680093107983107,0.00714249306486795
"56","Coromandel",2017,"Conservative Party",0.0528,0.00121378823711167,5e-04,0.0070799888118861
"57","Coromandel",2017,"Green Party",0.0982,0.0993134323720182,0.0861425996395225,0.115100498002068
"58","Coromandel",2017,"Labour Party",0.1571,0.187776024093644,0.152201934374257,0.224406597947794
"59","Coromandel",2017,"Mana",0.0068,0.00108759052424092,5e-04,0.00512894022737549
"60","Coromandel",2017,"Maori Party",0.0049,0.00425649999415817,0.00220260302049971,0.00973590574954292
"61","Coromandel",2017,"National Party",0.5417,0.525704668710781,0.48413117211353,0.570463675325181
"62","Coromandel",2017,"New Zealand First Party",0.125,0.157230974575809,0.104848052978593,0.214827387453758
"63","Coromandel",2017,"United Future",0.0017,0.00109150521587103,5e-04,0.00510614285899344
"64","Dunedin North",2017,"ACT",0.0032,0.00182467884045871,0.000588188633931335,0.00601393395410501
"65","Dunedin North",2017,"Conservative Party",0.0273,0.000627583690779332,5e-04,0.00366067603341838
"66","Dunedin North",2017,"Green Party",0.2294,0.230289331741515,0.203983687631173,0.242721199589239
"67","Dunedin North",2017,"Labour Party",0.3182,0.342984004330674,0.308279156702028,0.374502640152151
"68","Dunedin North",2017,"Mana",0.0172,0.00275096426719763,0.000548579476982732,0.0129732017515968
"69","Dunedin North",2017,"Maori Party",0.0035,0.00304035713868441,0.0015732878717855,0.00745400198594186
"70","Dunedin North",2017,"National Party",0.3226,0.306604668710782,0.26503117211353,0.34511130299274
"71","Dunedin North",2017,"New Zealand First Party",0.0675,0.0935089939664496,0.0566179486084404,0.150443219834433
"72","Dunedin North",2017,"United Future",0.0025,0.0016051547292221,5e-04,0.00528418899633082
"73","Dunedin South",2017,"ACT",0.0033,0.00188170005422305,0.00060656952874169,0.00584839699300608
"74","Dunedin South",2017,"Conservative Party",0.0293,0.000673560517942654,5e-04,0.003928857427808
"75","Dunedin South",2017,"Green Party",0.1229,0.12368650061575,0.107809831931745,0.13541449880704
"76","Dunedin South",2017,"Labour Party",0.3327,0.354737309692194,0.322723036281109,0.383844714610983
"77","Dunedin South",2017,"Mana",0.0082,0.00131150622040817,5e-04,0.00618489850948221
"78","Dunedin South",2017,"Maori Party",0.0025,0.00217168367048886,0.00112377705127536,0.00606855089586993
"79","Dunedin South",2017,"National Party",0.3987,0.382704668710781,0.34113117211353,0.418201347561628
"80","Dunedin South",2017,"New Zealand First Party",0.0911,0.114019824296492,0.0764132610107988,0.165852260846993
"81","Dunedin South",2017,"United Future",0.0017,0.00109150521587103,5e-04,0.00422637489563857
"82","East Coast",2017,"ACT",0.0023,0.0013114879165797,5e-04,0.00542024292532379
"83","East Coast",2017,"Conservative Party",0.0408,0.00093792727413175,5e-04,0.00547090044554834
"84","East Coast",2017,"Green Party",0.0921,0.0931171850316908,0.0807915827576377,0.107460439915692
"85","East Coast",2017,"Labour Party",0.2274,0.255096054895797,0.220310120157263,0.289183356701006
"86","East Coast",2017,"Mana",0.0117,0.0018712954608263,5e-04,0.00882479421474901
"87","East Coast",2017,"Maori Party",0.0095,0.00825239794785767,0.00427035279484637,0.0138350864809701
"88","East Coast",2017,"National Party",0.4862,0.470204668710781,0.42863117211353,0.511960875832127
"89","East Coast",2017,"New Zealand First Party",0.1184,0.147320440132227,0.0993120757813236,0.202436537962327
"90","East Coast",2017,"United Future",0.0022,0.00141253616171545,5e-04,0.00530649775496275
"91","East Coast Bays",2017,"ACT",0.0176,0.0100357336225229,0.00323503748662234,0.0215859755385118
"92","East Coast Bays",2017,"Conservative Party",0.067,0.00154022370997126,5e-04,0.00898407671205243
"93","East Coast Bays",2017,"Green Party",0.0823,0.0836985852996835,0.072194867111331,0.102603524488722
"94","East Coast Bays",2017,"Labour Party",0.1215,0.159050540974229,0.117711871587984,0.200374479114166
"95","East Coast Bays",2017,"Mana",0.0067,0.00107159654594326,5e-04,0.00505351463579644
"96","East Coast Bays",2017,"Maori Party",0.0038,0.00330095917914307,0.00170814111793855,0.00962984418928779
"97","East Coast Bays",2017,"National Party",0.6338,0.617804668710782,0.57623117211353,0.668564866954467
"98","East Coast Bays",2017,"New Zealand First Party",0.0596,0.0997961335026775,0.0499915516601933,0.165008796717291
