"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"33","CLARK, David","Labour Party",2017,"Dunedin North",0.473925911,0.459288637608481,0.435965759275915,0.479850189055623,1
"34","WOODHOUSE, Michael","National Party",2017,"Dunedin North",0.30207164,0.323758743484823,0.30120392234047,0.343697367442331,0
"35","VOIGHT, Warren","New Zealand First Party",2017,"Dunedin North",NA,0.0448982782972654,0.0269610309576052,0.0740162389227371,0
"36","DOUGHTY, Dan","ACT",2017,"Dunedin South",0.003875574,0.000648485481951928,0.000156677595152399,0.00237567857985278,0
"37","GALLAGHER, Shane","Green Party",2017,"Dunedin South",0.075879653,0.0929203116637599,0.0862544445545756,0.099622174259771,0
"38","CURRAN, Clare","Labour Party",2017,"Dunedin South",0.490668027,0.472834561443477,0.451237852054583,0.492198673868173,0.9978
"39","GREGORY, Matt","National Party",2017,"Dunedin South",0.38663947,0.394765258501683,0.373450930177356,0.412929944849007,0.0022
"40","RUSHTON, Kerry","New Zealand First Party",2017,"Dunedin South",NA,0.053550419533993,0.0350269175717519,0.0819766577994966,0
"41","HUGHES, Gareth","Green Party",2017,"East Coast",0.07762604,0.0839278045854195,0.0773178106631261,0.0908410715988742,0
"42","ALLAN, Kiri","Labour Party",2017,"East Coast",0.293870007,0.293847321737965,0.273358062016626,0.313202877374301,0
"43","TOLLEY, Anne","National Party",2017,"East Coast",0.523873088,0.554161999036223,0.530205628521614,0.578093318751911,1
"44","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"East Coast",0.028818737,0.0990711792309446,0.0621318260687876,0.145720641369363,0
"45","TURNER, Judy","United Future",2017,"East Coast",NA,0.00129608956462725,0.0004388153406582,0.00418834598581737,0
"46","BERRY, Stephen","ACT",2017,"East Coast Bays",0.01690896,0.00498018276518065,0.00142940785014052,0.0112783648410302,0
"47","MAYNE, Nicholas","Green Party",2017,"East Coast Bays",0.099446381,0.0883483658226835,0.0804795143007349,0.0973040667375388,0
"48","CHEN, Naisi","Labour Party",2017,"East Coast Bays",0.12148862,0.168179804109953,0.144718167042542,0.189117611813683,0
"49","STANFORD, Erica","National Party",2017,"East Coast Bays",0.619233135,0.593377970274104,0.571678985405749,0.618468359812494,1
"50","SEYMOUR, David","ACT",2017,"Epsom",0.43413235,0.324242930518066,0.165379741844309,0.451496691369939,0.751
"51","COATES, Barry","Green Party",2017,"Epsom",0.082155296,0.0817405609926674,0.0720765363830672,0.0934887096070907,0
"52","DAVID, Parker","Labour Party",2017,"Epsom",0.094345421,0.0924952076158397,0.0796366783138309,0.110694962504256,0.0018
"53","GOLDSMITH, Paul","National Party",2017,"Epsom",0.318582258,0.154617010925475,0.0227292032925202,0.648447190779027,0.2472
"54","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Epsom",0.021714404,0.0430427619738274,0.0278835765258424,0.0629462368212772,0
"55","McDOWALL, James","ACT",2017,"Hamilton East",0.004133512,0.00133578390506946,0.000348312204197162,0.00388502364154829,0
"56","TAYLOR, Sam","Green Party",2017,"Hamilton East",0.071923117,0.087581952149093,0.0809915175080626,0.0945616332519661,0
"57","STRANGE, Jamie","Labour Party",2017,"Hamilton East",0.271985119,0.292711092905827,0.270781931172625,0.311389658138568,0
"58","BENNETT, David","National Party",2017,"Hamilton East",0.573628191,0.580937452080703,0.55614222685452,0.606984306091769,1
"59","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton East",0.233549959,0.141740722699952,0.0731224225242268,0.242271724539674,0
"60","WRIGLEY, Jo","Green Party",2017,"Hamilton West",NA,0.0668503214889611,0.0579962984581514,0.0775247765691593,0
"61","GAURAV, Sharma","Labour Party",2017,"Hamilton West",0.354278628,0.33276467784085,0.310571369325244,0.352392907291005,0
"62","MACINDOE, Tim","National Party",2017,"Hamilton West",0.531004547,0.551634337935169,0.526900481044862,0.576323439014946,1
"63","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton West",0.02618708,0.08871635152671,0.053382861490743,0.133499616594725,0
"64","TODD, Quentin","United Future",2017,"Hamilton West",0.002170094,0.00067130793986113,8.72098139966435e-05,0.00321260885395956,0
"65","EVANS, Alex","ACT",2017,"Helensville",0.008691207,0.00178266812920144,0.000470884030296444,0.00527121670806862,0
"66","HOLT, Hayley","Green Party",2017,"Helensville",0.12791411,0.117644448213579,0.108612558591905,0.126969343315875,0
"67","TAOGAGA, Kurt","Labour Party",2017,"Helensville",0.127709611,0.169918943328016,0.149519491535643,0.188328633763608,0
"68","PENK, Chris","National Party",2017,"Helensville",0.655623722,0.582478208196935,0.559612608952413,0.605225478177261,1
"69","PETERSON, Helen","New Zealand First Party",2017,"Helensville",NA,0.0499311557876953,0.0291961212175576,0.0806328388104607,0
"70","SMITH, Anthony","ACT",2017,"Hunua",0.012146166,0.00235719535970814,0.000588776667523168,0.00639546973739567,0
"71","KAUR, Baljit","Labour Party",2017,"Hunua",0.17858981,0.195027436579071,0.173239284354182,0.214859397998668,0
"72","BAYLY, Andrew","National Party",2017,"Hunua",0.675553268,0.615392463727344,0.592786641321025,0.637982352801978,1
"73","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hunua",0.052282242,0.103160095084834,0.0602753429991408,0.159715815009005,0
"74","PARKINS, Andy","ACT",2017,"Hutt South",0.004687182,0.00128879777695879,0.000304233575331922,0.00381332941600626,0
"75","RUTHVEN, Susanne","Green Party",2017,"Hutt South",0.083452211,0.0977760731516531,0.0906657785360755,0.1051590923729,0
"76","ANDERSEN, Ginny","Labour Party",2017,"Hutt South",0.438047687,0.371582949783191,0.350325935294468,0.390248991920885,4e-04
"77","BISHOP, Chris","National Party",2017,"Hutt South",0.419604646,0.434207793029724,0.413189672523182,0.45307676776394,0.9996
"78","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hutt South",0.028924775,0.0636301118329237,0.0361451604452038,0.106195982843685,0
"79","GILBERT, Paul","ACT",2017,"Ilam",0.011722365,0.00254818446057792,0.000676447225517781,0.00661277571539569,0
"80","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ilam",0.122056555,0.113358427590256,0.104874513788832,0.121918441783392,0
"81","RIMELL, Anthony","Labour Party",2017,"Ilam",0.23496144,0.241702435657942,0.222114521575781,0.259778260651794,0
"82","BROWNLEE, Gerry","National Party",2017,"Ilam",0.580771208,0.627164353682956,0.603349213458834,0.64870625610253,1
"83","SURENDRAN, Rochelle","Green Party",2017,"Invercargill",0.074243813,0.0762267847420923,0.0695535994884669,0.0828437961652861,0
"84","CRAIG, Liz","Labour Party",2017,"Invercargill",0.298502903,0.306577781110924,0.287888432225155,0.323336533410497,0
"85","DOWIE, Sarah","National Party",2017,"Invercargill",0.520928811,0.491733805997482,0.470124490895165,0.511400454503727,1
"86","BOND, Ria","New Zealand First Party",2017,"Invercargill",0.07505856,0.128794363603558,0.082452129680244,0.19050159553848,0
"87","EVANS, Richard","ACT",2017,"Kaikoura",0.003666735,0.000740498791674063,0.000173235304837483,0.002603091022222,0
"88","McCUBBIN, Richard","Green Party",2017,"Kaikoura",0.083825626,0.0861421758168493,0.0794338287650767,0.0931402917710809,0
"89","WALKER, Janette","Labour Party",2017,"Kaikoura",0.229374618,0.237545518932915,0.216144940757115,0.256642459215126,0
"90","SMITH, Stuart","National Party",2017,"Kaikoura",0.577408841,0.546619806492096,0.525421142870963,0.56777908064677,1
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0681341614057449,0.0410841015977668,0.105003574100595,0
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.00147702220027466,0.000454596989613439,0.00443398982260242,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.0852868479637372,0.0789323978611255,0.091544550314077,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.472503588647671,0.456605222441008,0.489774449736846,1
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.334035073636559,0.311039356276543,0.353715706635437,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.0819315818389429,0.0483105197637709,0.128904810912157,0
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.0016927899455653,0.000675320412663944,0.00544551603664943,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0982490157722428,0.0911762586232692,0.105354001740609,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.500195958517667,0.477981941418789,0.51932259143978,1
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.37380591133376,0.353710666649921,0.390347935616981,0
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.0494169152032015,0.0429025576616275,0.0564186201089938,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.758279035400444,0.737856463530491,0.776234464121319,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.176973100041907,0.163301752769785,0.193182674405089,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.00452663428980906,0.001589532401209,0.00966093871926288,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0389672938306986,0.0336209712380102,0.0448165361842969,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.638659606410467,0.620000833686892,0.656772396332141,1
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.210770661089355,0.19529133928194,0.224902857572383,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.0858513259072974,0.0541597062451607,0.12540815783818,0
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00388359096109689,0.00137576976982979,0.0091617728170412,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0487404276056348,0.0421382648383297,0.0555517303622868,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.608548155299983,0.589881600680068,0.624877072848524,1
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.297911621007918,0.277488653539497,0.316467954146876,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.0942944580296475,0.0590941421532649,0.141286283765657,0
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0781975512088307,0.0721342955375643,0.0842518234860538,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.403713500623423,0.384398357877092,0.420570310865527,0.0366
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.43853543112575,0.416006330025956,0.459280284288655,0.9634
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.123609225895989,0.111832220578484,0.136395972357026,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.478568993772769,0.454048337388072,0.500131078069607,1
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.350880059517337,0.331191243105527,0.367661169557991,0
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.0731351634808669,0.067599785202106,0.0787741451713104,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.517833819726556,0.492286064511853,0.539290098491325,1
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.378332403352081,0.358440419345006,0.396988216924387,0
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.0695064069600925,0.0332976975613176,0.130153971041588,0
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.0632135088392699,0.0580615429808932,0.0689885848199484,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.361225592861131,0.334852784149762,0.383487385917014,0.0048
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.41025837909595,0.391938341191936,0.430693168594568,0.9952
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.000845631549166074,0.000193803788774823,0.00308823862673983,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.105803848891974,0.0976938472046069,0.114653305571835,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.320907858789841,0.297274650968996,0.341123892987727,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.533093796349638,0.506586008030187,0.560783502286846,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.00982351634964358,0.00348381414624317,0.0193137600914206,0
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0874641470240052,0.0807622048094308,0.0942781069879195,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.441701353596664,0.419862525557329,0.460732535522167,0.9922
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.384807198264251,0.363662088522761,0.405123233875814,0.0078
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.0696253621083481,0.063951632202093,0.0754436518586809,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.290673881320381,0.271806163890801,0.308492299398014,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.618287520663686,0.594468710290691,0.638938945104988,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.00393440992177626,0.00114704833406942,0.00913588205789199,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0960862907029479,0.0890510202883587,0.103714638952761,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.290245548386951,0.268320994139001,0.309829979234962,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.583854399194492,0.558760449761572,0.609321953138616,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.00100194921279563,0.000239152189064667,0.00359028247347691,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.1002529964422,0.0925027350208582,0.109290780283254,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.251581860364037,0.22358598643626,0.27661132916614,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.491464246947587,0.469367534116375,0.517098027724902,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.00399950228101541,0.00108800161034955,0.00947627951816913,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.0972822803608564,0.0899744669905091,0.104906799204012,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.207101442519541,0.185751163088363,0.226448446031085,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.668805026272494,0.645876732486285,0.692252377543365,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00693771368150587,0.00294420556134132,0.0163419616100436,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.082879352772754,0.0615875637719925,0.112741573204075,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.341994483945066,0.28818892679181,0.403688412350864,0.5904
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.178184080494833,0.151574022674049,0.210758799649588,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.329681179557574,0.254335568413149,0.404695311994905,0.4096
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.0794280597351274,0.0732071861772136,0.0855721834302055,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.325156469524203,0.303902601814562,0.343978763088493,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.568430424654607,0.543639548360241,0.592358605253116,1
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.000542576800231544,6.96987247779975e-05,0.00291093174338629,0
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0538025231374721,0.0464388511321221,0.0668719889482612,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.233334388695355,0.208266746665698,0.256371590557604,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.576337018922579,0.554996335555483,0.600415428487146,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.078213434530592,0.0681198597676251,0.0896669010941558,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.466028863902603,0.439169697608338,0.488822082608628,0.937
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.42973963567272,0.408074904970564,0.450889519639076,0.063
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.0832741504550269,0.0470121008289351,0.133459456345855,0
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.0586098000657998,0.0519757735269277,0.0656694653898921,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.318401325255597,0.298364104326508,0.336316575812762,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.545638185257712,0.522505317703679,0.567459031372678,1
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.100050603157511,0.0617233144511503,0.149517779800324,0
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.10706444008762,0.0981380485536996,0.116617447444449,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.400046272153487,0.37584341499756,0.421993675541581,0.036
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.437399980127182,0.417321959499195,0.454836786540356,0.964
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.0883700309754696,0.0494352125533105,0.153319582183138,0
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.00136292363374232,0.000327253870791252,0.00444838469329094,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0852927910043843,0.0776607106672375,0.0927630678858833,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.28111857594289,0.261926268859517,0.298389235317085,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.572637518979704,0.548746620161537,0.594924014360373,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.000806192086998352,0.000191229595814913,0.00304527569743295,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.064122202813311,0.0557738545812566,0.0767564166865546,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.266839024329493,0.24146508829858,0.289463510896864,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.613191689396688,0.588715595499092,0.640340744536644,1
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.137266768372587,0.0804026382854336,0.208616415008142,0
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.0025226798688636,0.00088506266425708,0.00736430559255886,0
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0677135157150422,0.0622324081643436,0.0734485688608894,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.487220425745575,0.461857097443156,0.509314455717825,0.9992
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.386855834344867,0.366434573924453,0.40605834024141,8e-04
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.120947265310786,0.0741727558101485,0.18424475858779,0
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.00110899400027106,0.000274895615159929,0.00373717374928403,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.0859211789937163,0.0789230223017219,0.0939489165984416,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.162881063862653,0.140987959014761,0.182735227991159,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.667016469238865,0.643716679026787,0.694210063083756,1
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.134802199507498,0.0723620470965981,0.217069712679846,0
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00230341592376373,0.000837915751597795,0.00626497072421045,0
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.183298500322092,0.164046126196918,0.204778115803115,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.402203229005846,0.383046337976686,0.419200073054444,0.9998
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.301215598353903,0.280666597766726,0.3173976495552,2e-04
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.0400064188806426,0.0215827310075484,0.0745473758334915,0
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.000949116098601301,0.00011516746990514,0.00359908507521052,0
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.0564407600310113,0.0489948796267312,0.0668309740560344,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.300299911946844,0.278026617437625,0.320731378314649,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.588903697947353,0.564921193426353,0.61247057212334,1
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.135969274758422,0.0857072279473923,0.197241453469898,0
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.000612488895134009,0.000149914109486206,0.00220479698183702,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.103445826848357,0.0959350496389937,0.111016238305667,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.158713222486211,0.14343981303728,0.173597486188625,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.705304364988196,0.681063660084121,0.726569187041738,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.045966381817046,0.0256482486375529,0.0764800991078632,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.00355241573556163,0.00101010337693606,0.00853118777782664,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.0915741289399784,0.0841366523889251,0.0986535883239126,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.185671152566548,0.169463470026325,0.201187220557653,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.722283896504991,0.698426427117082,0.743826398670207,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0820918795955706,0.0744513477265095,0.0904019040439281,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.194303475391479,0.171950275932946,0.214288974239133,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.605137667280797,0.582324142764319,0.629318627448184,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0628128335149313,0.0564106456945942,0.0695316373846822,0
"216","AL-BUSTANJI, Ala'","Labour Party",2017,"Taupo",0.208158675,0.237760244248735,0.217876044751924,0.255831651565692,0
"217","UPSTON, Louise","National Party",2017,"Taupo",0.631121562,0.643438961013393,0.61926110541255,0.667673760027245,1
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.105915204489696,0.0631974675415277,0.161625318358841,0
