"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"1","Auckland Central",2017,"ACT",0.0117,0.00219594464010326,5e-04,0.0117734937870078
"2","Auckland Central",2017,"Conservative Party",0.0173,0.000782638961527622,5e-04,0.0182926119736862
"3","Auckland Central",2017,"Green Party",0.2217,0.227981190121676,0.18377357135083,0.25432506971782
"4","Auckland Central",2017,"Labour Party",0.2167,0.216074166516851,0.164064438324888,0.26342533069962
"5","Auckland Central",2017,"Mana",0.0196,0.00193716324673448,5e-04,0.0283366772193213
"6","Auckland Central",2017,"Maori Party",0.0056,0.00527690078463533,0.00215914002283869,0.0178047950395261
"7","Auckland Central",2017,"National Party",0.4493,0.465484642304804,0.3732100807564,0.531937348752137
"8","Auckland Central",2017,"New Zealand First Party",0.0518,0.0425855010200032,0.0122082731596354,0.161647202192574
"9","Auckland Central",2017,"United Future",0.0019,0.00148731006946822,5e-04,0.0184737555245372
"10","Bay of Plenty",2017,"ACT",0.0025,5e-04,5e-04,0.00259443268783969
"11","Bay of Plenty",2017,"Conservative Party",0.0566,0.00256054134233892,5e-04,0.057454222098503
"12","Bay of Plenty",2017,"Green Party",0.0723,0.0812090044024704,0.0590532328921014,0.122749573115599
"13","Bay of Plenty",2017,"Labour Party",0.1307,0.130322536057925,0.0989534937197181,0.203934773510865
"14","Bay of Plenty",2017,"Mana",0.0051,0.000504057783589073,5e-04,0.0205193839309565
"15","Bay of Plenty",2017,"Maori Party",0.0057,0.00537113115578953,0.0021976960946751,0.0231027664952077
"16","Bay of Plenty",2017,"National Party",0.5766,0.599982275872038,0.5005100807564,0.696849179217941
"17","Bay of Plenty",2017,"New Zealand First Party",0.1394,0.114602680351128,0.0328539242944629,0.246559347052989
"18","Bay of Plenty",2017,"United Future",0.0021,0.00164386902414909,5e-04,0.0247775807051016
"19","Botany",2017,"ACT",0.0241,0.00452327058346056,5e-04,0.024189047010124
"20","Botany",2017,"Conservative Party",0.0453,0.00204933785879776,5e-04,0.0462404797024882
"21","Botany",2017,"Green Party",0.0435,0.0518748515814625,0.035529953399812,0.0855138646451336
"22","Botany",2017,"Labour Party",0.2227,0.222056838409334,0.16860706236711,0.281540906486817
"23","Botany",2017,"Mana",0.0061,0.000602892643116343,5e-04,0.0189888855538919
"24","Botany",2017,"Maori Party",0.0021,0.00197883779423825,0.000809677508564509,0.0174571501408591
"25","Botany",2017,"National Party",0.5965,0.617934761929157,0.5204100807564,0.69364481027484
"26","Botany",2017,"New Zealand First Party",0.0544,0.0447229972101964,0.0128210436271075,0.174308106237131
"27","Botany",2017,"United Future",0.0015,0.00117419216010649,5e-04,0.0215381742128652
"28","Christchurch Central",2017,"ACT",0.0049,0.000919669122778288,5e-04,0.00499217845198871
"29","Christchurch Central",2017,"Conservative Party",0.0311,0.00140694056089647,5e-04,0.0318091728853343
"30","Christchurch Central",2017,"Green Party",0.1582,0.165088990114152,0.129214681100006,0.193454030849254
"31","Christchurch Central",2017,"Labour Party",0.2625,0.261741895296139,0.198739801847177,0.312551285248766
"32","Christchurch Central",2017,"Mana",0.0103,0.00101799905313087,5e-04,0.0213161189914698
"33","Christchurch Central",2017,"Maori Party",0.0046,0.0043345970730933,0.00177357930447464,0.0178569921789445
"34","Christchurch Central",2017,"National Party",0.4466,0.46437329436157,0.3705100807564,0.538130462976698
"35","Christchurch Central",2017,"New Zealand First Party",0.0719,0.0591099907980354,0.0169454602350924,0.182218668355789
"36","Christchurch Central",2017,"United Future",0.0023,0.00180042797882995,5e-04,0.0200260393733485
"37","Christchurch East",2017,"ACT",0.0033,0.000619369001054765,5e-04,0.00340264724400076
"38","Christchurch East",2017,"Conservative Party",0.0326,0.00147479943039309,5e-04,0.0333492213133099
"39","Christchurch East",2017,"Green Party",0.1266,0.133949866924526,0.103404416101522,0.165914700736985
"40","Christchurch East",2017,"Labour Party",0.3216,0.32067583426577,0.243873282251796,0.375516431429132
"41","Christchurch East",2017,"Mana",0.0088,0.00086974676383997,5e-04,0.0211030087629788
"42","Christchurch East",2017,"Maori Party",0.004,0.00376921484616809,0.00154224287345621,0.0182460300054488
"43","Christchurch East",2017,"National Party",0.3979,0.416722795771951,0.3218100807564,0.500792734527825
"44","Christchurch East",2017,"New Zealand First Party",0.0945,0.0776897653743302,0.0222718496831187,0.211303425305675
"45","Christchurch East",2017,"United Future",0.0023,0.00180042797882995,5e-04,0.0215962327507812
"46","Clutha-Southland",2017,"ACT",0.0036,0.000675675273877925,5e-04,0.00368639171242561
"47","Clutha-Southland",2017,"Conservative Party",0.0504,0.00228005801508625,5e-04,0.050877488392209
"48","Clutha-Southland",2017,"Green Party",0.0773,0.0843952296399381,0.0631371355817349,0.114406587186175
"49","Clutha-Southland",2017,"Labour Party",0.1471,0.146675172564046,0.111369999435123,0.200647367630139
"50","Clutha-Southland",2017,"Mana",0.0046,5e-04,5e-04,0.0160819116122641
"51","Clutha-Southland",2017,"Maori Party",0.0033,0.00310960224808867,0.00127235037060137,0.0167250092624061
"52","Clutha-Southland",2017,"National Party",0.6338,0.652124029257758,0.5577100807564,0.718135054219664
"53","Clutha-Southland",2017,"New Zealand First Party",0.0624,0.0512999085646371,0.0147064912193292,0.165881325764916
"54","Clutha-Southland",2017,"United Future",0.002,0.00156558954680865,5e-04,0.0197321313992747
"55","Coromandel",2017,"ACT",0.0037,0.000694444031485646,5e-04,0.00379202046262871
"56","Coromandel",2017,"Conservative Party",0.0528,0.00238863220628083,5e-04,0.0536364662662802
"57","Coromandel",2017,"Green Party",0.0982,0.106866278002696,0.0802078488244033,0.14620537230633
"58","Coromandel",2017,"Labour Party",0.1571,0.156646292384851,0.118941039505491,0.226559253422267
"59","Coromandel",2017,"Mana",0.0068,0.000672077044785431,5e-04,0.0217658595055737
"60","Coromandel",2017,"Maori Party",0.0049,0.00461728818655591,0.00188924751998385,0.0217735338004021
"61","Coromandel",2017,"National Party",0.5417,0.564841178128403,0.4656100807564,0.65590462591138
"62","Coromandel",2017,"New Zealand First Party",0.125,0.102764239913135,0.0294601186284639,0.2337005171256
