"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.00454116738919115,0.00419476537270888,0.000408393006313243,0.025047142440317
"2","Hauraki-Waikato","Conservative Party",0.0076,0.00502453344147489,0.0103936544442306,0.000608980232695001,0.0506314280015124
"3","Hauraki-Waikato","Green Party",0.0977,0.121254127948915,0.10561683864136,0.0544174051972339,0.161617636407326
"4","Hauraki-Waikato","Labour Party",0.465,0.493545123651793,0.488605602100551,0.394349768271848,0.601718295775056
"5","Hauraki-Waikato","Mana",0.0808,0.0452910172564632,0.0664679626278787,0.0154570331600573,0.117515519810866
"6","Hauraki-Waikato","Maori Party",0.1197,0.113103533185982,0.0912296283995534,0.032227624027796,0.150546395435399
"7","Hauraki-Waikato","National Party",0.0757,0.0941675894765367,0.0782223014368741,0.0293312674302477,0.126625929057469
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.121083062573205,0.140389696149988,0.00390440743901411,0.265536459780093
"9","Hauraki-Waikato","United Future",7e-04,0.00198984507643938,0.00293069124112423,0.000275441110156991,0.0104693642062423
"10","Ikaroa Rawhiti","ACT",0.0011,0.00250330325616648,0.00361209253805889,0.000366898545892239,0.0173010564241831
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.00268271677486394,0.00843306884887577,0.00059968416054248,0.0451569089084752
"12","Ikaroa Rawhiti","Green Party",0.1043,0.0764282535302845,0.112687046243294,0.0575505938156307,0.167449022498073
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.541428210069511,0.499674683684103,0.409207379039687,0.607597043159088
"14","Ikaroa Rawhiti","Mana",0.0987,0.132665733992069,0.0847465957807487,0.0301428342545988,0.137780576950459
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.123238273059586,0.0963138593261895,0.0369304636203644,0.15555347445573
"16","Ikaroa Rawhiti","National Party",0.0545,0.0571168897567807,0.0573743227703986,0.0167921307536116,0.0994772195179923
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.0627277118984241,0.123618888515664,0.00311576047358846,0.239507975394898
"18","Ikaroa Rawhiti","United Future",3e-04,0.00120890766231524,0.00249851529068464,0.000236025605356769,0.00580892271376929
"19","Tamaki Makaurau","ACT",0.0019,0.0254019728187262,0.00403610617086266,0.000388617576883693,0.0224032505327877
"20","Tamaki Makaurau","Conservative Party",0.0062,0.0318763415311483,0.00974893168200959,0.000603633868838623,0.0460409147115507
"21","Tamaki Makaurau","Green Party",0.1181,0.127815534787288,0.124514929441133,0.0689905086988125,0.185955369975659
"22","Tamaki Makaurau","Labour Party",0.4084,0.398116711760761,0.425790429644471,0.335985398969071,0.533762485660117
"23","Tamaki Makaurau","Mana",0.1082,0.113210083285352,0.093085212042328,0.0377783496757024,0.150591468185395
"24","Tamaki Makaurau","Maori Party",0.1284,0.148008530767171,0.101093660342383,0.0393002991333117,0.16158390414059
"25","Tamaki Makaurau","National Party",0.0763,0.0991231082491515,0.0781523738488978,0.0302082496602354,0.128297138344514
"26","Tamaki Makaurau","New Zealand First Party",0.1412,0.052749827128546,0.148265900759417,0.00408595356514645,0.270279348515186
"27","Tamaki Makaurau","United Future",8e-04,0.00369788967185618,0.00305875726910612,0.00028759664895377,0.0111013977972283
"28","Te Tai Hauauru","ACT",0.0013,0.00829521611708659,0.00382070864661207,0.000367494919973416,0.017899029618001
"29","Te Tai Hauauru","Conservative Party",0.0057,0.00506033937462939,0.00835765397053678,0.000610599513264989,0.0440666591732024
"30","Te Tai Hauauru","Green Party",0.1193,0.120293815288159,0.12709022241665,0.0697326026974468,0.186493614492901
"31","Te Tai Hauauru","Labour Party",0.4223,0.406935853703699,0.444986851780017,0.355431385935067,0.547399094896563
"32","Te Tai Hauauru","Mana",0.0682,0.0198637330578588,0.0545301822378128,0.00814517728057232,0.100411429024441
"33","Te Tai Hauauru","Maori Party",0.1764,0.175521469595527,0.149906801359043,0.0813072984745626,0.217434925683938
"34","Te Tai Hauauru","National Party",0.0711,0.0575998715630123,0.0734598054251167,0.0277052712297928,0.120454202394615
"35","Te Tai Hauauru","New Zealand First Party",0.1179,0.203672686678301,0.125464420478013,0.00295705169593655,0.247609423266991
"36","Te Tai Hauauru","United Future",7e-04,0.00275701462172682,0.00281278063714713,0.000266399240550304,0.00975041544572172
"37","Te Tai Tokerau","ACT",0.0016,0.00261392222152067,0.00392149318467745,0.000410176025990005,0.0208148575640225
"38","Te Tai Tokerau","Conservative Party",0.0068,0.0275455965850721,0.0101133226097372,0.000642864968828761,0.0497289398579608
"39","Te Tai Tokerau","Green Party",0.1006,0.085593705023348,0.108322585689694,0.0530827842663616,0.165092314714954
"40","Te Tai Tokerau","Labour Party",0.3547,0.36775075168869,0.378536897634737,0.291647518359865,0.480453296624455
"41","Te Tai Tokerau","Mana",0.1875,0.170884090134061,0.17024934973982,0.105207570688268,0.243299928310767
"42","Te Tai Tokerau","Maori Party",0.1015,0.0605679854586025,0.0746604348887775,0.0172922168570654,0.132117126883718
"43","Te Tai Tokerau","National Party",0.0856,0.0683793120685479,0.0886689770974936,0.0392517288942516,0.140322869482134
"44","Te Tai Tokerau","New Zealand First Party",0.1455,0.2155514224555,0.152388878088943,0.00385231132125967,0.276668420731583
"45","Te Tai Tokerau","United Future",8e-04,0.00111321436465729,0.0030082292230718,0.000306556420473664,0.0111696585980425
