"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"29","SIMPSON, Scott","National Party",2017,"Coromandel",0.587306438,0.608824065813682,0.584830974982237,0.632707423464559,1
"30","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Coromandel",0.082964488,0.178594265112521,0.116838598967489,0.253567552605533,0
"31","PURCHAS, Sam","ACT",2017,"Dunedin North",NA,0.00294895652107348,0.00107021381559822,0.0117587040891394,0
"32","BOULD, Niki","Green Party",2017,"Dunedin North",0.173691193,0.162300567581748,0.146341429878163,0.179646286652946,0
"33","CLARK, David","Labour Party",2017,"Dunedin North",0.473925911,0.450236678806061,0.413563968202009,0.472418819080623,1
"34","WOODHOUSE, Michael","National Party",2017,"Dunedin North",0.30207164,0.32245109899618,0.300568646123595,0.342299035596569,0
"35","VOIGHT, Warren","New Zealand First Party",2017,"Dunedin North",NA,0.0522087484285607,0.0317440453439038,0.0845247475148991,0
"36","DOUGHTY, Dan","ACT",2017,"Dunedin South",0.003875574,0.0008228710845557,0.000196649710142663,0.00340842547080811,0
"37","GALLAGHER, Shane","Green Party",2017,"Dunedin South",0.075879653,0.0930236874452587,0.0864370920749096,0.10011538785196,0
"38","CURRAN, Clare","Labour Party",2017,"Dunedin South",0.490668027,0.46502127215236,0.429368860109919,0.485012779729519,0.993
"39","GREGORY, Matt","National Party",2017,"Dunedin South",0.38663947,0.39384100722502,0.372609035265931,0.412245280704615,0.007
"40","RUSHTON, Kerry","New Zealand First Party",2017,"Dunedin South",NA,0.059665088604279,0.0397153726858287,0.0923994807153957,0
"41","HUGHES, Gareth","Green Party",2017,"East Coast",0.07762604,0.0839273149003299,0.0773027389384209,0.0910228677109485,0
"42","ALLAN, Kiri","Labour Party",2017,"East Coast",0.293870007,0.285060540059814,0.259378637417597,0.305508050535486,0
"43","TOLLEY, Anne","National Party",2017,"East Coast",0.523873088,0.552910970973728,0.528708617612542,0.576144745942265,1
"44","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"East Coast",0.028818737,0.112533099757046,0.0740302864070828,0.161285964091082,0
"45","TURNER, Judy","United Future",2017,"East Coast",NA,0.0013174817969921,0.000442318865605342,0.00419485479559077,0
"46","BERRY, Stephen","ACT",2017,"East Coast Bays",0.01690896,0.006213380080006,0.0020056308146103,0.0138722765236421,0
"47","MAYNE, Nicholas","Green Party",2017,"East Coast Bays",0.099446381,0.0884293604148363,0.0806321335457032,0.0972201929143081,0
"48","CHEN, Naisi","Labour Party",2017,"East Coast Bays",0.12148862,0.157192262503427,0.137380599400039,0.181113959183486,0
"49","STANFORD, Erica","National Party",2017,"East Coast Bays",0.619233135,0.592189137279531,0.57104157075345,0.616932449168927,1
"50","SEYMOUR, David","ACT",2017,"Epsom",0.43413235,0.368856999532931,0.198091643652261,0.478652203109928,0.827
"51","COATES, Barry","Green Party",2017,"Epsom",0.082155296,0.08160995732559,0.0722292122576504,0.0930428682247549,2e-04
"52","DAVID, Parker","Labour Party",2017,"Epsom",0.094345421,0.0890712395152793,0.0776647057007013,0.10578997797922,2e-04
"53","GOLDSMITH, Paul","National Party",2017,"Epsom",0.318582258,0.142977206993795,0.0215667803812082,0.568783480939394,0.1726
"54","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Epsom",0.021714404,0.0459178795372992,0.0321482549382164,0.0671851962939067,0
"55","McDOWALL, James","ACT",2017,"Hamilton East",0.004133512,0.00165744407759981,0.000487305450100309,0.0052829187414333,0
"56","TAYLOR, Sam","Green Party",2017,"Hamilton East",0.071923117,0.0875537116466766,0.0812205328363217,0.0948111827241757,0
"57","STRANGE, Jamie","Labour Party",2017,"Hamilton East",0.271985119,0.283202114170499,0.257504433672473,0.304008686846517,0
"58","BENNETT, David","National Party",2017,"Hamilton East",0.573628191,0.580027950193789,0.555438770028437,0.604468576590178,1
"59","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton East",0.233549959,0.172041701566481,0.0894229837348992,0.274862917625939,0
"60","WRIGLEY, Jo","Green Party",2017,"Hamilton West",NA,0.0668701977570041,0.0583151777933198,0.0787152285366973,0
"61","GAURAV, Sharma","Labour Party",2017,"Hamilton West",0.354278628,0.323350997466168,0.294518130504489,0.344480989279991,0
"62","MACINDOE, Tim","National Party",2017,"Hamilton West",0.531004547,0.550431136686033,0.525912849898451,0.574343646007614,1
"63","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton West",0.02618708,0.102125629357475,0.0642751985999067,0.150477664671709,0
"64","TODD, Quentin","United Future",2017,"Hamilton West",0.002170094,0.000688631423601607,8.58430076490557e-05,0.00302025298492825,0
"65","EVANS, Alex","ACT",2017,"Helensville",0.008691207,0.00227558991887365,0.000629070855679362,0.00687996865688159,0
"66","HOLT, Hayley","Green Party",2017,"Helensville",0.12791411,0.117635404643857,0.108958292525655,0.127057757971839,0
"67","TAOGAGA, Kurt","Labour Party",2017,"Helensville",0.127709611,0.160218861642745,0.142197641111934,0.181609633892426,0
"68","PENK, Chris","National Party",2017,"Helensville",0.655623722,0.581230386864111,0.558428404480503,0.603859538045814,1
"69","PETERSON, Helen","New Zealand First Party",2017,"Helensville",NA,0.0569654547659153,0.0344865501554256,0.088206702803076,0
"70","SMITH, Anthony","ACT",2017,"Hunua",0.012146166,0.00292127507146095,0.000829480851511933,0.00832215376296364,0
"71","KAUR, Baljit","Labour Party",2017,"Hunua",0.17858981,0.18488153690467,0.164436822230267,0.207368175826208,0
"72","BAYLY, Andrew","National Party",2017,"Hunua",0.675553268,0.614001155431114,0.592371703113861,0.635636183808143,1
"73","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hunua",0.052282242,0.118855344385098,0.0726862362672216,0.175576317647518,0
"74","PARKINS, Andy","ACT",2017,"Hutt South",0.004687182,0.00159592441310815,0.000443733238876836,0.00488361456067152,0
"75","RUTHVEN, Susanne","Green Party",2017,"Hutt South",0.083452211,0.0978403994450145,0.0907215246225775,0.105700061456578,0
"76","ANDERSEN, Ginny","Labour Party",2017,"Hutt South",0.438047687,0.362912786824896,0.332327904180113,0.383512537803355,0
"77","BISHOP, Chris","National Party",2017,"Hutt South",0.419604646,0.433104447550514,0.412995734545786,0.451656536683395,1
"78","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hutt South",0.028924775,0.0757438992233891,0.0431514835603688,0.121428857121349,0
"79","GILBERT, Paul","ACT",2017,"Ilam",0.011722365,0.00320408607872283,0.00091681402128758,0.00853624970754438,0
"80","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ilam",0.122056555,0.113336962877763,0.105023278748995,0.121770216754461,0
"81","RIMELL, Anthony","Labour Party",2017,"Ilam",0.23496144,0.233110555425402,0.211182114754551,0.25317834524672,0
"82","BROWNLEE, Gerry","National Party",2017,"Ilam",0.580771208,0.626072384549984,0.602827035897418,0.647147391617836,1
"83","SURENDRAN, Rochelle","Green Party",2017,"Invercargill",0.074243813,0.0763811339050737,0.069814783284932,0.0832536407233162,0
"84","CRAIG, Liz","Labour Party",2017,"Invercargill",0.298502903,0.299051787893796,0.273552639597994,0.316861762783108,0
"85","DOWIE, Sarah","National Party",2017,"Invercargill",0.520928811,0.490566999036204,0.468992342042062,0.509971835313907,1
"86","BOND, Ria","New Zealand First Party",2017,"Invercargill",0.07505856,0.146500650157394,0.0994099459615526,0.21121170956198,0
"87","EVANS, Richard","ACT",2017,"Kaikoura",0.003666735,0.00095653872391795,0.000231275674214037,0.00381783312384287,0
"88","McCUBBIN, Richard","Green Party",2017,"Kaikoura",0.083825626,0.0861934308192988,0.0792936373028821,0.0933682285540517,0
"89","WALKER, Janette","Labour Party",2017,"Kaikoura",0.229374618,0.228299551508423,0.205497125166031,0.249134167463946,0
"90","SMITH, Stuart","National Party",2017,"Kaikoura",0.577408841,0.545521623243389,0.524538776225056,0.566065781112341,1
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0785382081620574,0.0493582634557001,0.116496976949818,0
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.00151844869145641,0.000467544579788351,0.00435171145645895,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.0852796873502201,0.0790491522674693,0.0916132557021994,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.465189710771474,0.450315654737998,0.483461004670633,1
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.332898716532163,0.310419188561628,0.351986735451308,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.0942756166255128,0.0582370257354448,0.143727611036095,0
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.00212977871991674,0.000799910331046658,0.0100075881418869,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0981952433035479,0.0912232227492011,0.105554440225157,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.49201804892409,0.455438899365513,0.5123956449798,1
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.37310151203911,0.352876406253243,0.389934215721807,0
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.049562779032847,0.0431541500417789,0.0568132916767045,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.751233136648562,0.723290939728832,0.770902403845085,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.176257221873521,0.163325730042812,0.192001627744472,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.00562668883563248,0.00215881260725377,0.0125886915128786,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0390985301406136,0.0337760212272127,0.0453654749780748,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.632977505329608,0.607081159934122,0.652338133533282,1
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.209874016043318,0.19480112644573,0.224454169977235,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.0985875641794011,0.0654321777027907,0.14920314174466,0
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00488429317453566,0.00184979043286109,0.0129003547944569,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0487126505500279,0.0423265809003772,0.0560674911350334,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.601822489041735,0.573537491006998,0.619535942655266,1
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.29674664765855,0.276102697176893,0.315757793830552,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.108612567557319,0.0709108785631145,0.161362570485925,0
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0782559536622421,0.0722443521201927,0.0848178978471424,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.396160685659221,0.367237944621019,0.414323823804939,0.0168
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.437693994895778,0.414824826752348,0.458470372117717,0.9832
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.123504995781369,0.11194886117482,0.136535033696258,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.469049852337546,0.430704182158076,0.492971577123242,1
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.349892740406875,0.330196653557313,0.366509167906504,0
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.0732971354295123,0.0674818891268319,0.0792855490712325,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.507313886042152,0.470175721601294,0.530983768209562,1
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.377412010433614,0.358110100063765,0.395774265509411,0
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.0866608054891015,0.0406732843006551,0.152484630497265,0
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.0632633816154052,0.0580641500106089,0.0693333996750271,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.349507382254593,0.317421602347385,0.375238193960315,8e-04
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.409239315307569,0.391255381064787,0.428006783845267,0.9992
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.00110481838229687,0.000282196630004992,0.00478621387049836,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.105978869730222,0.0979456733284067,0.114926485313811,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.310608289565177,0.282038173012477,0.333538101998418,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.531775916684137,0.505946155732083,0.558127083634628,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.0121595906328627,0.0046365270276872,0.0235239348025222,0
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0875612449786583,0.0810898875555447,0.0946467178897085,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.432922965436206,0.401045322738853,0.453491823637472,0.9704
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.383887904694826,0.362354803776281,0.403814206917822,0.0296
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.0696714983489206,0.0638614395713211,0.0754510001896205,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.2829896743519,0.25787589263024,0.301912084120099,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.617109724581223,0.593662837115472,0.637996727543775,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.004919590600972,0.00149173678815368,0.0109418591716815,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0962746441333051,0.0891934793592392,0.103618413477831,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.280460119951619,0.254627013046507,0.302030171532188,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.582666524396457,0.557873015670071,0.6066269801855,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.00128837024201002,0.000319241589176962,0.0055954257703489,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.100414257119197,0.0924725362577844,0.109444639770082,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.238608926300794,0.211850969937408,0.267037741115856,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.490362256938458,0.468597822526491,0.514766173971568,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.00489108168458151,0.00146353374055412,0.0114021314628285,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.0973833371718217,0.0900195572516601,0.104797809123971,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.197236114439055,0.176345438345041,0.219171404894412,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.66773790656377,0.644823357199416,0.690158950490957,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00697544700384818,0.00289226887103435,0.0170739500279172,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.0829091093712152,0.0614707763796161,0.112314407979941,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.341431263444806,0.288459778654472,0.402737048729665,0.5868
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.178753918739962,0.151813966136018,0.211524772220876,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.328901671335858,0.258414968309972,0.404934305981756,0.4132
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.0794272638110332,0.0732566005033113,0.0858497402504332,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.315827279288031,0.288440443071481,0.336428788016856,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.566904046179461,0.542264916617918,0.590336884799031,1
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.000552297146627713,7.379649020479e-05,0.00285239295225589,0
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0538933065960197,0.0467644601714853,0.0668792107743489,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.221219783890571,0.19752613061648,0.24693259376357,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.575098886941512,0.553942123110416,0.597711568662546,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.0783349499921385,0.0685534577548047,0.0907024917172334,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.455182795548292,0.416513749641305,0.480076674948807,0.8216
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.428655165226268,0.407399790335309,0.449554939178983,0.1784
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.0983015748790723,0.0567820964019171,0.154646900401778,0
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.0586919004110666,0.0519011780789725,0.0659780621827078,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.310134278281385,0.283206911173253,0.329132227723191,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.54427110354762,0.521667543894332,0.565980453940427,1
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.114808669665502,0.0743615685145858,0.16646409610901,0
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.107398477712341,0.0988028361411368,0.116461761676283,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.389813891773797,0.35620619842218,0.413825972027774,0.0148
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.436347456922224,0.41674838447904,0.453790629092653,0.9852
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.106078072574215,0.0597040083338299,0.17515129548103,0
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.00178698773512262,0.000439949958603682,0.00632994557050776,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0854618856541229,0.0778526809276588,0.0931448857126198,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.272673225187136,0.248433779019627,0.292025883257515,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.57145030262793,0.548294856379715,0.592525619640762,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.00108240537208058,0.000270060742980497,0.00480786860003469,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.0642926404492468,0.0560144945368415,0.0769776062303594,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.255267523509446,0.229341223382324,0.280404834352318,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.612099110877735,0.588208813488383,0.637900282726156,1
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.15901386748215,0.0975648020093553,0.229625866396955,0
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.00309793106819994,0.00114235996045907,0.0122025283204813,0
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0679091144320797,0.0622763182785492,0.0737934418205803,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.476972076999748,0.438607971820371,0.500277524113578,0.9996
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.385863036019019,0.366328646083763,0.404693906102581,4e-04
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.13971213691314,0.0888946358122834,0.211054313567142,0
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.00139891000251469,0.000364003011459581,0.00561221682865614,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.0860427188155557,0.0788612338253447,0.0943586070410751,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.152354081168687,0.133506731568406,0.174690084386152,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.665979844941861,0.642360836929896,0.691171611799344,1
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.159573935947414,0.0863292550084034,0.241115765922881,0
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00285887200325716,0.0010522478429334,0.0102995076001344,0
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.183529066490768,0.164250265865267,0.20499749531451,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.395030866633611,0.364483484113213,0.413431663769025,1
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.30022020659488,0.280429583986166,0.316765605638901,0
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.049198444660515,0.0264013286595508,0.0878364203184111,0
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.00097631385814105,0.000130710549258899,0.00362946178834616,0
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.056477382755407,0.0492477073066127,0.0670974136599406,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.290783150207651,0.263901063767243,0.312201347707955,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.587677546153329,0.563898623790948,0.609984024251486,1
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.15381825647228,0.103910314542806,0.218040100163717,0
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.000790100198953077,0.000193494423182571,0.00307485913297872,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.103631281697623,0.0960591748804807,0.111120742367421,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.151923189702569,0.136078613633768,0.16852774214636,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.70394095194293,0.680015972162239,0.725364064662681,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.0538456146151258,0.0311193340222253,0.0854994709908033,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.00444805978341098,0.00135310147112706,0.0101122287174694,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.0915862795228016,0.0845224654270928,0.0988530902966462,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.17847911058181,0.160559325751181,0.195257487209783,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.721039127465305,0.697539023457832,0.742358931624232,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0821728078706651,0.0747285446351904,0.0906832837499532,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.183313175054816,0.162702789930205,0.20637592758809,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.604223036009061,0.581917418960146,0.627164543304254,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0627931753542485,0.0564753908173016,0.0697872024895414,0
"216","AL-BUSTANJI, Ala'","Labour Party",2017,"Taupo",0.208158675,0.228847433263162,0.206892733588387,0.248465278334869,0
"217","UPSTON, Louise","National Party",2017,"Taupo",0.631121562,0.642074889219713,0.618099108800881,0.665256484840893,1
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.122192186335426,0.0766854659767579,0.177009857808126,0
