"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.00686861326044293,0.00396858058338277,0.000345439200184098,0.0231034468241729
"2","Hauraki-Waikato","Conservative Party",0.0076,0.00630370691937122,0.0108948106519789,0.000571151056807291,0.0500822278557253
"3","Hauraki-Waikato","Green Party",0.0977,0.144144244251394,0.10516463336986,0.0521327409096208,0.159737584423579
"4","Hauraki-Waikato","Labour Party",0.465,0.648499543046518,0.484741220371116,0.393973055832615,0.596482723576777
"5","Hauraki-Waikato","Mana",0.0808,0.0390141981780777,0.0661952160282978,0.0162084400014198,0.11814895872006
"6","Hauraki-Waikato","Maori Party",0.1197,0.0645967161423445,0.0924066098123444,0.0341811697007201,0.150691389957829
"7","Hauraki-Waikato","National Party",0.0757,0.0824045145967538,0.077908472273329,0.0296071269725027,0.12662864747805
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.00288123988813912,0.14269805680208,0.00364112054768394,0.266096053354362
"9","Hauraki-Waikato","United Future",7e-04,0.00528722371695847,0.0029512078739425,0.00029787569550241,0.010446254581222
"10","Ikaroa Rawhiti","ACT",0.0011,0.00453184340581221,0.00360742278821221,0.00033041084660304,0.0170650733064634
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.00452288882004833,0.00865096297005068,0.000538696480459156,0.0441705461344919
"12","Ikaroa Rawhiti","Green Party",0.1043,0.139506664649666,0.11128382392288,0.0579747693547216,0.166785141097374
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.553684924892704,0.504075466701799,0.411047701349533,0.613244535076752
"14","Ikaroa Rawhiti","Mana",0.0987,0.0924578008493909,0.0844536024355968,0.0292699098189054,0.139723577175714
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.141494788805558,0.0967713723313119,0.0364741673856796,0.156510340817681
"16","Ikaroa Rawhiti","National Party",0.0545,0.0564750286552913,0.0568111019317376,0.01503768219719,0.0995468403079672
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.00271214386411359,0.121154414476541,0.00297921600558625,0.23862755958471
"18","Ikaroa Rawhiti","United Future",3e-04,0.00461391605741516,0.00245273815421018,0.000237693009655535,0.00570838782776205
"19","Tamaki Makaurau","ACT",0.0019,0.00888406636476032,0.00394148343604299,0.000378595154727568,0.0226773536089785
"20","Tamaki Makaurau","Conservative Party",0.0062,0.00695889435489575,0.00854055334207794,0.000649080569582206,0.0448474350026804
"21","Tamaki Makaurau","Green Party",0.1181,0.113161829383817,0.125552203523905,0.0694942415803674,0.186945167541007
"22","Tamaki Makaurau","Labour Party",0.4084,0.419148138473315,0.426656114522896,0.3361911554543,0.533695761904465
"23","Tamaki Makaurau","Mana",0.1082,0.109726535963193,0.0929551055165836,0.0368443923639181,0.151198078592828
"24","Tamaki Makaurau","Maori Party",0.1284,0.0703648868028992,0.0994671784497259,0.0400940729858369,0.161870614076752
"25","Tamaki Makaurau","National Party",0.0763,0.0650937489493896,0.0777376157257053,0.0311271271045476,0.126434828564466
"26","Tamaki Makaurau","New Zealand First Party",0.1412,0.202361528807036,0.150944882120989,0.00430385177099029,0.272089568952863
"27","Tamaki Makaurau","United Future",8e-04,0.00430037090069468,0.00289016552966561,0.000274842104033097,0.0107171866861687
"28","Te Tai Hauauru","ACT",0.0013,0.00474668781764805,0.00368837895038835,0.000385577205035131,0.0180388915154693
"29","Te Tai Hauauru","Conservative Party",0.0057,0.00887290534649947,0.00867094939422558,0.000617946929866474,0.0446043847763325
"30","Te Tai Hauauru","Green Party",0.1193,0.0761259063448538,0.127092096836921,0.0721633166825848,0.185892460133307
"31","Te Tai Hauauru","Labour Party",0.4223,0.43493451126873,0.443668604713015,0.355745755708155,0.544936839824114
"32","Te Tai Hauauru","Mana",0.0682,0.0681064201238783,0.0545810175751422,0.00787421441798756,0.101894793429544
"33","Te Tai Hauauru","Maori Party",0.1764,0.177032411756235,0.147077451914269,0.0811098270753311,0.217032370980363
"34","Te Tai Hauauru","National Party",0.0711,0.113370106770357,0.073024097843832,0.0268167537348092,0.120845403117581
"35","Te Tai Hauauru","New Zealand First Party",0.1179,0.115047882459473,0.126946754971329,0.00324149807894889,0.246037832334362
"36","Te Tai Hauauru","United Future",7e-04,0.00176316811232551,0.00294784560606389,0.000267674482706486,0.0101385203889489
"37","Te Tai Tokerau","ACT",0.0016,0.00534081940605342,0.00383815971338137,0.000350507582909786,0.0204393410057131
"38","Te Tai Tokerau","Conservative Party",0.0068,0.00317982632300717,0.00977259451209709,0.000614709651495998,0.0484570260884093
"39","Te Tai Tokerau","Green Party",0.1006,0.130955146079535,0.109438806131702,0.0562270114252567,0.162828448871805
"40","Te Tai Tokerau","Labour Party",0.3547,0.451572675320756,0.37602512712349,0.290855454520159,0.477358997727432
"41","Te Tai Tokerau","Mana",0.1875,0.25800368876195,0.171461639146662,0.104917348823652,0.246312591829079
"42","Te Tai Tokerau","Maori Party",0.1015,0.0452805036795136,0.0731753065029578,0.0192673126867842,0.129187246829843
"43","Te Tai Tokerau","National Party",0.0856,0.0999515676284194,0.0876832395345541,0.0369190459076125,0.140788928298477
"44","Te Tai Tokerau","New Zealand First Party",0.1455,0.00416643940770158,0.154692974522743,0.00485933181115025,0.277792335892168
"45","Te Tai Tokerau","United Future",8e-04,0.00154933339306344,0.00297915231461496,0.000269350314619267,0.0112153882877615
"46","Te Tai Tonga","ACT",0.0017,0.0150196544218531,0.00401798248083831,0.000394096270526013,0.0208799679160899
"47","Te Tai Tonga","Conservative Party",0.0074,0.00291627366733775,0.0104834996303929,0.000611679483677033,0.0536016456285302
"48","Te Tai Tonga","Green Party",0.1651,0.280456627194375,0.171798047418078,0.108070346877241,0.241913701785059
"49","Te Tai Tonga","Labour Party",0.3692,0.449044966179776,0.392733510695273,0.309877293101632,0.491594716044432
"50","Te Tai Tonga","Mana",0.0496,0.0482634103477871,0.0365405780658095,0.00270342419658919,0.077117016983021
"51","Te Tai Tonga","Maori Party",0.1125,0.10564002034326,0.0855790299879291,0.0284692695954323,0.142117574593356
"52","Te Tai Tonga","National Party",0.1445,0.0923813040211,0.147450506828251,0.085062320814768,0.210937330625543
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.00452016021954401,0.136138158450703,0.00315091404613839,0.25665389575096
"54","Te Tai Tonga","United Future",9e-04,0.00175758360496619,0.00311346713260941,0.00033781349144677,0.0125742977528052
"55","Waiariki","ACT",8e-04,0.000649890250616535,0.00344205965652916,0.000342836060234857,0.014990069195198
"56","Waiariki","Conservative Party",0.0035,0.000168580810099521,0.00624723947770325,0.000478527762618499,0.0348205962980987
"57","Waiariki","Green Party",0.0806,0.110703183275839,0.0887918694432456,0.0400482652778932,0.139863254266199
"58","Waiariki","Labour Party",0.3877,0.376900535926652,0.408603632069157,0.319721423385906,0.511657981272999
"59","Waiariki","Mana",0.1139,0.110647386599068,0.0994110459829666,0.0439608792989585,0.158774873229909
"60","Waiariki","Maori Party",0.2201,0.172034421845409,0.191070175921317,0.118175412167647,0.267317667481237
"61","Waiariki","National Party",0.0505,0.00428956264352964,0.0531461477237136,0.0121130093892075,0.0936710139003431
"62","Waiariki","New Zealand First Party",0.1267,0.221355192849356,0.138733909104386,0.00345415081602834,0.262528588863967
"63","Waiariki","United Future",5e-04,0.00325124579943073,0.00270559234801203,0.000273299822800571,0.00832749566511294
