"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"1","Auckland Central",2017,"ACT",0.0117,0.00359596448516254,0.000735860186086575,0.012762991881624
"2","Auckland Central",2017,"Conservative Party",0.0173,0.000871798817956763,5e-04,0.0102512888648329
"3","Auckland Central",2017,"Green Party",0.2217,0.228291916755669,0.197950446776227,0.248724174046664
"4","Auckland Central",2017,"Labour Party",0.2167,0.249254772394902,0.208715500944484,0.295915516152408
"5","Auckland Central",2017,"Mana",0.0196,0.00336001428501652,5e-04,0.0288808588044799
"6","Auckland Central",2017,"Maori Party",0.0056,0.00750657794635013,0.00337670764962557,0.0204142379439717
"7","Auckland Central",2017,"National Party",0.4493,0.421302984924293,0.356614542355443,0.476074705486573
"8","Auckland Central",2017,"New Zealand First Party",0.0518,0.0451125619957741,0.0188958606571926,0.12075668589202
"9","Auckland Central",2017,"United Future",0.0019,0.00523470250895018,0.000703998266717771,0.0389189132696561
"10","Bay of Plenty",2017,"ACT",0.0025,0.000768368479735585,5e-04,0.00413808813196737
"11","Bay of Plenty",2017,"Conservative Party",0.0566,0.00285224353158109,5e-04,0.0335388988294532
"12","Bay of Plenty",2017,"Green Party",0.0723,0.0822296683791895,0.0640048661928563,0.11305432844728
"13","Bay of Plenty",2017,"Labour Party",0.1307,0.178366379051575,0.125884245378145,0.242033940058556
"14","Bay of Plenty",2017,"Mana",0.0051,0.000874289431305318,5e-04,0.0197234414822574
"15","Bay of Plenty",2017,"Maori Party",0.0057,0.00839801093898326,0.00343700600051174,0.0269706743615313
"16","Bay of Plenty",2017,"National Party",0.5766,0.548602984924293,0.483914542355443,0.620679251624079
"17","Bay of Plenty",2017,"New Zealand First Party",0.1394,0.121403303903685,0.0508510226952249,0.217228692585315
"18","Bay of Plenty",2017,"United Future",0.0021,0.00695379604452394,0.000778103347424905,0.0530878590011572
"19","Botany",2017,"ACT",0.0241,0.00740707214465104,0.00151574619527235,0.0253753403794516
"20","Botany",2017,"Conservative Party",0.0453,0.00228280268517002,5e-04,0.0268429702645623
"21","Botany",2017,"Green Party",0.0435,0.052293859228975,0.0385091518587724,0.0776227227342925
"22","Botany",2017,"Labour Party",0.2227,0.264802289606954,0.214494425751438,0.31644834602336
"23","Botany",2017,"Mana",0.0061,0.00104571873156126,5e-04,0.018978423168313
"24","Botany",2017,"Maori Party",0.0021,0.00453549543637313,0.00126626536860959,0.020639424663152
"25","Botany",2017,"National Party",0.5965,0.568502984924293,0.503814542355443,0.630615728279589
"26","Botany",2017,"New Zealand First Party",0.0544,0.047376899084365,0.0198443015396,0.134521459990823
"27","Botany",2017,"United Future",0.0015,0.00576096935112067,0.000555788105303503,0.0471288664474646
"28","Christchurch Central",2017,"ACT",0.0049,0.00150600222028175,5e-04,0.00609895005926005
"29","Christchurch Central",2017,"Conservative Party",0.0311,0.00156722215251187,5e-04,0.0184286175546995
"30","Christchurch Central",2017,"Green Party",0.1582,0.165342365118212,0.140049375265697,0.18777814471803
"31","Christchurch Central",2017,"Labour Party",0.2625,0.297362436233845,0.252827960304232,0.345265081049635
"32","Christchurch Central",2017,"Mana",0.0103,0.00176572179263623,5e-04,0.0210037162336237
"33","Christchurch Central",2017,"Maori Party",0.0046,0.00665331706151152,0.00277372414076386,0.0205129567813751
"34","Christchurch Central",2017,"National Party",0.4466,0.418602984924293,0.353914542355443,0.475169280104196
"35","Christchurch Central",2017,"New Zealand First Party",0.0719,0.0626176294883428,0.026228038248111,0.140619172116818
"36","Christchurch Central",2017,"United Future",0.0023,0.00584781013359415,0.000852208428132038,0.0421364658062187
"37","Christchurch East",2017,"ACT",0.0033,0.00101424639325097,5e-04,0.00455872135777146
"38","Christchurch East",2017,"Conservative Party",0.0326,0.00164281164539829,5e-04,0.019317457629685
"39","Christchurch East",2017,"Green Party",0.1266,0.134155675291595,0.11207491092691,0.157748464938935
"40","Christchurch East",2017,"Labour Party",0.3216,0.358076583241452,0.309809323037539,0.408522484386735
"41","Christchurch East",2017,"Mana",0.0088,0.00150857784225231,5e-04,0.0198918541283323
"42","Christchurch East",2017,"Maori Party",0.004,0.00612091990475281,0.00241193403544684,0.0205378112046704
"43","Christchurch East",2017,"National Party",0.3979,0.369902984924293,0.305214542355443,0.428569762819856
"44","Christchurch East",2017,"New Zealand First Party",0.0945,0.0822999441814797,0.0344721782259595,0.162690474751705
"45","Christchurch East",2017,"United Future",0.0023,0.00603431680712607,0.000852208428132038,0.0436599007800122
"46","Clutha-Southland",2017,"ACT",0.0036,0.00110645061081924,5e-04,0.00497065979146464
"47","Clutha-Southland",2017,"Conservative Party",0.0504,0.00253980696098387,5e-04,0.0298650265195131
"48","Clutha-Southland",2017,"Green Party",0.0773,0.0853540929372812,0.068431205486968,0.109440317836295
"49","Clutha-Southland",2017,"Labour Party",0.1471,0.186038065318264,0.141679973183819,0.235873467456219
"50","Clutha-Southland",2017,"Mana",0.0046,0.000788574781177346,5e-04,0.0166939802016658
"51","Clutha-Southland",2017,"Maori Party",0.0033,0.0055613549035049,0.00198984557924364,0.0205880220887648
"52","Clutha-Southland",2017,"National Party",0.6338,0.605802984924293,0.541114542355443,0.665461446538147
"53","Clutha-Southland",2017,"New Zealand First Party",0.0624,0.0543440901261834,0.0227625811777764,0.136424149030739
"54","Clutha-Southland",2017,"United Future",0.002,0.00591770074168863,0.000741050807071338,0.0451551800628953
"55","Coromandel",2017,"ACT",0.0037,0.00113718535000867,5e-04,0.00528169200874501
"56","Coromandel",2017,"Conservative Party",0.0528,0.00266075014960215,5e-04,0.0312871706394899
"57","Coromandel",2017,"Green Party",0.0982,0.107788063183354,0.0869333037363552,0.136915342541554
"58","Coromandel",2017,"Labour Party",0.1571,0.203174474618171,0.151311514528742,0.263426274906891
"59","Coromandel",2017,"Mana",0.0068,0.00116571924174042,5e-04,0.0208959963183041
"60","Coromandel",2017,"Maori Party",0.0049,0.00753820227776025,0.00295461919342237,0.0255312356862662
"61","Coromandel",2017,"National Party",0.5417,0.513702984924293,0.449014542355443,0.583455996548113
"62","Coromandel",2017,"New Zealand First Party",0.125,0.108862360028412,0.0455981193465073,0.202762898694852
"63","Coromandel",2017,"United Future",0.0017,0.0063577287894448,0.000629893186010637,0.0510707300931325
"64","Dunedin North",2017,"ACT",0.0032,0.000983511654061548,5e-04,0.0043945889377292
"65","Dunedin North",2017,"Conservative Party",0.0273,0.00137572877053293,5e-04,0.0161768893647362
"66","Dunedin North",2017,"Green Party",0.2294,0.236466703405739,0.205650446776227,0.258575725551531
"67","Dunedin North",2017,"Labour Party",0.3182,0.353044944777237,0.306475645595453,0.401499013496196
"68","Dunedin North",2017,"Mana",0.0172,0.00294858396440225,5e-04,0.0273949450573704
"69","Dunedin North",2017,"Maori Party",0.0035,0.00555424640027918,0.00211044228101598,0.0193962578473633
"70","Dunedin North",2017,"National Party",0.3226,0.294602984924293,0.229914542355443,0.352178754499284
"71","Dunedin North",2017,"New Zealand First Party",0.0675,0.0587856744153427,0.0246229844471139,0.137477495517825
"72","Dunedin North",2017,"United Future",0.0025,0.00605420125751334,0.000926313508839172,0.0426928732580711
"73","Dunedin South",2017,"ACT",0.0033,0.00101424639325097,5e-04,0.00449269986995243
"74","Dunedin South",2017,"Conservative Party",0.0293,0.00147651476104816,5e-04,0.0173620094647169
"75","Dunedin South",2017,"Green Party",0.1229,0.130013736964652,0.108799419849267,0.152782696099456
"76","Dunedin South",2017,"Labour Party",0.3327,0.36729862044216,0.320909323037539,0.416316326719152
"77","Dunedin South",2017,"Mana",0.0082,0.00140572026209875,5e-04,0.018773684368486
"78","Dunedin South",2017,"Maori Party",0.0025,0.00452165982865993,0.00150745877215427,0.0183221175225581
"79","Dunedin South",2017,"National Party",0.3987,0.370702984924293,0.306014542355443,0.427404276911306
"80","Dunedin South",2017,"New Zealand First Party",0.0911,0.0793388879887069,0.0332319093797345,0.156756911184577
"81","Dunedin South",2017,"United Future",0.0017,0.00524726279484656,0.000629893186010637,0.04157127388814
"82","East Coast",2017,"ACT",0.0023,0.000706899001356738,5e-04,0.00374552744514796
"83","East Coast",2017,"Conservative Party",0.0408,0.00205603420651075,5e-04,0.0241764500396058
"84","East Coast",2017,"Green Party",0.0921,0.100859565774468,0.0815331697975389,0.127868575279305
"85","East Coast",2017,"Labour Party",0.2274,0.269773829821002,0.219021250183551,0.326403894584866
"86","East Coast",2017,"Mana",0.0117,0.00200572281299455,5e-04,0.0239398415638501
"87","East Coast",2017,"Maori Party",0.0095,0.0118966089112497,0.00572834333418623,0.0286898281783987
"88","East Coast",2017,"National Party",0.4862,0.458202984924293,0.393514542355443,0.523716351514194
"89","East Coast",2017,"New Zealand First Party",0.1184,0.103114427418912,0.0431905386450117,0.191415293793122
"90","East Coast",2017,"United Future",0.0022,0.00647339164795778,0.000815155887778472,0.0482425560336348
"91","East Coast Bays",2017,"ACT",0.0176,0.00540931409733852,0.0011069349807798,0.0192315436061879
"92","East Coast Bays",2017,"Conservative Party",0.067,0.0033763306822603,5e-04,0.0397015233493527
"93","East Coast Bays",2017,"Green Party",0.0823,0.0925178426381593,0.0728575447810798,0.121446403836045
"94","East Coast Bays",2017,"Labour Party",0.1215,0.171078002292247,0.117023227340816,0.22837652196092
"95","East Coast Bays",2017,"Mana",0.0067,0.00114857631171483,5e-04,0.0214399678495083
"96","East Coast Bays",2017,"Maori Party",0.0038,0.00664587060422797,0.00229133733367449,0.0253910487464125
"97","East Coast Bays",2017,"National Party",0.6338,0.605802984924293,0.541114542355443,0.675764361709932
"98","East Coast Bays",2017,"New Zealand First Party",0.0596,0.051905573261547,0.0217411833044147,0.151060030390169
"99","East Coast Bays",2017,"United Future",0.0021,0.00703892546334085,0.000778103347424905,0.0547329268324525
"100","Epsom",2017,"ACT",0.0272,0.00835984905952316,0.00171071769756879,0.0281693010373422
"101","Epsom",2017,"Conservative Party",0.0248,0.00124974628238889,5e-04,0.0146954892397604
"102","Epsom",2017,"Green Party",0.1252,0.132235089068175,0.110835535924559,0.153063788303892
"103","Epsom",2017,"Labour Party",0.1342,0.168429328432029,0.129255284848868,0.215193761581414
"104","Epsom",2017,"Mana",0.0083,0.00142286319212434,5e-04,0.0188954472650982
"105","Epsom",2017,"Maori Party",0.0046,0.00657137451997202,0.00277372414076386,0.019729999502595
"106","Epsom",2017,"National Party",0.636,0.608002984924293,0.543314542355443,0.662542074401065
"107","Epsom",2017,"New Zealand First Party",0.0348,0.03030728103191,0.0126945164260676,0.106313112813236
"108","Epsom",2017,"United Future",0.0016,0.00507365832148255,0.00059284064565707,0.0397708036266237
"109","Hamilton East",2017,"ACT",0.0072,0.00221290122163848,5e-04,0.00860557123857076
"110","Hamilton East",2017,"Conservative Party",0.0481,0.00242390307189135,5e-04,0.0285021384045353
"111","Hamilton East",2017,"Green Party",0.1102,0.118907377414009,0.0975565180422235,0.144547461043801
"112","Hamilton East",2017,"Labour Party",0.2377,0.279534366522976,0.228941737768822,0.331843295678236
"113","Hamilton East",2017,"Mana",0.01,0.00171429300255945,5e-04,0.0225052673585251
"114","Hamilton East",2017,"Maori Party",0.0064,0.00882292282346646,0.00385909445671494,0.0250078994016158
"115","Hamilton East",2017,"National Party",0.5003,0.472302984924293,0.407614542355443,0.535553980651155
"116","Hamilton East",2017,"New Zealand First Party",0.0714,0.0621821800482291,0.026045645770725,0.150028881360291
"117","Hamilton East",2017,"United Future",0.003,0.00725201139628986,0.00111157621060701,0.0489346801775506
"118","Hamilton West",2017,"ACT",0.0048,0.00147526748109232,5e-04,0.00625930128788628
"119","Hamilton West",2017,"Conservative Party",0.0467,0.00235335287853069,5e-04,0.0276725543345488
"120","Hamilton West",2017,"Green Party",0.0821,0.0909839725760029,0.0726804912093153,0.117844660241354
"121","Hamilton West",2017,"Labour Party",0.2569,0.299841570079574,0.247434297151075,0.355638753228814
"122","Hamilton West",2017,"Mana",0.0072,0.0012342909618428,5e-04,0.0200415624570121
"123","Hamilton West",2017,"Maori Party",0.0056,0.00805383251211728,0.00337670764962557,0.0248996317047385
"124","Hamilton West",2017,"National Party",0.4773,0.449302984924293,0.384614542355443,0.514836356345753
"125","Hamilton West",2017,"New Zealand First Party",0.1082,0.0942312588405937,0.0394697321063367,0.183287540451483
"126","Hamilton West",2017,"United Future",0.0026,0.00692610850915949,0.000963366049192739,0.0487236955932214
