"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"1","Auckland Central",2017,"ACT",0.0117,0.00451190051586122,0.000521754589215832,0.0188702225930967
"2","Auckland Central",2017,"Conservative Party",0.0173,0.000948678358604002,5e-04,0.0604869223862241
"3","Auckland Central",2017,"Green Party",0.2217,0.21683659008923,0.141082055337241,0.248854004680812
"4","Auckland Central",2017,"Labour Party",0.2167,0.1815807544384,0.11105450961031,0.241722480045132
"5","Auckland Central",2017,"Mana",0.0196,0.00093127543679652,5e-04,0.0298496288447942
"6","Auckland Central",2017,"Maori Party",0.0056,0.00706640083823112,0.00197772376892424,0.0975134630123194
"7","Auckland Central",2017,"National Party",0.4493,0.469323632318247,0.290723254708931,0.567735605389014
"8","Auckland Central",2017,"New Zealand First Party",0.0518,0.0445183549734832,0.00963215928795503,0.219010337066718
"9","Auckland Central",2017,"United Future",0.0019,0.00214683732592027,5e-04,0.124129138814884
"10","Bay of Plenty",2017,"ACT",0.0025,0.000964081306807953,5e-04,0.0112734251488882
"11","Bay of Plenty",2017,"Conservative Party",0.0566,0.00310376850271599,5e-04,0.0958293759549842
"12","Bay of Plenty",2017,"Green Party",0.0723,0.0706013307413108,0.0441421381685147,0.111199984788391
"13","Bay of Plenty",2017,"Labour Party",0.1307,0.109518249215962,0.0669811924599329,0.170223079966382
"14","Bay of Plenty",2017,"Mana",0.0051,5e-04,5e-04,0.0198316038476842
"15","Bay of Plenty",2017,"Maori Party",0.0057,0.00734811191148911,0.00201304026479789,0.106916732223249
"16","Bay of Plenty",2017,"National Party",0.5766,0.60022894785502,0.418023254708931,0.723140261982907
"17","Bay of Plenty",2017,"New Zealand First Party",0.1394,0.119804221685397,0.0259212935278172,0.278493354824812
"18","Bay of Plenty",2017,"United Future",0.0021,0.00237254308997486,5e-04,0.129509224499049
"19","Botany",2017,"ACT",0.0241,0.00929374379762867,0.00107472526496594,0.0317387404731509
"20","Botany",2017,"Conservative Party",0.0453,0.00248411154015962,5e-04,0.0837456334184007
"21","Botany",2017,"Green Party",0.0435,0.0424779790767223,0.0265585478607246,0.0769848786919644
"22","Botany",2017,"Labour Party",0.2227,0.186608371081826,0.114129392202196,0.252816104970009
"23","Botany",2017,"Mana",0.0061,5e-04,5e-04,0.0196022186743591
"24","Botany",2017,"Maori Party",0.0021,0.00372447187085329,0.000741646413346591,0.0975130907814016
"25","Botany",2017,"National Party",0.5965,0.619415625090627,0.437923254708931,0.722172263170685
"26","Botany",2017,"New Zealand First Party",0.0544,0.0467528669991792,0.0101156267425628,0.211722520085261
"27","Botany",2017,"United Future",0.0015,0.00177870600192717,5e-04,0.117277162528273
"28","Christchurch Central",2017,"ACT",0.0049,0.00188959936134359,5e-04,0.0130883534690363
"29","Christchurch Central",2017,"Conservative Party",0.0311,0.00170542756951355,5e-04,0.0753490112806771
"30","Christchurch Central",2017,"Green Party",0.1582,0.154483133102011,0.0965876384268192,0.188652257200692
"31","Christchurch Central",2017,"Labour Party",0.2625,0.219958228149885,0.134526113395045,0.289715057529074
"32","Christchurch Central",2017,"Mana",0.0103,5e-04,5e-04,0.0229677095652347
"33","Christchurch Central",2017,"Maori Party",0.0046,0.00620378972850219,0.00162455881018777,0.103731383190537
"34","Christchurch Central",2017,"National Party",0.4466,0.468932265908261,0.288023254708931,0.578494473045569
"35","Christchurch Central",2017,"New Zealand First Party",0.0719,0.0617928517875181,0.0133697346101152,0.240832398386978
"36","Christchurch Central",2017,"United Future",0.0023,0.00258297842940131,5e-04,0.130672203286087
"37","Christchurch East",2017,"ACT",0.0033,0.0012725873249865,5e-04,0.0124750468551566
"38","Christchurch East",2017,"Conservative Party",0.0326,0.00178768291852546,5e-04,0.0829751071839899
"39","Christchurch East",2017,"Green Party",0.1266,0.123625566692254,0.0772945323946606,0.160969662349361
"40","Christchurch East",2017,"Labour Party",0.3216,0.26973955431605,0.16559373823396,0.350884560616435
"41","Christchurch East",2017,"Mana",0.0088,5e-04,5e-04,0.0234580382563776
"42","Christchurch East",2017,"Maori Party",0.004,0.00575974133135083,0.00141265983494589,0.1136783891662
"43","Christchurch East",2017,"National Party",0.3979,0.422032334621242,0.239323254708931,0.547880617234053
"44","Christchurch East",2017,"New Zealand First Party",0.0945,0.0812159178570301,0.0175721824847828,0.270695918983397
"45","Christchurch East",2017,"United Future",0.0023,0.00261025916208075,5e-04,0.141182790658488
"46","Clutha-Southland",2017,"ACT",0.0036,0.00138827708180345,5e-04,0.0110013380828706
"47","Clutha-Southland",2017,"Conservative Party",0.0504,0.0027637797268001,5e-04,0.0799836490943583
"48","Clutha-Southland",2017,"Green Party",0.0773,0.0754838570719686,0.0471948448191727,0.107233356640688
"49","Clutha-Southland",2017,"Labour Party",0.1471,0.123260401374659,0.0753858715444233,0.175623642224649
"50","Clutha-Southland",2017,"Mana",0.0046,5e-04,5e-04,0.0166666477745715
"51","Clutha-Southland",2017,"Maori Party",0.0033,0.00468508229815503,0.00116544436383036,0.0876607100118071
"52","Clutha-Southland",2017,"National Party",0.6338,0.653263910870628,0.475223254708931,0.74170789149531
"53","Clutha-Southland",2017,"New Zealand First Party",0.0624,0.0536282886167056,0.0116032189105868,0.199843319166577
"54","Clutha-Southland",2017,"United Future",0.002,0.00222976428965033,5e-04,0.103409956668418
"55","Coromandel",2017,"ACT",0.0037,0.00142684033407577,5e-04,0.0126732630098967
"56","Coromandel",2017,"Conservative Party",0.0528,0.00289538828521915,5e-04,0.0945601086333735
"57","Coromandel",2017,"Green Party",0.0982,0.0958928171341179,0.0599551586189231,0.135842753959079
"58","Coromandel",2017,"Labour Party",0.1571,0.131639762447036,0.0805106758642345,0.194338903809731
"59","Coromandel",2017,"Mana",0.0068,5e-04,5e-04,0.0216023821555238
"60","Coromandel",2017,"Maori Party",0.0049,0.0065650195688849,0.00173050829780871,0.107535528095886
