"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"32","BOULD, Niki","Green Party",2017,"Dunedin North",0.173691193,0.159232820946595,0.135412147239748,0.181799366094677,0
"33","CLARK, David","Labour Party",2017,"Dunedin North",0.473925911,0.407126663829544,0.319984639229563,0.462146654212953,0.8798
"34","WOODHOUSE, Michael","National Party",2017,"Dunedin North",0.30207164,0.34333613942631,0.238969777688752,0.39836808203462,0.12
"35","VOIGHT, Warren","New Zealand First Party",2017,"Dunedin North",NA,0.0299832629149767,0.0075542922077046,0.112646581108794,2e-04
"36","DOUGHTY, Dan","ACT",2017,"Dunedin South",0.003875574,0.000478617682160195,8.99058792974529e-05,0.0036218407019018,0
"37","GALLAGHER, Shane","Green Party",2017,"Dunedin South",0.075879653,0.091709353861401,0.0758120139828367,0.103865881246561,0
"38","CURRAN, Clare","Labour Party",2017,"Dunedin South",0.490668027,0.42264549692454,0.336846202786709,0.477249652652006,0.6104
"39","GREGORY, Matt","National Party",2017,"Dunedin South",0.38663947,0.413947307296757,0.315719477492998,0.468678335459637,0.3896
"40","RUSHTON, Kerry","New Zealand First Party",2017,"Dunedin South",NA,0.0383826824738951,0.0100412387179802,0.116664212485212,0
"41","HUGHES, Gareth","Green Party",2017,"East Coast",0.07762604,0.0826459417539283,0.0676141380033991,0.0966294523803415,0
"42","ALLAN, Kiri","Labour Party",2017,"East Coast",0.293870007,0.255182551379059,0.20073212842289,0.298141683798373,0
"43","TOLLEY, Anne","National Party",2017,"East Coast",0.523873088,0.576916208286037,0.464212192513676,0.639985370988469,0.998
"44","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"East Coast",0.028818737,0.0644194296018711,0.0107375125125488,0.207043348583891,0.002
"45","TURNER, Judy","United Future",2017,"East Coast",NA,0.00212341393422577,0.000398932008926966,0.0695091655670261,0
"46","BERRY, Stephen","ACT",2017,"East Coast Bays",0.01690896,0.00358317110731832,0.000441925744509419,0.0127524348902643,0
"47","MAYNE, Nicholas","Green Party",2017,"East Coast Bays",0.099446381,0.0867634155964768,0.0709043645764369,0.101696002256505,0
"48","CHEN, Naisi","Labour Party",2017,"East Coast Bays",0.12148862,0.135702520782044,0.106029355678887,0.167697771863096,0
"49","STANFORD, Erica","National Party",2017,"East Coast Bays",0.619233135,0.611274282806731,0.5228555922799,0.656807611723695,1
"50","SEYMOUR, David","ACT",2017,"Epsom",0.43413235,0.265205495769497,0.0753148774428816,0.474983733480739,0.3508
"51","COATES, Barry","Green Party",2017,"Epsom",0.082155296,0.0801904145539982,0.065540371351202,0.0949433810315256,0.0068
"52","DAVID, Parker","Labour Party",2017,"Epsom",0.094345421,0.0814556392643593,0.0638486992659686,0.0974032879567407,0.0076
"53","GOLDSMITH, Paul","National Party",2017,"Epsom",0.318582258,0.570229799015824,0.000184150741585683,10.7728873409865,0.6322
"54","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Epsom",0.021714404,0.0356263500476028,0.0148610854643777,0.0706650615914867,0.0026
"55","McDOWALL, James","ACT",2017,"Hamilton East",0.004133512,0.000957757004007036,0.000138400133245739,0.00486423325692719,0
"56","TAYLOR, Sam","Green Party",2017,"Hamilton East",0.071923117,0.0861868938496323,0.071051849961156,0.0984719088095815,0
"57","STRANGE, Jamie","Labour Party",2017,"Hamilton East",0.271985119,0.25334546624769,0.198881520714406,0.293175811060811,0
"58","BENNETT, David","National Party",2017,"Hamilton East",0.573628191,0.604724186458491,0.491121185303977,0.664513044441829,0.9802
"59","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton East",0.233549959,0.0769322629034608,0.0124892127200534,0.380012178549497,0.0198
"60","WRIGLEY, Jo","Green Party",2017,"Hamilton West",NA,0.0647242859075806,0.0429134851624079,0.0922959566522093,0
"61","GAURAV, Sharma","Labour Party",2017,"Hamilton West",0.354278628,0.290258808942092,0.227639686425409,0.336105930027972,0
"62","MACINDOE, Tim","National Party",2017,"Hamilton West",0.531004547,0.575257086512192,0.460570456470635,0.640906366714554,0.9976
"63","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton West",0.02618708,0.0559390421290586,0.00900806425705968,0.19853273191318,0.002
"64","TODD, Quentin","United Future",2017,"Hamilton West",0.002170094,0.00128541282633207,7.20645173599483e-05,0.0357809556273689,4e-04
"65","EVANS, Alex","ACT",2017,"Helensville",0.008691207,0.00127952797221127,0.000169810277863749,0.00623580197789915,0
"66","HOLT, Hayley","Green Party",2017,"Helensville",0.12791411,0.115537440887509,0.0951494968133543,0.130566634093188,0
"67","TAOGAGA, Kurt","Labour Party",2017,"Helensville",0.127709611,0.140310226782219,0.110278126797918,0.170856578288822,0
"68","PENK, Chris","National Party",2017,"Helensville",0.655623722,0.600057755090232,0.504830878886874,0.646751401783129,1
"69","PETERSON, Helen","New Zealand First Party",2017,"Helensville",NA,0.0325704403349313,0.00805115203664168,0.0990699796579319,0
"70","SMITH, Anthony","ACT",2017,"Hunua",0.012146166,0.00166781109355703,0.000222383193003803,0.0078393627041619,0
"71","KAUR, Baljit","Labour Party",2017,"Hunua",0.17858981,0.162261055858059,0.127734549573667,0.197380260466448,0
"72","BAYLY, Andrew","National Party",2017,"Hunua",0.675553268,0.63307580493057,0.543133425410992,0.679815299686284,0.9996
"73","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hunua",0.052282242,0.0624579621718096,0.0105258436627379,0.209336283914109,4e-04
"74","PARKINS, Andy","ACT",2017,"Hutt South",0.004687182,0.000943389297971985,0.000135769324769683,0.00488481334199222,0
"75","RUTHVEN, Susanne","Green Party",2017,"Hutt South",0.083452211,0.0964254364642262,0.0800369440917073,0.108881603044626,0
"76","ANDERSEN, Ginny","Labour Party",2017,"Hutt South",0.438047687,0.327249199584667,0.257037749306465,0.373753456438701,0.0024
"77","BISHOP, Chris","National Party",2017,"Hutt South",0.419604646,0.452577515959336,0.358449418089371,0.503218891167943,0.992
"78","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hutt South",0.028924775,0.0376732218600815,0.00614056299635365,0.181973794973587,0.0056
"79","GILBERT, Paul","ACT",2017,"Ilam",0.011722365,0.00186085926641035,0.00024286810305068,0.00776070485052194,0
"80","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ilam",0.122056555,0.111593353867691,0.0927329882519029,0.124981577654607,0
"81","RIMELL, Anthony","Labour Party",2017,"Ilam",0.23496144,0.207662533368663,0.162955930870201,0.242399847351881,0
"82","BROWNLEE, Gerry","National Party",2017,"Ilam",0.580771208,0.645998443802005,0.543507603593858,0.691848511996927,1
"83","SURENDRAN, Rochelle","Green Party",2017,"Invercargill",0.074243813,0.0754215688108829,0.0607970473067871,0.0887712973245677,0
"84","CRAIG, Liz","Labour Party",2017,"Invercargill",0.298502903,0.269001322258969,0.211953912560399,0.310611132545047,0
"85","DOWIE, Sarah","National Party",2017,"Invercargill",0.520928811,0.510416580562484,0.41520919495847,0.564314283095074,0.987
"86","BOND, Ria","New Zealand First Party",2017,"Invercargill",0.07505856,0.0847481531543631,0.0138487973999267,0.284417583047447,0.013
"87","EVANS, Richard","ACT",2017,"Kaikoura",0.003666735,0.000522869620343471,9.55378032547474e-05,0.00366870280041161,0
"88","McCUBBIN, Richard","Green Party",2017,"Kaikoura",0.083825626,0.0850530048659855,0.0696457882703643,0.0978962478762065,0
"89","WALKER, Janette","Labour Party",2017,"Kaikoura",0.229374618,0.202845921863166,0.159014653543803,0.240351315226167,0
"90","SMITH, Stuart","National Party",2017,"Kaikoura",0.577408841,0.563824121431696,0.472006978349819,0.612384440499803,0.9996
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0425440302758414,0.00692777725898878,0.146353610172983,4e-04
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.00238382310711817,0.000402242773583634,0.0648746455623908,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.0840809540729859,0.0692332580359891,0.0950657544410977,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.449987513596694,0.428159422798962,0.476170189589918,0.999
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.351897611327662,0.246910811416506,0.394312286473989,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.0497883292454178,0.00816578156451406,0.180861593779181,0.001
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.00123989320182749,0.000564327574016685,0.0111086115288478,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0969378341838102,0.0801357800955224,0.109042218505719,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.448923207756544,0.362398418514936,0.503085495885523,0.8742
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.391158089989383,0.299860873173891,0.43951089709218,0.1258
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.0489841158127827,0.0383889687607488,0.0622161206108039,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.719311738653151,0.658287571626016,0.762675214204523,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.19298644910839,0.129181404197418,0.245978796528889,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.00320698803504083,0.000705996981027202,0.0145259124684312,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0388150011947102,0.0302233420693377,0.0497820036849408,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.605251971818176,0.54940419314501,0.644925156423493,0.9994
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.225864920264151,0.155197590589077,0.275533618860021,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.0571025759389369,0.00884798352217727,0.231356187979145,6e-04
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00273195972188923,0.000674275612169925,0.0144572928688254,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0482607365983888,0.0380131485815653,0.062016969946013,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.568034376322185,0.503997039356244,0.612686516037016,0.9978
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.317278141097966,0.218440400359522,0.375045424070062,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.0618997746841641,0.0100356663736653,0.235688002561366,0.0022
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0771220815145236,0.0631624779039602,0.0888236197477429,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.361706926637017,0.294356010947667,0.40588063025675,0.0244
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.459469581837536,0.355079057098295,0.517220824823177,0.9756
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.121119688626285,0.101484061422359,0.137607969893171,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.423806293842224,0.33373964347935,0.479982087353169,0.873
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.367061731928479,0.277667429612894,0.412979515576597,0.127
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.072080647290831,0.0593489965437389,0.0832914917397073,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.463205852246284,0.379210998434603,0.51835748814223,0.8914
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.39601964029413,0.306745845431863,0.445037398293628,0.0954
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.0352019855045516,0.00569787884496554,0.239204183734054,0.0132
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.062209004334539,0.0508399328641214,0.0728896144442417,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.312425754067523,0.245477061475521,0.361537063367913,0.004
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.427152161119088,0.34579490710038,0.4731857791031,0.996
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.000641242545162421,0.000113871924401176,0.00458545172475819,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.104141505106166,0.0856976878989269,0.118340248740175,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.277733029533927,0.218556986653883,0.322132844228973,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.55788813262367,0.437288483300625,0.623128435083796,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.00691743769054037,0.00103487783423141,0.0236274613797103,0
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0861641063353319,0.070852956697937,0.0995605871775753,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.395730654259638,0.323658645637733,0.443931684707873,0.477
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.405171099160379,0.305091338551105,0.459954679102988,0.523
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.0686274617183653,0.0560716099261819,0.0796353474818056,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.253892168157936,0.199913613901197,0.293999732086351,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.638053665318821,0.532826860782413,0.690266314226399,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.00280272423175028,0.00033048707909264,0.0102615406131988,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0946972803996342,0.0782129073340219,0.108181573648423,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.250722541875136,0.197729233447706,0.291904199288271,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.606348561123667,0.495235670208728,0.665393405127076,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.000733011309840052,0.00012203552025627,0.00515751458203714,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.0986345848556124,0.0809756762766475,0.115176403527868,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.208989659848511,0.165337464320858,0.255615499348608,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.513876964345325,0.413411920776269,0.575073113102494,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.00282487537912418,0.000350218061821163,0.0107356825158192,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.0957898370952426,0.0789884260758387,0.108300056614219,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.17412437107274,0.136268251031475,0.207115648951811,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.688470005415282,0.585572568174176,0.733964144515405,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00682292727449876,0.00283058534817712,0.0164279916114621,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.082864551764396,0.0612926012867591,0.110915438527775,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.337665809000161,0.281825078994142,0.405135165502353,0.5002
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.178978708480466,0.151332134717774,0.211613347726185,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.338709638878569,0.248323649906621,0.417783164658732,0.4998
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.0782104119199291,0.0640283570245843,0.0906927458079944,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.284094199263738,0.223274245658467,0.328315533602819,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.590702360892052,0.476952029856154,0.653276749715554,0.9998
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.00107190216614439,6.7098913166843e-05,0.0341908390336048,2e-04
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0516623311407412,0.034404598073848,0.0791906622357805,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.194581894174848,0.153037390394049,0.234351963336184,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.595192251322278,0.503848625563291,0.644041785608076,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.0758840557500895,0.0503733293720266,0.103218522914503,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.409712578273466,0.323170918487893,0.468314997258604,0.2362
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.4506663714952,0.350970968422694,0.507214699342421,0.7536
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.0490827303269604,0.00801055324414036,0.223190736533714,0.0102
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.0579891812274842,0.0460995116269706,0.0722785979812312,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.278944869407961,0.219496352509899,0.321862473130747,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.566859184508103,0.462849246880775,0.625364207818555,0.9968
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.0643442186839058,0.0104728232643219,0.221259879162509,0.0032
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.10536151419247,0.0875613199627304,0.118332622267885,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.351055091784162,0.275104802077895,0.402967328648787,0.013
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.45391750465268,0.364355902572634,0.498696077882022,0.9704
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.0521539028952766,0.00847047001271203,0.264255596585888,0.0166
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.000987016191464615,0.000158202448260147,0.00612985994447749,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0839367507503075,0.0683506106683394,0.0986267654142646,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.244802283661655,0.192449730812188,0.283032886180556,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.591357063560608,0.49363739210171,0.642202187969751,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.000604729664876967,0.00010262082071513,0.00463222942063161,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.061892141818919,0.04084618298079,0.0906897614094609,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.225975476600331,0.177060294955666,0.270064175855695,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.636513175715958,0.525395539191654,0.701329482665303,0.9958
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.0840371161324492,0.0137625860878765,0.274849529111121,0.0042
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.00176565812316916,0.000597359273872022,0.0134920804271429,0
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0668364925277168,0.0544561604500417,0.078641431759734,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.432166145524102,0.343754522776269,0.491272579861642,0.6926
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.405877095042784,0.312162873382787,0.460471092947313,0.287
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.0766265562418015,0.0123537192940806,0.296246729967073,0.0204
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.000816675355621323,0.000130291788580862,0.00504038603799389,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.0845281785339086,0.0690349447131407,0.0992336268739477,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.132177391256043,0.103719775083449,0.164459355012948,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.688141761341785,0.583955322380723,0.744067921947969,0.9972
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.0751099077482092,0.0118466254256367,0.282329057094129,0.0028
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00162091737246926,0.000586978209642636,0.011585414211861,0
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.180558839619872,0.154546248847424,0.206357811264147,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.357906689473297,0.281504453511059,0.404527075091727,0.8128
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.317570595021694,0.224655322181801,0.36390051963726,0.1778
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.0228980892935218,0.00369865895107334,0.15017548338836,0.0074
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.00154125401695246,8.6574818650919e-05,0.0368130979088639,0.002
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.0544836557372696,0.0361627915874194,0.0812508628151697,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.260260914605911,0.203410481036202,0.305684032091803,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.610987347047235,0.502578094215622,0.672797405868117,0.9954
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.0893188543168414,0.0147725513903442,0.272923015048357,0.0046
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.000455005798181107,7.85332677730785e-05,0.00283263267841458,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.102160913189125,0.084048800210298,0.114461775347554,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.134494873751968,0.105215788846138,0.160523241683573,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.72348492832781,0.620799456208589,0.766459391492271,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.0273048672447876,0.00435129351513173,0.111200645857285,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.00256198848417399,0.000326710774056755,0.00953053821012115,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.0901803873886014,0.0738546831493209,0.101924825850199,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.158975978877491,0.124524161457033,0.186058683419514,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.739720407830429,0.639809206561058,0.780612314573612,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0808161235747393,0.0658415180377133,0.0959622880306464,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.16066520052572,0.1267059265183,0.19601943061074,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.623584346933916,0.531422585830553,0.673078046641628,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0619058197005266,0.0496211956692353,0.0750335126271565,0
