"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"1","Auckland Central",2017,"ACT",0.0117,0.00271629264571976,5e-04,0.0129640979482324
"2","Auckland Central",2017,"Conservative Party",0.0173,5e-04,5e-04,0.0127323740665511
"3","Auckland Central",2017,"Green Party",0.2217,0.215287414829851,0.153197490411259,0.244415513357062
"4","Auckland Central",2017,"Labour Party",0.2167,0.187073889539204,0.126205499703601,0.242892083624261
"5","Auckland Central",2017,"Mana",0.0196,0.000539546381194408,5e-04,0.0172938935857367
"6","Auckland Central",2017,"Maori Party",0.0056,0.00552237979623971,0.0021657647308648,0.0239087797545537
"7","Auckland Central",2017,"National Party",0.4493,0.464168085867776,0.32124211680981,0.550752727385379
"8","Auckland Central",2017,"New Zealand First Party",0.0518,0.0786664350190304,0.019131042773054,0.30757694077154
"9","Auckland Central",2017,"United Future",0.0019,0.00281841859483059,5e-04,0.0647964050488843
"10","Bay of Plenty",2017,"ACT",0.0025,0.000580404411478582,5e-04,0.00408616321238055
"11","Bay of Plenty",2017,"Conservative Party",0.0566,0.00101418444154728,5e-04,0.0416562064836297
"12","Bay of Plenty",2017,"Green Party",0.0723,0.0700602419912956,0.0483737611436427,0.102946763600408
"13","Bay of Plenty",2017,"Labour Party",0.1307,0.112831367617785,0.0761193300012026,0.168460074804601
"14","Bay of Plenty",2017,"Mana",0.0051,5e-04,5e-04,0.00449994169832944
"15","Bay of Plenty",2017,"Maori Party",0.0057,0.00562099372117256,0.00220443910105881,0.0263590713208915
"16","Bay of Plenty",2017,"National Party",0.5766,0.592826945786508,0.448542116809809,0.6996867579383
"17","Bay of Plenty",2017,"New Zealand First Party",0.1394,0.166156952839825,0.0514839259182186,0.352680023910839
"18","Bay of Plenty",2017,"United Future",0.0021,0.00308200604101779,5e-04,0.070361321029577
"19","Botany",2017,"ACT",0.0241,0.00559509852665353,0.000590487706121998,0.0255927249592308
"20","Botany",2017,"Conservative Party",0.0453,0.000811705922298438,5e-04,0.0333396846944951
"21","Botany",2017,"Green Party",0.0435,0.042152427754099,0.029104545086424,0.0720568737358397
"22","Botany",2017,"Labour Party",0.2227,0.192253600370931,0.129699883636326,0.254647196539724
"23","Botany",2017,"Mana",0.0061,5e-04,5e-04,0.0053822832078058
"24","Botany",2017,"Maori Party",0.0021,0.00207089242358989,0.0008121617740743,0.0229056864254752
"25","Botany",2017,"National Party",0.5965,0.614072049199155,0.46844211680981,0.707776276908106
"26","Botany",2017,"New Zealand First Party",0.0544,0.0858776897165973,0.0200912881632072,0.295815642633367
"27","Botany",2017,"United Future",0.0015,0.00253258312673856,5e-04,0.0686461541207134
"28","Christchurch Central",2017,"ACT",0.0049,0.00113759264649802,5e-04,0.00627232658411603
"29","Christchurch Central",2017,"Conservative Party",0.0311,0.000557263889260074,5e-04,0.0228888343046092
"30","Christchurch Central",2017,"Green Party",0.1582,0.153299174039045,0.105846874314305,0.183168723291785
"31","Christchurch Central",2017,"Labour Party",0.2625,0.226612348888052,0.152879297056738,0.289653485971997
"32","Christchurch Central",2017,"Mana",0.0103,5e-04,5e-04,0.00908811754760651
"33","Christchurch Central",2017,"Maori Party",0.0046,0.00453624054691119,0.00177902102892466,0.0238071013768067
"34","Christchurch Central",2017,"National Party",0.4466,0.462099077820558,0.318542116809809,0.557252030137239
"35","Christchurch Central",2017,"New Zealand First Party",0.0719,0.0996160216683184,0.026554478289239,0.331254278685777
"36","Christchurch Central",2017,"United Future",0.0023,0.00327372663941351,5e-04,0.0678232071288908
"37","Christchurch East",2017,"ACT",0.0033,0.000766133823151728,5e-04,0.00478022689841833
"38","Christchurch East",2017,"Conservative Party",0.0326,0.000584141568806384,5e-04,0.0239927973739634
"39","Christchurch East",2017,"Green Party",0.1266,0.122678100084343,0.0847042622515237,0.154141068653903
"40","Christchurch East",2017,"Labour Party",0.3216,0.277851244358769,0.18796714307869,0.349601430595661
"41","Christchurch East",2017,"Mana",0.0088,5e-04,5e-04,0.00776460528339197
"42","Christchurch East",2017,"Maori Party",0.004,0.00394455699731408,0.00154697480776057,0.0246503257083497
"43","Christchurch East",2017,"National Party",0.3979,0.414294869092924,0.26984211680981,0.521081497283168
"44","Christchurch East",2017,"New Zealand First Party",0.0945,0.123397017503769,0.0349012266805714,0.362393499971296
"45","Christchurch East",2017,"United Future",0.0023,0.00332513219336951,5e-04,0.0718329742544756
"46","Clutha-Southland",2017,"ACT",0.0036,0.000835782352529158,5e-04,0.00500668454111529
"47","Clutha-Southland",2017,"Conservative Party",0.0504,0.000903090032755877,5e-04,0.0370931591302992
"48","Clutha-Southland",2017,"Green Party",0.0773,0.0749053486296978,0.0517191111535765,0.101887134360759
"49","Clutha-Southland",2017,"Labour Party",0.1471,0.126989243891171,0.0856706460839855,0.176305902172604
"50","Clutha-Southland",2017,"Mana",0.0046,5e-04,5e-04,0.00405877094359126
"51","Clutha-Southland",2017,"Maori Party",0.0033,0.00325425952278411,0.00127625421640247,0.0209397288984347
