"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"23","CHAPMAN, Cherie","Labour Party",2017,"Clutha-Southland",0.198347107,0.181244238234157,0.148667944296846,0.212559725472536,0
"24","BARCLAY, Todd","National Party",2017,"Clutha-Southland",0.640648913,0.614589881703453,0.543504742474658,0.653044421637293,1
"25","PATTERSON, Mark","New Zealand First Party",2017,"Clutha-Southland",NA,0.0421481840228494,0.0127180434907917,0.122280710342655,0
"26","SHIRIWASTOW, Vineet","ACT",2017,"Coromandel",0.004278729,0.000373468341164098,8.02233296027415e-05,0.00209653222643631,0
"27","SUMMERFIELD, Scott","Green Party",2017,"Coromandel",0.164221679,0.11165290295365,0.0943094202541247,0.127366671987911,0
"28","BLOMFIELD, Nathaniel","Labour Party",2017,"Coromandel",0.113386308,0.152066850755581,0.125065638015865,0.180763697018722,0
"29","SIMPSON, Scott","National Party",2017,"Coromandel",0.587306438,0.628479913848028,0.542912793466986,0.683703358847718,0.9812
"30","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Coromandel",0.082964488,0.152853321517075,0.0367214929213285,0.410928943401001,0.0188
"31","PURCHAS, Sam","ACT",2017,"Dunedin North",NA,0.00113250421495234,0.000559056731512244,0.005478639443134,0
"32","BOULD, Niki","Green Party",2017,"Dunedin North",0.173691193,0.158906821558639,0.137690220007222,0.180801233308292,0
"33","CLARK, David","Labour Party",2017,"Dunedin North",0.473925911,0.41207087734296,0.340446431357206,0.462297983035415,0.9388
"34","WOODHOUSE, Michael","National Party",2017,"Dunedin North",0.30207164,0.34007011846992,0.260427372769912,0.388202735815552,0.0604
"35","VOIGHT, Warren","New Zealand First Party",2017,"Dunedin North",NA,0.0468885122840437,0.0135271274764873,0.148377522741272,8e-04
"36","DOUGHTY, Dan","ACT",2017,"Dunedin South",0.003875574,0.000322625531276165,7.61748727206214e-05,0.00191656628610459,0
"37","GALLAGHER, Shane","Green Party",2017,"Dunedin South",0.075879653,0.0914007430581079,0.0782193059295539,0.10235712997511,0
"38","CURRAN, Clare","Labour Party",2017,"Dunedin South",0.490668027,0.428391050694249,0.356930564114109,0.476971978200794,0.6634
"39","GREGORY, Matt","National Party",2017,"Dunedin South",0.38663947,0.410813050157506,0.333891955858599,0.457520055371162,0.3364
"40","RUSHTON, Kerry","New Zealand First Party",2017,"Dunedin South",NA,0.055244053497318,0.0179052535962441,0.149394600412022,2e-04
"41","HUGHES, Gareth","Green Party",2017,"East Coast",0.07762604,0.0823394309824434,0.0699705201621188,0.0941072715010275,0
"42","ALLAN, Kiri","Labour Party",2017,"East Coast",0.293870007,0.258703196435878,0.214225240712449,0.29740167829057,0
"43","TOLLEY, Anne","National Party",2017,"East Coast",0.523873088,0.572302388059086,0.485763746198715,0.629066765889359,0.9928
"44","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"East Coast",0.028818737,0.0980784549469093,0.0236127887888434,0.27998758696796,0.0072
"45","TURNER, Judy","United Future",2017,"East Coast",NA,0.00265187973101084,0.000433051540673696,0.0391775921384646,0
"46","BERRY, Stephen","ACT",2017,"East Coast Bays",0.01690896,0.00219594486107208,0.000272915016628013,0.00943857849107972,0
"47","MAYNE, Nicholas","Green Party",2017,"East Coast Bays",0.099446381,0.0862455219004916,0.0726139053169525,0.100429217553445,0
"48","CHEN, Naisi","Labour Party",2017,"East Coast Bays",0.12148862,0.137571164414759,0.112743569157133,0.169561338853698,0
"49","STANFORD, Erica","National Party",2017,"East Coast Bays",0.619233135,0.608889025285489,0.538232199466296,0.653128596252532,1
"50","SEYMOUR, David","ACT",2017,"Epsom",0.43413235,0.204335740246323,0.0552473341564721,0.440119209113601,0.3224
"51","COATES, Barry","Green Party",2017,"Epsom",0.082155296,0.0800834870933678,0.0667443449946983,0.0933179269752727,0.009
"52","DAVID, Parker","Labour Party",2017,"Epsom",0.094345421,0.0822945510287336,0.0672460707890247,0.0977153813940463,0.0126
"53","GOLDSMITH, Paul","National Party",2017,"Epsom",0.318582258,0.494395214657842,0.000820835043287659,8.75452598560794,0.6396
"54","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Epsom",0.021714404,0.0429333690456558,0.0197345717980072,0.0895147999100079,0.0164
"55","McDOWALL, James","ACT",2017,"Hamilton East",0.004133512,0.000603163864951887,0.00010516877448773,0.00313820834187995,0
"56","TAYLOR, Sam","Green Party",2017,"Hamilton East",0.071923117,0.0858395400636014,0.0733813674388981,0.0971966367293271,0
"57","STRANGE, Jamie","Labour Party",2017,"Hamilton East",0.271985119,0.256982334440189,0.212293007127437,0.294024171211314,0
"58","BENNETT, David","National Party",2017,"Hamilton East",0.573628191,0.600758292882968,0.512019631687652,0.655008964174051,0.9438
"59","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton East",0.233549959,0.140426962885311,0.0283140332329463,0.553061682032419,0.0562
"60","WRIGLEY, Jo","Green Party",2017,"Hamilton West",NA,0.0640461014614104,0.046349477030934,0.0872848664934254,0
"61","GAURAV, Sharma","Labour Party",2017,"Hamilton West",0.354278628,0.294279303151166,0.2425564113141,0.335230069296189,0
"62","MACINDOE, Tim","National Party",2017,"Hamilton West",0.531004547,0.570970629457758,0.48262657668837,0.628209547038714,0.9948
"63","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton West",0.02618708,0.0885124584709838,0.020391646985572,0.278697232723527,0.0052
"64","TODD, Quentin","United Future",2017,"Hamilton West",0.002170094,0.00150988222181247,9.16316420249611e-05,0.0205986371226538,0
"65","EVANS, Alex","ACT",2017,"Helensville",0.008691207,0.000806845209769643,0.000132759095557849,0.00421184675820099,0
"66","HOLT, Hayley","Green Party",2017,"Helensville",0.12791411,0.115128381188458,0.0988737126564104,0.129126281131199,0
"67","TAOGAGA, Kurt","Labour Party",2017,"Helensville",0.127709611,0.142228766762528,0.116441362483629,0.171510258147824,0
"68","PENK, Chris","National Party",2017,"Helensville",0.655623722,0.597714748337821,0.522025919007013,0.640691618819338,1
"69","PETERSON, Helen","New Zealand First Party",2017,"Helensville",NA,0.0478896114964109,0.0148255805207546,0.132021368896362,0
"70","SMITH, Anthony","ACT",2017,"Hunua",0.012146166,0.00106044680304073,0.000167453372069829,0.00525255094569421,0
"71","KAUR, Baljit","Labour Party",2017,"Hunua",0.17858981,0.164473852511745,0.135330744699299,0.197968006739766,0
"72","BAYLY, Andrew","National Party",2017,"Hunua",0.675553268,0.629989448095089,0.558567382020563,0.671460808767361,0.9982
"73","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hunua",0.052282242,0.0988355399108653,0.0226038578243712,0.296242750410143,0.0018
"74","PARKINS, Andy","ACT",2017,"Hutt South",0.004687182,0.000585737494140345,0.000101801072071872,0.00302836138323365,0
"75","RUTHVEN, Susanne","Green Party",2017,"Hutt South",0.083452211,0.0959455149321895,0.0824944504585842,0.107359703327476,0
"76","ANDERSEN, Ginny","Labour Party",2017,"Hutt South",0.438047687,0.331887429593536,0.274893513564501,0.373921173213767,0.0028
"77","BISHOP, Chris","National Party",2017,"Hutt South",0.419604646,0.449442276032164,0.375888239479176,0.493247208981784,0.9788
"78","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hutt South",0.028924775,0.0654693299668392,0.0132254375460559,0.266073818560558,0.0184
"79","GILBERT, Paul","ACT",2017,"Ilam",0.011722365,0.00119556313141168,0.000174741857547208,0.00557600039783951,0
"80","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ilam",0.122056555,0.111119313511889,0.0956179688281949,0.123630999858207,0
"81","RIMELL, Anthony","Labour Party",2017,"Ilam",0.23496144,0.210610413223126,0.173934869303983,0.242666589566528,0
"82","BROWNLEE, Gerry","National Party",2017,"Ilam",0.580771208,0.643513064657396,0.562793007803288,0.684904361842159,1
"83","SURENDRAN, Rochelle","Green Party",2017,"Invercargill",0.074243813,0.0748841135568013,0.063122529351901,0.0869332210028719,0
"84","CRAIG, Liz","Labour Party",2017,"Invercargill",0.298502903,0.272849360073348,0.225724863712932,0.30992369006998,0
"85","DOWIE, Sarah","National Party",2017,"Invercargill",0.520928811,0.506830427875479,0.431531511425741,0.553925127113867,0.9654
"86","BOND, Ria","New Zealand First Party",2017,"Invercargill",0.07505856,0.129844858312496,0.0309741479467442,0.391305204446957,0.0346
"87","EVANS, Richard","ACT",2017,"Kaikoura",0.003666735,0.000365605269502194,7.93061615281417e-05,0.00204946375717188,0
"88","McCUBBIN, Richard","Green Party",2017,"Kaikoura",0.083825626,0.0844379985436845,0.0716470340374356,0.0960730379127376,0
"89","WALKER, Janette","Labour Party",2017,"Kaikoura",0.229374618,0.205684732540604,0.169671378795909,0.240195061516512,0
"90","SMITH, Stuart","National Party",2017,"Kaikoura",0.577408841,0.561261504382717,0.48931985243932,0.604359249156918,0.9996
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0665831524789281,0.015426073451663,0.202204324962101,4e-04
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.00288763298326231,0.000445114593494594,0.036452364781824,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.0837502979805563,0.0715506572337631,0.0935285749996881,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.451261893640733,0.432588877430021,0.475354622544968,0.9948
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.349294961971819,0.267655090656567,0.386975987006403,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.079285162930767,0.0183418262543083,0.254671768269109,0.0052
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.000930653789393746,0.000521449615393881,0.00451700247000904,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0964322858295235,0.0827775343782722,0.107440170342854,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.454612098675459,0.382061912560437,0.503334027653574,0.93
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.388313922238255,0.316780377989704,0.430164300384582,0.07
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.0486978370291556,0.0391809418045538,0.0599877157910588,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.723710430056183,0.671211472945793,0.763387747229235,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.189696051837911,0.140624320796188,0.235959846655956,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.0020309606721574,0.000613580453620161,0.00866118606259413,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0384230744734009,0.0308306349235401,0.0478792295874169,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.609072828130358,0.561142357467978,0.645389758620003,0.9984
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.222804744852166,0.168483427598308,0.26524104872891,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.0926241129762332,0.0209945883270602,0.310991617931451,0.0016
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00175953913719193,0.000605749272735784,0.00816848413579884,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0478479285726274,0.0383528021621242,0.0602773918965319,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.57238286747648,0.518649643768641,0.612055234488792,0.9928
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.313837361339908,0.237296143328066,0.363085105728497,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.0983854249388508,0.0223490647617563,0.318290312671254,0.0072
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0768033631981981,0.06507506203193,0.0874834660878474,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.366209295208096,0.310175264104751,0.406089959355326,0.024
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.455981390023358,0.372924619090772,0.506941069119968,0.976
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.121023360353665,0.10436874615349,0.136695210614166,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.42979071425761,0.355150131123745,0.481061178741472,0.9268
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.365056774018793,0.295077216582561,0.404012752421338,0.0732
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.0717619941464551,0.0613089178961607,0.0815593083134857,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.468457044821661,0.396956553587572,0.5199296063842,0.9186
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.393391687210853,0.32264245445985,0.437076558979204,0.047
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.0737198114901873,0.0126352768389137,0.360263446533769,0.0344
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.0619979681735761,0.0522435854216379,0.0715193199524906,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.316938612234975,0.261834565089296,0.362600295976855,0.0036
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.424609306579396,0.360382707465886,0.4667056556732,0.9964
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.000410545710603281,8.45503741475009e-05,0.00252376859375009,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.10387214613523,0.0890276338828554,0.116879108189324,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.281338753731662,0.232357743897563,0.322545258875414,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.553846502686766,0.460237620489968,0.613329219169869,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.00440971291979419,0.000786843161885071,0.0176166633632982,0
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0859732773557359,0.0730920996156,0.0979436733585563,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.400113345462355,0.341166699097756,0.444028879959224,0.5176
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.401778143926559,0.324824538826939,0.450720083284186,0.4824
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.068354437974686,0.0576009520100526,0.0778618430924756,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.257532281498575,0.212724957857094,0.294264507683815,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.634455640263392,0.552286921875299,0.680220621730546,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.00178127355207917,0.000242019771797584,0.00767891891850951,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0944858865942847,0.0807684646856457,0.106006361136015,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.254324475115821,0.209833379098031,0.292347859309816,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.602961035266741,0.514772117701455,0.656730228052775,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.000483681465625522,9.86158293197105e-05,0.00272564792051926,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.0983309762637885,0.0835106539198049,0.113150052574769,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.212309036939279,0.174645691122756,0.255339798466815,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.509710525914868,0.431301576133464,0.565615089091839,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.00177954099541072,0.000253920426580496,0.00794228409186307,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.0954057688585856,0.0813317302150873,0.10704220443036,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.176370477220587,0.145010252025214,0.208665236231673,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.685429320382106,0.604753835118012,0.728281233299256,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00674743186016976,0.00280227378473141,0.0159480262363333,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.0827651466070592,0.0617482782162103,0.110829094235008,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.336239175311137,0.280530807127455,0.404177445563216,0.491
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.179047115055208,0.151587621493327,0.211524586237395,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.339758229793544,0.259924191206505,0.408514795975718,0.509
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.0778265476592539,0.0660296324920385,0.088765452630023,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.287763300356429,0.237433680399448,0.327095303479115,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.587201136812567,0.498516676725346,0.641639608491749,1
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.00128190174511198,8.4537070406362e-05,0.0199382405561039,0
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0512259784080524,0.0368499267892568,0.0755583970223686,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.197115017020004,0.163055113209773,0.235230383720313,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.592947328623861,0.519818279134021,0.639418110716671,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.0753312928875029,0.0542651564502915,0.0990037464298659,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.415224165644567,0.342816976210272,0.468736591980421,0.2626
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.446775254810891,0.368736886615244,0.497599783688561,0.7104
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.0856002207345472,0.0174982417314148,0.319893934229763,0.027
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.0574208026758504,0.0475392379102221,0.0698905904641314,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.28248493206708,0.232627065141118,0.321723397783533,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.562852324358854,0.48135506304153,0.6144490748189,0.9892
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.100896442892286,0.0235899840832277,0.311055787320841,0.0108
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.105064375800887,0.0902128098420096,0.117176343520712,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.355951373866194,0.294498516103743,0.403098674296026,0.0108
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.451069134713838,0.381384151960162,0.489970614824298,0.9418
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.0908128607547087,0.0187363950515509,0.38532887185603,0.0474
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.000660610081982002,0.000128562995271712,0.00364495909683731,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0838178310792519,0.0704567314837411,0.0965982016237979,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.247835745114418,0.20454271393389,0.283144773419909,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.588379700530793,0.510988389143838,0.633234084747845,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.000393367150071498,8.36396494269194e-05,0.00238336655138026,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.0613402770668281,0.044200625868109,0.0852992512374454,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.229079971238442,0.188984762344444,0.269762262958621,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.632657069959622,0.544938496775634,0.690007385617988,0.9872
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.13262934782597,0.0299926003564893,0.383845284954375,0.0128
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.00116294691459121,0.000555779760214581,0.00592883828474578,0
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0665936499177097,0.0564205485544453,0.0765497604326761,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.437507121962718,0.363225776114926,0.490204496689612,0.7286
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.402558847794276,0.329246270770993,0.450069545433347,0.2124
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.123874852855723,0.0278023144943006,0.424873870595374,0.059
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.000522628614319873,0.000103453038316841,0.00282093323822391,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.0840419193419781,0.0712141668004098,0.0975272489555202,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.133980133083703,0.109956718848839,0.164381734790575,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.6851034051724,0.601821365424312,0.73635244179639,0.991
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.125393633303622,0.027779008300429,0.397060452618949,0.009
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00109456064484295,0.000552687026918347,0.00530157980044242,0
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.180169114943894,0.157341670292412,0.204149965710553,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.363118146653269,0.2995447688885,0.404505667517921,0.86
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.315027953935253,0.242365013735298,0.355447966175319,0.1154
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.0431474990976486,0.00822556998988862,0.228531194810457,0.0234
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.00188848443586739,0.000128495380378942,0.0203610668420428,0.0012
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.0540369896089801,0.0388778412308258,0.0758527312367863,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.264096702296931,0.217758136159621,0.304408214411919,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.606820786426693,0.522021950886286,0.660264012695759,0.9838
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.134841962768207,0.0327580591720578,0.373064736244731,0.0162
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.000300312101697328,6.51778442958175e-05,0.00169972536683465,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.101799622700542,0.0872146014717641,0.112847225926975,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.136208611548906,0.112273435843277,0.160699582727745,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.720212937181943,0.640055114710366,0.759750200868838,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.0441663553766668,0.00973331198524302,0.163212545049342,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.0016019504379566,0.000213470996408937,0.00704349158084769,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.0898552514156735,0.0763222290664632,0.100816479994396,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.161136693257578,0.132881917209408,0.187169523616759,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.737874333610887,0.657787987456577,0.775777258669725,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0803636355362549,0.0676363451402469,0.0939972584867183,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.162999555413788,0.134360609851226,0.196341340764966,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.620746492742565,0.546326491700256,0.664724713238075,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0615596841221104,0.0510742130764687,0.0727786432561524,0
