"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.00392766959834924,0.00407150714958016,0.000413760115221138,0.0236000879593351
"2","Hauraki-Waikato","Conservative Party",0.0076,0.0395240463656462,0.0103046372823258,0.000597609046908884,0.0499153431233307
"3","Hauraki-Waikato","Green Party",0.0977,0.0748860312049833,0.105967046961129,0.0539109660553115,0.160277871795198
"4","Hauraki-Waikato","Labour Party",0.465,0.470102335243504,0.486232070727114,0.389960801363906,0.597731760587094
"5","Hauraki-Waikato","Mana",0.0808,0.088262500785318,0.0670781558088585,0.0179087205333479,0.117057800047699
"6","Hauraki-Waikato","Maori Party",0.1197,0.000755590450926817,0.0926108374867026,0.0339534877737855,0.152649689931295
"7","Hauraki-Waikato","National Party",0.0757,0.0646032167465821,0.0787978374038986,0.0304207873906198,0.127279659512397
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.255460028445276,0.141530604464749,0.00397894725242734,0.264443837497409
"9","Hauraki-Waikato","United Future",7e-04,0.00247858115941355,0.00285815185636602,0.000262733027377013,0.0105051609547433
"10","Ikaroa Rawhiti","ACT",0.0011,0.0155716785090904,0.00356947418362597,0.000387514081787581,0.0167001545475791
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.00748172223997695,0.0085674250040474,0.000594231925690545,0.0443081907374435
"12","Ikaroa Rawhiti","Green Party",0.1043,0.12757065203297,0.111812720024411,0.0593459592412171,0.168653847289538
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.450487736214452,0.501514982858406,0.40881708680761,0.608778236478001
"14","Ikaroa Rawhiti","Mana",0.0987,0.100738531018238,0.084462934734646,0.0322859438118348,0.138565174378039
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.0506885288668358,0.0958204460595918,0.0376636557919045,0.156367322688637
"16","Ikaroa Rawhiti","National Party",0.0545,0.0522268510040493,0.0569702561521266,0.0161291797326325,0.0981740930154092
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.194033376964631,0.122976687556858,0.00339143639014666,0.240354332061197
"18","Ikaroa Rawhiti","United Future",3e-04,0.00120092314975692,0.00247277629660714,0.000253052639773527,0.0056358827848578
"19","Tamaki Makaurau","ACT",0.0019,0.00422531135872379,0.00388807812984427,0.000362316495011477,0.022273463989898
"20","Tamaki Makaurau","Conservative Party",0.0062,0.0266567364173748,0.0090402957571477,0.000564421820902849,0.0462167896102329
"21","Tamaki Makaurau","Green Party",0.1181,0.138247875683554,0.125226009176676,0.0681391408454729,0.185905121516873
"22","Tamaki Makaurau","Labour Party",0.4084,0.346649695196821,0.426453871431584,0.335339864864909,0.533779611633661
"23","Tamaki Makaurau","Mana",0.1082,0.0257655408758273,0.0927219991996036,0.0373745422568683,0.150000865947498
"24","Tamaki Makaurau","Maori Party",0.1284,0.129814003760845,0.10006412670535,0.0411221614794137,0.161971927989214
"25","Tamaki Makaurau","National Party",0.0763,0.124026294560464,0.0773569007221646,0.0299546481324205,0.12912017938343
"26","Tamaki Makaurau","New Zealand First Party",0.1412,0.198653146836446,0.149654718716651,0.00435149804320799,0.272532448244542
"27","Tamaki Makaurau","United Future",8e-04,0.00596139530994487,0.00286608668600302,0.000313085698670406,0.0109373426809639
"28","Te Tai Hauauru","ACT",0.0013,0.0115581979980278,0.00377664194619717,0.000366052671133597,0.0186376118292728
"29","Te Tai Hauauru","Conservative Party",0.0057,0.0432867536635898,0.00859697008812728,0.000562179082352302,0.0441678880872328
"30","Te Tai Hauauru","Green Party",0.1193,0.0948573349704978,0.127142409276122,0.0676379103713908,0.186266852463416
"31","Te Tai Hauauru","Labour Party",0.4223,0.307350164237591,0.44215859908912,0.353954178124237,0.544870248875166
"32","Te Tai Hauauru","Mana",0.0682,0.054146397317548,0.0547511003134384,0.00689917642421668,0.100819826695998
"33","Te Tai Hauauru","Maori Party",0.1764,0.165124655875439,0.148369486336668,0.0840602477592346,0.213982026510842
"34","Te Tai Hauauru","National Party",0.0711,0.103961264663588,0.0734766947855969,0.0266412140534446,0.122137907362773
"35","Te Tai Hauauru","New Zealand First Party",0.1179,0.21636764896304,0.129693315974767,0.00342509997592709,0.243729540374156
"36","Te Tai Hauauru","United Future",7e-04,0.00334758231067879,0.00287108159521678,0.000287537659210281,0.0100381866888773
