"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0447151845911537,0.017470111637368,0.0940057115286878,0
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.00932280024030549,0.00142365410450876,0.0429166277067521,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.0856933300057751,0.0781226287169397,0.0935519180931025,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.483356997175467,0.459721517599796,0.509150390429501,1
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.327057166990218,0.288603115617396,0.354900018609031,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.0530097430691503,0.0206021701618672,0.118437265192068,0
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.00106403672061049,0.000551671946299319,0.00328182234629139,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0985125437956601,0.0900329923727066,0.106719528290333,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.511915380358026,0.485333670406705,0.541329502801698,1
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.367520056263322,0.334389624634401,0.390740678933526,0
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.0500082776100657,0.0426314519188234,0.0579442155255476,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.765777810966001,0.742779834154592,0.789703511347685,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.173068490397309,0.151872814482381,0.193193987727173,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.00261721144606063,0.000764681468780015,0.0076881426653508,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0396355611475059,0.033536890562843,0.0462497988722084,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.646512501507106,0.624667979490633,0.669310872890145,1
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.205877189353286,0.180852092796237,0.225865046683777,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.0600774061691262,0.0231790529721608,0.113636087964661,0
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00229188128469686,0.000705622483166973,0.00686064130135497,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0493857186044653,0.0418462615389859,0.0579290312306419,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.619222598087301,0.595869252805354,0.645051083584893,1
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.291095619888347,0.256337333279055,0.317861976065655,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.0653427644312216,0.024970977848927,0.128559613141756,0
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0786597345758369,0.071285982463517,0.0860866247276087,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.41450023407399,0.3899979016798,0.438506405943766,0.2744
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.43116228821241,0.393700677055985,0.459922241934661,0.7256
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.123566216760043,0.111205821531741,0.136717174948329,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.490491012108193,0.460796602670806,0.52330444294073,1
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.344647391867948,0.31207052289458,0.367208089118471,0
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.0735961528047372,0.066621716045549,0.0807418324683129,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.53058712767033,0.499315649607279,0.560486748338256,1
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.372105985461317,0.34017113338904,0.396844141991406,0
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.0369830449437878,0.0141765745211595,0.112904519861257,0
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.0636553221300017,0.0571519099922486,0.0707112908632627,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.37436349879427,0.341063923386084,0.404001785765363,0.132
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.404421857536845,0.374804403355186,0.429217511573229,0.868
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.000503894623785686,0.000106956876799001,0.00214575804819131,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.106257008367567,0.0967396420429668,0.115937081227409,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.332988661771038,0.302398838444949,0.360970552777018,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.524976730945416,0.481731973859839,0.560270689406895,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.00569041768126303,0.00145344397089449,0.0160584076393445,0
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0879537019586833,0.0798968099629029,0.0965935329244168,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.453692151132287,0.425805811177363,0.480909959080935,0.9984
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.378293680851367,0.342328557096463,0.405198885386004,0.0016
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.0701378029512003,0.0632571177457735,0.0773131210319575,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.302814312996375,0.27658262736094,0.330379072494373,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.610835570121243,0.572371523743243,0.640761241111333,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.00228228392777515,0.000427115457613817,0.00727208904919801,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0966843925623336,0.0879068232245779,0.105750124373884,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.302692676747198,0.273280060278664,0.329744780943829,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.57612279540861,0.535399622610498,0.60912820012392,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.000573181034048577,0.000122221009335173,0.00240504194198034,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.100893688275386,0.0912392656337925,0.112028331733369,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.267925303789919,0.228649773423531,0.301978741855175,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.484556287928234,0.449267530698727,0.518441812152803,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.00232040852006127,0.000433610430188484,0.00757522382280829,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.0977866811626334,0.088727292568303,0.106529101387382,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.218839576806275,0.189654515876769,0.245164798412539,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.661656156339761,0.62421566342305,0.69174697700396,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00659776069074633,0.00275606041105987,0.0165519585849406,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.0825889527905635,0.0617884811349774,0.112272836475083,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.343336812281865,0.291485241417836,0.404327786311631,0.4632
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.179002637415166,0.152064319488909,0.210839455833069,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.347751833923642,0.298290401344079,0.403549191751558,0.5368
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.0798797667257528,0.0721712311613138,0.0876945086696891,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.337542235583571,0.30901684284481,0.365142269163659,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.560558072759465,0.51967999264196,0.593028891931589,1
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.00459274634360263,0.000372544307427286,0.0222044739454835,0
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0549436043088554,0.0447030699078361,0.0725466135188986,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.247982088977056,0.212300552964807,0.276723545300444,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.569723881762653,0.536075141918822,0.599579540281901,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.0793477368810877,0.0661002384281959,0.0943726351325754,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.480346487272006,0.44594540601504,0.513298843990165,0.9726
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.422941995103356,0.387243963848142,0.450925331107304,0.0272
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.0515711073612835,0.0200057697258291,0.118189276138864,2e-04
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.05940463693044,0.0512305965280451,0.0685250741095475,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.330742683496656,0.303128197410893,0.358123619185113,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.538409716937864,0.501299095964732,0.568560251910634,1
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.0677347939291969,0.0263871129504335,0.135396884711821,0
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.107454335666543,0.0977047126283793,0.117559573673632,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.413555836484464,0.381498357608902,0.446198877610005,0.2866
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.43105241583852,0.398100459964935,0.455107873662412,0.7132
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.0545465358125019,0.0213509537437402,0.136495349221143,2e-04
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.000797674138838908,0.00016397119880155,0.00325112344035237,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0860265721077492,0.0767519010973718,0.0952145741072526,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.291783560686887,0.266699271893734,0.317126705808891,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.565715764350493,0.528286952428909,0.595528263134341,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.00048417164898893,0.000100306237907205,0.00209442624918994,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.0653335326579126,0.0538527663501455,0.0826412841164846,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.281242990673774,0.246732749250688,0.312864267939439,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.605491087893922,0.565695582370921,0.641288327321624,1
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.0888510894807371,0.0345881303082555,0.184136621273683,0
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.00145438846799497,0.000593737264203348,0.00457567030124755,0
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0681644979282829,0.0614081957331874,0.0755407618738109,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.501486710345967,0.468658419541631,0.535120071952064,0.9998
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.380569954505802,0.346621110102217,0.406676128524975,0
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.0807417290507356,0.0316747435793027,0.164612596744738,2e-04
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.00065415299138288,0.000133465721478276,0.00263237045307285,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.086558993913245,0.0777896348413031,0.0966280950965312,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.174734411104499,0.144522470199949,0.20004221997252,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.659517007929962,0.621507648480367,0.694716109160466,1
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.079337443136108,0.0307520247179541,0.189187445043674,0
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00132897495378209,0.000582875856114082,0.00403826142498916,0
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.183239488058601,0.162951005695345,0.206350468499502,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.411825523304475,0.389020379685724,0.437856391594246,1
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.294592052815599,0.260600254245645,0.317491256688917,0
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.0242452026852392,0.00942902381473653,0.0654935420354218,0
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.00440147198718299,0.000746393163391587,0.0198506565814717,0
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.0575688598969274,0.0472388440972461,0.0728175020137393,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.314238378617553,0.283521037029539,0.345649199691144,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.581396908462359,0.54168888523103,0.613985632353203,0.9998
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.0951866578283489,0.0366722129511969,0.179085115746192,2e-04
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.000367629356657499,8.13369405310407e-05,0.0015052456773892,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.104184744357919,0.0948632548842305,0.1129328210416,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.167864443439738,0.146717817944538,0.189827545143196,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.697582812610224,0.659261675964948,0.727187057706732,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.028745621145306,0.0110803999972617,0.0684841402383187,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.00211169038258366,0.000401990306003781,0.00679172350173447,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.0920996993067501,0.082966132181713,0.100426376921074,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.194856164922369,0.173120192904632,0.216536266549748,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.714887411850495,0.676081984006884,0.743214213722033,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0827872626814751,0.0736346615789646,0.0929496564567435,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.20695899970579,0.175763943615254,0.234611314651507,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.59847049773224,0.563951797922565,0.629250854171054,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0633407372885626,0.0554839589926904,0.0718489568330022,0
"216","AL-BUSTANJI, Ala'","Labour Party",2017,"Taupo",0.208158675,0.2493995452952,0.22190082369937,0.275874886331894,0
"217","UPSTON, Louise","National Party",2017,"Taupo",0.631121562,0.636165875178083,0.595762370132038,0.668418552087455,1
