"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"27","Botany",2017,"United Future",0.0015,0.0131534097690279,0.00095174822597368,0.0775187002723859
"28","Christchurch Central",2017,"ACT",0.0049,0.00150591202999862,5e-04,0.00510170296872459
"29","Christchurch Central",2017,"Conservative Party",0.0311,0.00083133023890803,5e-04,0.00871959679606234
"30","Christchurch Central",2017,"Green Party",0.1582,0.160523988822701,0.13320520998841,0.178031967136917
"31","Christchurch Central",2017,"Labour Party",0.2625,0.305865623831345,0.262950531973534,0.353378505401085
"32","Christchurch Central",2017,"Mana",0.0103,0.00131749606893547,5e-04,0.0127317108234182
"33","Christchurch Central",2017,"Maori Party",0.0046,0.00431894727682371,0.00214882436386056,0.0116377172333202
"34","Christchurch Central",2017,"National Party",0.4466,0.417582117759847,0.350761189857888,0.468865031598087
"35","Christchurch Central",2017,"New Zealand First Party",0.0719,0.065049780317531,0.0296334328773687,0.136864464356233
"36","Christchurch Central",2017,"United Future",0.0023,0.0121533890793539,0.00145934727982631,0.0706111343101123
"37","Christchurch East",2017,"ACT",0.0033,0.00101418565285621,5e-04,0.00351158072366797
"38","Christchurch East",2017,"Conservative Party",0.0326,0.000871426552681732,5e-04,0.00914015612706214
"39","Christchurch East",2017,"Green Party",0.1266,0.129016687586179,0.106597848195529,0.147353724661119
"40","Christchurch East",2017,"Labour Party",0.3216,0.366129479683022,0.322047176050183,0.416303516915822
"41","Christchurch East",2017,"Mana",0.0088,0.00112562770938176,5e-04,0.0113650152778392
"42","Christchurch East",2017,"Maori Party",0.004,0.00375560632767279,0.00186854292509614,0.0112890776916196
"43","Christchurch East",2017,"National Party",0.3979,0.368882117759847,0.302061189857888,0.421410300445447
"44","Christchurch East",2017,"New Zealand First Party",0.0945,0.0854965819194253,0.0389479750613538,0.158214150935207
"45","Christchurch East",2017,"United Future",0.0023,0.0123533873849736,0.00145934727982631,0.0712816216280722
"46","Clutha-Southland",2017,"ACT",0.0036,0.00110638434857041,5e-04,0.0038235007592696
"47","Clutha-Southland",2017,"Conservative Party",0.0504,0.00134723614279629,5e-04,0.014130793521593
"48","Clutha-Southland",2017,"Green Party",0.0773,0.0799441462440455,0.0650869957781548,0.0991997646312431
"49","Clutha-Southland",2017,"Labour Party",0.1471,0.195314281461891,0.14761214967954,0.244091187174573
"50","Clutha-Southland",2017,"Mana",0.0046,0.000588396302631375,5e-04,0.00755119506917261
"51","Clutha-Southland",2017,"Maori Party",0.0033,0.00309837522033005,0.00154154791320432,0.0110147079161159
"52","Clutha-Southland",2017,"National Party",0.6338,0.604782117759847,0.537961189857888,0.658077227353887
"53","Clutha-Southland",2017,"New Zealand First Party",0.0624,0.0564548858388586,0.0257180279770209,0.132147563400224
"54","Clutha-Southland",2017,"United Future",0.002,0.0128272696546627,0.00126899763463157,0.0743789117004701
