"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"84","CRAIG, Liz","Labour Party",2017,"Invercargill",0.298502903,0.284147503044027,0.209313118612237,0.332317130073332,0
"85","DOWIE, Sarah","National Party",2017,"Invercargill",0.520928811,0.469517054795563,0.355357171368646,0.532384358347815,0.839
"86","BOND, Ria","New Zealand First Party",2017,"Invercargill",0.07505856,0.169187833741196,0.0257737301396793,0.613438952137782,0.161
"87","EVANS, Richard","ACT",2017,"Kaikoura",0.003666735,0.000393956955845532,8.08558190139847e-05,0.00302580553222612,0
"88","McCUBBIN, Richard","Green Party",2017,"Kaikoura",0.083825626,0.0813181990884716,0.0635886496665429,0.0948361834677992,0
"89","WALKER, Janette","Labour Party",2017,"Kaikoura",0.229374618,0.214079658825386,0.157856642265086,0.264351552328931,0
"90","SMITH, Stuart","National Party",2017,"Kaikoura",0.577408841,0.525020796180223,0.418111224530741,0.585571933114183,0.9918
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0908993554711192,0.0131766403662124,0.328217135663718,0.0082
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.000815551359808499,0.000361636110464692,0.00916404140740625,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.0807558979774202,0.0634040071401027,0.0925540712322949,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.456156703986254,0.427978507770853,0.496966279584005,0.9534
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.309542841056353,0.1659036855883,0.372243791020152,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.111171252352486,0.0150028336537288,0.42868681130756,0.0466
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.000980351208295958,0.000534607359295044,0.00781403268161767,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0931272625422298,0.0736540229441685,0.106103192331665,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.471871880981625,0.35847860904968,0.527943532854215,0.9896
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.352964123466826,0.239780441789338,0.408094564139677,0.0104
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.0461936385375405,0.0349695334712628,0.0579751744420986,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.73638037683285,0.655519370327232,0.777215832724664,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.163780053655102,0.0866301980545514,0.212119035799391,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.00218733198117379,0.000618663547617855,0.0111975308802994,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0365532227398564,0.0274313672577596,0.0460458450391246,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.620316151267468,0.547816092144168,0.658786487398233,0.987
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.195377996206019,0.103688281677133,0.242513121916548,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.116102200593929,0.0172401097354629,0.470280939784448,0.013
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00190382495999908,0.000606474235768905,0.0109178648764787,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0455673921322296,0.0341809460903138,0.0578317301595629,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.586378758324329,0.501395091971455,0.631847948190348,0.956
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.276584256659804,0.146821703597981,0.337613378079073,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.127235934674128,0.018761243261117,0.500180606410583,0.044
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0738477731086705,0.0580664035778713,0.0858730510348242,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.380273149104955,0.291479362247936,0.426623057551443,0.2652
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.414754588818603,0.285594193362999,0.480692982225664,0.7348
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.11672392975334,0.0943350823179857,0.134779313446642,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.448215094777605,0.330337080247378,0.507916872317413,0.989
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.330723811330685,0.21919075807337,0.382919401086576,0.011
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.0690963505515667,0.0540017351992396,0.0797980759983349,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.486375452850071,0.373952478998341,0.545314763167138,0.867
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.358107150867547,0.247986331193925,0.414484100079801,0.0048
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.112005196292381,0.0100254476667866,0.597031007908056,0.1282
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.0595863094428139,0.0466247904009259,0.0705057012675389,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.330103878002952,0.243906858070324,0.389014177504327,0.0736
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.391430266550093,0.295282955630482,0.446691908738774,0.9264
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.000461024017582358,8.74816961509236e-05,0.00341246709041321,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.100073646329899,0.0792055575180027,0.114904431137248,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.293178362248855,0.216027912746211,0.347333581270447,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.505816943948434,0.363037243816949,0.586374959010678,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.00475384668900333,0.000739183311234495,0.0209236835135316,0
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0827216106784192,0.0647440964270906,0.0959798228033131,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.414686264756922,0.321272900993335,0.467313054401758,0.8872
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.362336588273107,0.23977621578022,0.426278986460485,0.1128
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.0658152459316257,0.0512010238004928,0.0770327064746471,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.268385378985816,0.198236955153245,0.317297889118479,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.593451605184502,0.470318913990618,0.659354902586296,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.00189315674763968,0.000223386008487621,0.00931780128423415,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0910229799693039,0.0716828298066511,0.105158655002615,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.265092984706006,0.194484809250691,0.316643503666254,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.558178827167792,0.424845967037863,0.632571859602413,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.000518624860549581,9.61433225502373e-05,0.00378728054865466,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.0946666896573813,0.0743601769193665,0.11173968161794,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.220642481189577,0.162234801291187,0.284863054269513,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.469027257307513,0.353026468472317,0.542015195764638,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.00192961540978762,0.000235909430946876,0.00930331567302001,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.0919014671542941,0.0719156939426953,0.106112848647376,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.183744956908096,0.134721195160758,0.231782846176055,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.644654279732143,0.526045401270611,0.711214473396767,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00662242921138674,0.00275640214765096,0.0159340095371336,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.0820444848150317,0.0610376571712007,0.111853256954802,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.338539903641689,0.28052031464594,0.403993667082057,0.5756
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.177215563455139,0.151059903363543,0.20905095532776,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.327683324287666,0.229768581407635,0.419800886194554,0.4244
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.0748214307183684,0.0587326664821131,0.0872280914711136,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.299659219558478,0.220370279517289,0.352053244014623,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.541928483492825,0.409413764640327,0.615478150099551,1
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.000401374587902104,4.65008897593152e-05,0.00512416125402504,0
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0471537418161953,0.0284253662640929,0.0724938270072583,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.205583140958588,0.151618262015304,0.261496626596143,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.554681202602762,0.449916514947565,0.619432306893607,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.0693499708737787,0.0417095684640333,0.0945489397971917,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.432975161232649,0.318251663223634,0.497286988107929,0.616
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.40724183284814,0.287186740385219,0.472616800172121,0.2592
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.116433135088128,0.0148176762023155,0.506203561515243,0.1248
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.0549502176856786,0.0421324712034144,0.0684368981779103,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.294604924482921,0.217144532154417,0.344111019484269,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.521927242557483,0.400034650657638,0.590595804857201,0.9186
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.131758118268418,0.0193272773700717,0.475463771780167,0.0814
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.101614364690322,0.0804110290517402,0.116077454826965,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.37096444606966,0.271945746877869,0.430939438101804,0.1332
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.416581735047772,0.30752700767561,0.471936393586901,0.6782
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.134627065562468,0.0155753182133461,0.667243714424575,0.1886
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.00071379501589142,0.000127889159909227,0.00486035883548833,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0803806009646004,0.0626760494086725,0.0952129955653622,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.258458930248212,0.190402799720304,0.304327887925351,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.549272383060525,0.434689895393838,0.61239230174896,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.000440802782395398,8.67629694013024e-05,0.0032623277311174,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.0566061295631248,0.0338421552249206,0.0829050292804301,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.238761359242012,0.175365253668702,0.297622026623259,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.5877730052543,0.458251031568106,0.665446411004968,0.901
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.178669606081211,0.0255094921732919,0.592424270004336,0.099
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.00124558243797526,0.000553070221456097,0.00949890639030496,0
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0639182268807932,0.0499390913491888,0.0751270406908566,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.455750091489118,0.339770502234349,0.518757912382179,0.7908
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.365736243085664,0.251543305070515,0.427082018286854,0.0342
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.163688814389941,0.0232810829108462,0.653431622672358,0.175
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.000548749011821759,9.97839990586761e-05,0.00414835057344357,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.0807465243097158,0.0630081279514459,0.0960802731541657,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.139512414392526,0.10229836555024,0.187066753017957,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.642853901115774,0.523285182771049,0.715257497949281,0.9128
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.178704046222879,0.0224747079684844,0.629481467132563,0.0872
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00117365717703149,0.000551412366014654,0.00838649333672779,0
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.174697566506222,0.148064285680879,0.201761356554979,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.378047334880266,0.278443637027898,0.426819776646023,0.88
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.280125104319353,0.153173392404027,0.333949628516715,0.0164
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.0681095230933056,0.00669399712776019,0.394279097319463,0.1034
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.000602518189208335,5.70788383691438e-05,0.00578236821753527,2e-04
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.0498352778490488,0.0300332506296511,0.0732699048731171,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.274815150677015,0.201788493309881,0.330768030086498,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.563892578694553,0.434997467611845,0.636615493119464,0.8908
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.174325400138808,0.0271771269535373,0.584635046579617,0.1092
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.00033606561143264,6.61310115808758e-05,0.00232674768610387,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.0980503634072676,0.0771900368220189,0.111844239366635,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.142087324657211,0.10405042522538,0.179392411546193,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.680554106373065,0.560942671642492,0.743571482414437,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.0649521652526652,0.00793390542325271,0.27777507716796,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.00175937348510666,0.000216893483504343,0.00855076678623624,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.0865719510565193,0.0676974216656668,0.0998620052284195,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.167612604675431,0.123597593871202,0.205380316828871,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.697732306388754,0.579568077898146,0.759716497926529,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0772050076450643,0.0601880573878721,0.0926976988986013,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.169659022881858,0.124040651013162,0.220696142038769,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.583677608231838,0.474771763704169,0.647071678254948,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0589012576145003,0.0454826346787098,0.0720011903223633,0
