"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"1","Auckland Central",2017,"ACT",0.0117,0.00292978433147119,5e-04,0.0165174026596992
"2","Auckland Central",2017,"Conservative Party",0.0173,5e-04,5e-04,0.0366333856679897
"3","Auckland Central",2017,"Green Party",0.2217,0.197745133879647,0.117501162775349,0.240814241359153
"4","Auckland Central",2017,"Labour Party",0.2167,0.203465654928028,0.108269797897799,0.283237664200739
"5","Auckland Central",2017,"Mana",0.0196,0.00105268771266414,5e-04,0.0351443221569142
"6","Auckland Central",2017,"Maori Party",0.0056,0.0060753543890842,0.00172342163980755,0.173865942219478
"7","Auckland Central",2017,"National Party",0.4493,0.390051796507378,0.199192691679509,0.508294120407017
"8","Auckland Central",2017,"New Zealand First Party",0.0518,0.117348339330281,0.016315760040416,0.506822893489464
"9","Auckland Central",2017,"United Future",0.0019,0.000549223924335822,5e-04,0.0126988044923981
"10","Bay of Plenty",2017,"ACT",0.0025,0.0006260222930494,5e-04,0.00793179676693527
"11","Bay of Plenty",2017,"Conservative Party",0.0566,0.00136102723139689,5e-04,0.070362008311775
"12","Bay of Plenty",2017,"Green Party",0.0723,0.0639331554565144,0.0359059133751581,0.0998325783752475
"13","Bay of Plenty",2017,"Labour Party",0.1307,0.122717863862913,0.0653016270661849,0.219489513841359
"14","Bay of Plenty",2017,"Mana",0.0051,5e-04,5e-04,0.0221735659331524
"15","Bay of Plenty",2017,"Maori Party",0.0057,0.00623565800734914,0.00175419702623269,0.171615459813245
"16","Bay of Plenty",2017,"National Party",0.5766,0.517351796507378,0.326492691679509,0.654762494877873
"17","Bay of Plenty",2017,"New Zealand First Party",0.1394,0.205340092930686,0.0439076631203474,0.510825175280029
"18","Bay of Plenty",2017,"United Future",0.0021,0.00060703696900275,5e-04,0.0136126517282474
"19","Botany",2017,"ACT",0.0241,0.00603485490499621,5e-04,0.0289373437054347
"20","Botany",2017,"Conservative Party",0.0453,0.00108930271346783,5e-04,0.0605444891916102
"21","Botany",2017,"Green Party",0.0435,0.0384660063949983,0.0216031429020661,0.0674911810717934
"22","Botany",2017,"Labour Party",0.2227,0.209099221746524,0.111267577258144,0.296982461849198
"23","Botany",2017,"Mana",0.0061,5e-04,5e-04,0.0230047051932283
"24","Botany",2017,"Maori Party",0.0021,0.00259684022527088,0.000646283114927833,0.160625531988847
"25","Botany",2017,"National Party",0.5965,0.537251796507378,0.346392691679509,0.66183377091255
