"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.110447485146291,0.0910104039543415,0.132401185371457,0
"219","PEDERSEN, Stuart","ACT",2017,"Tauranga",0.004199529,0.00048843353495015,0.000128600238240157,0.00154720375841559,0
"220","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Tauranga",0.059817679,0.0570659251496107,0.0504464209881088,0.0636096257650936,0
"221","TINETTI, Jan","Labour Party",2017,"Tauranga",0.161220936,0.221618431425753,0.212748188167104,0.230696046232338,0
"222","BRIDGES, Simon","National Party",2017,"Tauranga",0.568780088,0.599305337619268,0.589155327819307,0.609635215259026,1
"223","MITCHELL, Clayton","New Zealand First Party",2017,"Tauranga",0.160708799,0.240838603546052,0.204258161345491,0.283410537174867,0
"224","GHAHRAMAN, Golriz","Green Party",2017,"Te Atatu",0.050264276,0.0562548494060326,0.0506732904190461,0.0620895257743456,0
"225","TWYFORD, Phil","Labour Party",2017,"Te Atatu",0.487408022,0.456119076292791,0.446483403548742,0.466219774395075,1
"226","NGARO, Alfred","National Party",2017,"Te Atatu",0.399937817,0.394499424726246,0.385386436621617,0.403966776777338,0
"227","PERLEY, Chris","Green Party",2017,"Tukituki",0.061132693,0.0618682474600048,0.0556250342618955,0.0680128882707387,0
"228","LORCK, Anna","Labour Party",2017,"Tukituki",0.341545696,0.3461637899404,0.336426631688884,0.35629797542624,0
"229","YULE, Lawrence","National Party",2017,"Tukituki",0.525557146,0.494302643060104,0.484677001591794,0.504585874125155,1
"230","KRONFELD, Tim","ACT",2017,"Upper Harbour",0.01690896,0.00270671452806154,0.000875563528193519,0.00659867767171778,0
"231","GOODHUE, James","Green Party",2017,"Upper Harbour",0.080833076,0.0633105483874063,0.0561576304492728,0.0706386089224945,0
"232","AN, Jin","Labour Party",2017,"Upper Harbour",0.266213012,0.314154100104417,0.305551203741707,0.322875200364555,0
"233","BENNETT, Paula","National Party",2017,"Upper Harbour",0.565316012,0.590200777026461,0.580297425788647,0.600736207565199,1
"234","STEVENSON, Philippa","Green Party",2017,"Waikato",NA,0.0328602159023029,0.0287133788736478,0.0373053933133925,0
"235","LOADER, Brooke","Labour Party",2017,"Waikato",0.193252167,0.237459240115389,0.228366584708891,0.246426034100937,0
"236","VAN DE MOLEN, Tim","National Party",2017,"Waikato",0.65662402,0.579792421126895,0.567866659673944,0.591929423723471,1
"237","HUSBAND, Stu","New Zealand First Party",2017,"Waikato",0.095439538,0.150676270003088,0.12369351425179,0.180692433188428,0
"238","HAWKINS, Stuart","ACT",2017,"Waimakariri",NA,0.00120462051876851,0.000608744730810362,0.00232732352830576,0
"239","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Waimakariri",0.042362525,0.0547831799067598,0.0496301290363782,0.0602891319721752,0
"240","ROSEWARNE, Dan","Labour Party",2017,"Waimakariri",0.415478615,0.340051938925766,0.329231266644462,0.350383453544683,0
"241","DOOCEY, Matt","National Party",2017,"Waimakariri",0.48604888,0.50627201704071,0.49695675953193,0.516456231695084,1
"242","PROSSER, Richard Ivor","New Zealand First Party",2017,"Waimakariri",0.074210742,0.109865421018159,0.0876364565783047,0.135234505117607,0
"243","GREENSLADE, Roger","ACT",2017,"Wairarapa",0.002437043,0.000367460589520027,9.43642497053844e-05,0.00114159045554969,0
"244","HART, John","Green Party",2017,"Wairarapa",0.042343623,0.0535640808969168,0.0481415204862017,0.0590793877691888,0
"245","McANULTY, Kieran","Labour Party",2017,"Wairarapa",0.255787977,0.292459904936207,0.284022874948696,0.300866602737823,0
"246","SCOTT, Alastair","National Party",2017,"Wairarapa",0.43897238,0.464863260946633,0.455969668825281,0.47398529180294,1
"247","MARK, Ron","New Zealand First Party",2017,"Wairarapa",0.036144578,0.111693111161852,0.0933722647587802,0.133381673272031,0
"248","WALL, Patrick","Green Party",2017,"Waitaki",0.125204082,0.0896083826811271,0.0821895369926705,0.0971287357398939,0
"249","ALLAN, Zelie","Labour Party",2017,"Waitaki",0.202142857,0.258876143396187,0.250122775509531,0.267573306330952,0
"250","DEAN, Jacqui","National Party",2017,"Waitaki",0.629795918,0.630136529223961,0.619716753190243,0.641143936433407,1
"251","FAMILTON, Alexander","New Zealand First Party",2017,"Waitaki",NA,0.0506062752985412,0.0366055338952732,0.0696045591962617,0
"252","WARREN, Michael","ACT",2017,"Wellington Central",NA,0.0033054248236326,0.0014047396996287,0.00621844841680013,0
"253","SHAW, James","Green Party",2017,"Wellington Central",0.133299075,0.145535151022673,0.132486420827225,0.160733828414734,0
"254","ROBERTSON, Grant","Labour Party",2017,"Wellington Central",0.52024666,0.467304306000131,0.453110206481955,0.48122890619058,1
"255","WILLIS, Nicola","National Party",2017,"Wellington Central",0.303083248,0.339460537159377,0.330735881879452,0.348306428180386,0
"256","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Wellington Central",0.084555827,0.0706947203642622,0.0447718091986234,0.0999405620479477,0
"257","NADAKUITAVUKI, Bale","United Future",2017,"Wellington Central",NA,0.00251359285957628,0.000990357729081211,0.00529627252655712,0
"258","FULTON, Kate","Green Party",2017,"West Coast-Tasman",0.067392854,0.0760257017101928,0.070225487911299,0.0817828694799649,0
"259","O'CONNOR, Damien Peter","Labour Party",2017,"West Coast-Tasman",0.472869795,0.448202377006962,0.435555358736425,0.461121730576836,1
"260","PUGH, Maureen","National Party",2017,"West Coast-Tasman",0.357324646,0.395981485341489,0.38767175076883,0.404565598746241,0
"261","ANDERSON, Colin","ACT",2017,"Whanganui",0.007237513,0.000761714013831911,0.000211481200572045,0.00221764139712501,0
"262","LEWIS, Steph","Labour Party",2017,"Whanganui",0.407237513,0.377939698087619,0.368324274222296,0.387173604117811,0
"263","HIPANGO, Harete","National Party",2017,"Whanganui",0.536901121,0.47397963905283,0.463737363139193,0.484620238511989,1
"264","HOLWELL, Ash","Green Party",2017,"Whangarei",0.087409374,0.0747613722570727,0.0680297343982878,0.0815441189987231,0
"265","SAVAGE, Tony","Labour Party",2017,"Whangarei",0.191871745,0.2561744872512,0.247041855089506,0.265439749771032,0
"266","RETI, Shane","National Party",2017,"Whangarei",0.555805167,0.495616634723288,0.485494881679317,0.506194422311104,1
"267","JONES, Shane","New Zealand First Party",2017,"Whangarei",0.081384663,0.177614454709682,0.147986889282598,0.212197366166705,0
"268","WESLEY, Richard","Green Party",2017,"Wigram",0.078348168,0.0799204249239337,0.0740210405607544,0.0859887897824611,0
"269","WOODS, Megan","Labour Party",2017,"Wigram",0.489443179,0.48312786154267,0.471791916833574,0.494878847970621,1
"270","HIATT, David","National Party",2017,"Wigram",0.377147588,0.395097608616463,0.38625261342568,0.404167428336198,0
"271","MAHUTA, Nanaia","Labour Party",2017,"Hauraki-Waikato",0.615598886,0.557789708852406,0.492864610189653,0.621894950503764,0.9326
"272","PAPA, Rahui","Maori Party",2017,"Hauraki-Waikato",0.227019499,0.442210291147594,0.378063876985677,0.507041019608533,0.0674
"273","KEREKERE, Elizabeth","Green Party",2017,"Ikaroa Rawhiti",0.100283524,0.278125941868473,0.229484336027851,0.332573002662718,0.0148
"274","WHAITIRI, Meka","Labour Party",2017,"Ikaroa Rawhiti",0.462669327,0.398766143758886,0.346320573155674,0.454093821660222,0.9142
"275","FOX, Marama","Maori Party",2017,"Ikaroa Rawhiti",0.182505513,0.320793486155956,0.273020037317104,0.371864229859168,0.071
"276","DAVIDSON, Marama","Green Party",2017,"Tamaki Makaurau",0.159322034,0.294087811583599,0.249991269404174,0.339446501260534,0.0368
"277","HENARE, Peeni","Labour Party",2017,"Tamaki Makaurau",0.382733051,0.36075997299085,0.31312746443375,0.408471793251487,0.624
"278","TAURIAMA, Shane","Maori Party",2017,"Tamaki Makaurau",0.308474576,0.343756774927713,0.299217975005834,0.390710544660931,0.3392
"279","McDONALD, Jack Tautokai","Green Party",2017,"Te Tai Hauauru",0.153496245,0.288826216718087,0.245539319219754,0.334985657914298,0.03
"280","RURAWHE, Adrian","Labour Party",2017,"Te Tai Hauauru",0.413413731,0.363819317524541,0.316989940941177,0.412525364318367,0.6212
"281","McKENZIE, Chris","Maori Party",2017,"Te Tai Hauauru",0.333968052,0.346313019703265,0.300205873128956,0.392402365170163,0.3488
"282","RUDOLF, Godfrey","Green Party",2017,"Te Tai Tokerau",NA,0.306330699692713,0.268785088165039,0.345727491150959,0.0596
"283","DAVIS, Kelvin","Labour Party",2017,"Te Tai Tokerau",0.447304568,0.349016151046918,0.304158557256442,0.397784613086599,0.5092
"284","HARAWIRA, Hone","Mana",2017,"Te Tai Tokerau",0.413018251,0.344072458269591,0.298446279202844,0.390903586005269,0.4312
"285","TURIE, Metiria","Green Party",2017,"Te Tai Tonga",0.161293721,0.295918613410968,0.253630056542913,0.344447117002637,0.0448
"286","TIRIKATENE, Rino","Labour Party",2017,"Te Tai Tonga",0.42920354,0.373077020965968,0.325707728134478,0.424159254742388,0.7894
"287","REEDY-TAARE, Mei","Maori Party",2017,"Te Tai Tonga",0.248525074,0.328004303335878,0.28454893910747,0.376868089278912,0.1658
"288","COFFEY, Tamati","Labour Party",2017,"Waiariki",0.273452256,0.470512986781733,0.410703308482683,0.53192295983107,0.2
"289","FLAVELL, Te Ururoa James","Maori Party",2017,"Waiariki",0.455613851,0.529487013218267,0.468060987780133,0.589036205830102,0.8
