"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"46","Te Tai Tonga","ACT",0.0017,0.0155303536574967,0.0039524806530231,0.000397344716019637,0.021759921979704
"47","Te Tai Tonga","Conservative Party",0.0074,0.00219591224627106,0.010087110042577,0.000563221677644946,0.0505625750025949
"48","Te Tai Tonga","Green Party",0.1651,0.124088168201946,0.173226977925722,0.108095629486053,0.242931645036821
"49","Te Tai Tonga","Labour Party",0.3692,0.292372932103502,0.39261760602641,0.306596241400058,0.494674639662308
"50","Te Tai Tonga","Mana",0.0496,0.0615948679530399,0.0360513178412126,0.00264290687471666,0.077464468751543
"51","Te Tai Tonga","Maori Party",0.1125,0.0847098629824219,0.0852191087244673,0.0273208001445956,0.143017318522124
"52","Te Tai Tonga","National Party",0.1445,0.134446754704454,0.145424871655513,0.0847149149629489,0.211670814970231
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.283428732239504,0.137123509758555,0.0036200764347535,0.258739881236321
"54","Te Tai Tonga","United Future",9e-04,0.00163241591136349,0.00308460497981453,0.000308267598636154,0.0123741504411213
"55","Waiariki","ACT",8e-04,0.00252601613807867,0.00341677116204675,0.000324928973087691,0.0145372139166067
"56","Waiariki","Conservative Party",0.0035,0.00253760602004763,0.00608045678296618,0.000537339800717904,0.0348533146897116
"57","Waiariki","Green Party",0.0806,0.0962602907053303,0.088848857711627,0.0397476052530505,0.140662384438065
"58","Waiariki","Labour Party",0.3877,0.313613374565237,0.410369481376341,0.324656104828895,0.509528107969414
"59","Waiariki","Mana",0.1139,0.0937678353536516,0.0991711214704439,0.0417803422400539,0.158580101376391
"60","Waiariki","Maori Party",0.2201,0.215421977274332,0.1914751415365,0.119777681025862,0.266643631003474
"61","Waiariki","National Party",0.0505,0.0500970689844517,0.0526541298209017,0.0128246212633503,0.0943366251871696
"62","Waiariki","New Zealand First Party",0.1267,0.225013766426823,0.13616013869157,0.00354615433678842,0.25385448943973
"63","Waiariki","United Future",5e-04,0.000762064532048257,0.00271486682545653,0.000288145253330994,0.00816331334700557
