"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"280","New Plymouth",2017,"ACT",0.0046,0.00293791519648938,0.00141696120192996,0.00525747148644255
"281","New Plymouth",2017,"Conservative Party",0.032,0.00045222953883961,0.000215444023867681,0.00108959243272684
"282","New Plymouth",2017,"Green Party",0.08,0.0969361581397242,0.0885110229513511,0.106139086580376
"283","New Plymouth",2017,"Labour Party",0.2116,0.199973011780732,0.185692717965179,0.214562213739199
"284","New Plymouth",2017,"Mana",0.007,0.000441130379121854,0.00018201886272346,0.00153115124519767
"285","New Plymouth",2017,"Maori Party",0.0053,0.00490148981402276,0.00367784423939923,0.00739367990107541
"286","New Plymouth",2017,"National Party",0.5584,0.538933286619023,0.522641999264912,0.554683643763457
"287","New Plymouth",2017,"New Zealand First Party",0.0904,0.137923629831123,0.119917986646351,0.158653568444108
"288","New Plymouth",2017,"United Future",0.0018,0.00251658973912975,0.000913344541787464,0.00573196472572846
"289","North Shore",2017,"ACT",0.0142,0.0090692164761194,0.00437409762334902,0.0149230622721479
"290","North Shore",2017,"Conservative Party",0.0434,0.000613336312051217,0.000292195957370539,0.00147775973688578
"291","North Shore",2017,"Green Party",0.1069,0.126375364955585,0.116794270541127,0.136526274207986
"292","North Shore",2017,"Labour Party",0.1421,0.134291894962392,0.124701962300812,0.145700338462402
"293","North Shore",2017,"Mana",0.0065,0.000409621066327436,0.00016901751538607,0.00142178329911213
"294","North Shore",2017,"Maori Party",0.0045,0.00416164229492499,0.00312269793911256,0.00689513378122692
"295","North Shore",2017,"National Party",0.6171,0.597633286619023,0.581341999264912,0.613383643763457
"296","North Shore",2017,"New Zealand First Party",0.0583,0.112828474274155,0.0930309955898849,0.134375595672798
"297","North Shore",2017,"United Future",0.0025,0.00331642253442727,0.00126853408581592,0.00699745905825662
"298","Northcote",2017,"ACT",0.0162,0.0103465709093757,0.00499016771114465,0.0169806178325173
"299","Northcote",2017,"Conservative Party",0.0431,0.000609096660124597,0.000290176169646779,0.00146754480782896
"300","Northcote",2017,"Green Party",0.1161,0.137401066536333,0.126837144382968,0.148506575764504
"301","Northcote",2017,"Labour Party",0.2211,0.208951006165973,0.194029583847358,0.224837740879934
"302","Northcote",2017,"Mana",0.0095,0.000598676943093944,0.00024702559941041,0.00207799097562541
"303","Northcote",2017,"Maori Party",0.0046,0.00425412323481221,0.00319209122664839,0.0072227821588475
"304","Northcote",2017,"National Party",0.5071,0.487633286619023,0.471341999264912,0.503383643763457
"305","Northcote",2017,"New Zealand First Party",0.0732,0.132898664208102,0.11113815509564,0.156472667115048
"306","Northcote",2017,"United Future",0.0034,0.00429525301784358,0.00172520635670965,0.00832117044770277
"307","Northland",2017,"ACT",0.0046,0.00293791519648938,0.00141696120192996,0.00559691956163948
"308","Northland",2017,"Conservative Party",0.0631,0.000891740121899354,0.000424828684564074,0.00214854007828324
"309","Northland",2017,"Green Party",0.1084,0.134394893174784,0.121654864650463,0.147366251132336
"310","Northland",2017,"Labour Party",0.1663,0.157162154343742,0.145939031179628,0.171164869159515
"311","Northland",2017,"Mana",0.0169,0.00106501477245133,0.000439445540003781,0.00369663657769152
"312","Northland",2017,"Maori Party",0.0059,0.00545637545334609,0.00409420396461424,0.00908045452480873
"313","Northland",2017,"National Party",0.4897,0.470233286619023,0.453941999264912,0.485983643763457
"314","Northland",2017,"New Zealand First Party",0.1279,0.200956790559864,0.175039484852092,0.226448406166175
"315","Northland",2017,"United Future",0.002,0.00309741595810057,0.00101482726865274,0.00803069077013305
"316","Ohariu",2017,"ACT",0.0067,0.00427913735140845,0.00206383479411538,0.00735464652070412
"317","Ohariu",2017,"Conservative Party",0.03,0.000423965192662133,0.00020197877237595,0.00102149290568141
"318","Ohariu",2017,"Green Party",0.1507,0.167741373763901,0.159251035994231,0.177112220814085
"319","Ohariu",2017,"Labour Party",0.235,0.222087229529641,0.206227734980231,0.237904319620282
"320","Ohariu",2017,"Mana",0.0069,0.00043482851656297,0.000179418593255982,0.00150927765598056
"321","Ohariu",2017,"Maori Party",0.0058,0.00536389451345887,0.0040248106770784,0.00790652982908316
"322","Ohariu",2017,"National Party",0.504,0.484533286619023,0.468241999264912,0.500283643763457
"323","Ohariu",2017,"New Zealand First Party",0.0477,0.0954731584101367,0.0772219870528122,0.116841166800081
"324","Ohariu",2017,"United Future",0.0073,0.00801269929355967,0.00370411953058249,0.0112268419943846
"325","Otaki",2017,"ACT",0.0029,0.00185216392822157,0.000893301627303673,0.00367711162764209
"326","Otaki",2017,"Conservative Party",0.0441,0.000623228833213335,0.000296908795392646,0.00150159457135168
"327","Otaki",2017,"Green Party",0.0946,0.114645582305143,0.104685003334856,0.125242018904873
"328","Otaki",2017,"Labour Party",0.2484,0.234750926873034,0.217987103698253,0.251911494086991
"329","Otaki",2017,"Mana",0.0065,0.000409621066327436,0.00016901751538607,0.00142178329911213
"330","Otaki",2017,"Maori Party",0.0044,0.00406916135503777,0.00305330465157672,0.00686652502025971
"331","Otaki",2017,"National Party",0.4908,0.471333286619023,0.455041999264912,0.487083643763457
"332","Otaki",2017,"New Zealand First Party",0.0996,0.155809286850167,0.134976159636674,0.178788623761439
"333","Otaki",2017,"United Future",0.0019,0.00274748122825832,0.0009640859052201,0.00653968148070291
"334","Pakuranga",2017,"ACT",0.0296,0.0189048456121926,0.00911783729937542,0.0304368202273809
"335","Pakuranga",2017,"Conservative Party",0.0559,0.00078998847566044,0.000376353779193851,0.0019033817809197
"336","Pakuranga",2017,"Green Party",0.0635,0.0873682845120801,0.0755605774194425,0.0997534296679983
"337","Pakuranga",2017,"Labour Party",0.1596,0.150830305672046,0.140059346820617,0.164058151720347
"338","Pakuranga",2017,"Mana",0.0062,0.000390715478650785,0.000161216706983636,0.0013561625314608
"339","Pakuranga",2017,"Maori Party",0.0031,0.00286690913650388,0.00215119191361087,0.00604896775796044
"340","Pakuranga",2017,"National Party",0.6041,0.584633286619023,0.568341999264912,0.600383643763457
"341","Pakuranga",2017,"New Zealand First Party",0.0711,0.137944684943284,0.113825135714381,0.163317985923747
"342","Pakuranga",2017,"United Future",0.0023,0.00329673148915482,0.00116705135895065,0.00781864476553385
"343","Palmerston North",2017,"ACT",0.0051,0.00325725380480345,0.00157097872387887,0.0059450889701024
"344","Palmerston North",2017,"Conservative Party",0.0451,0.000637361006302073,0.000303641421138513,0.00153564433487439
"345","Palmerston North",2017,"Green Party",0.0987,0.120673450395892,0.109697449097856,0.132501894723002
"346","Palmerston North",2017,"Labour Party",0.3097,0.292682616958851,0.271781827759054,0.313430442686234
"347","Palmerston North",2017,"Mana",0.0096,0.000604978805652828,0.000249625868877888,0.00209986456484252
"348","Palmerston North",2017,"Maori Party",0.0048,0.00443908511458665,0.00333087780172006,0.00751208099818419
"349","Palmerston North",2017,"National Party",0.4321,0.412633286619023,0.396341999264912,0.428383643763457
"350","Palmerston North",2017,"New Zealand First Party",0.0866,0.148124236452924,0.125150593011754,0.17365844336004
"351","Palmerston North",2017,"United Future",0.0023,0.00322793259032852,0.00116705135895065,0.00738254309028041
"352","Papakura",2017,"ACT",0.0063,0.0040236664647572,0.00194062077655625,0.00707210383219475
"353","Papakura",2017,"Conservative Party",0.0414,0.000585071965873745,0.000278730705878812,0.00140966020984035
"354","Papakura",2017,"Green Party",0.0521,0.0722946097470867,0.0622325912503128,0.0829410038184479
"355","Papakura",2017,"Labour Party",0.2593,0.245051994115047,0.227552560342017,0.262779805567692
"356","Papakura",2017,"Mana",0.008,0.00050414900471069,0.00020802155739824,0.00174988713736877
"357","Papakura",2017,"Maori Party",0.005,0.0046240469943611,0.00346966437679173,0.00748567479177466
"358","Papakura",2017,"National Party",0.5128,0.493333286619023,0.477041999264912,0.509083643763457
"359","Papakura",2017,"New Zealand First Party",0.1081,0.164700865828617,0.143511450186737,0.187910647349078
"360","Papakura",2017,"United Future",0.0017,0.00255424178310048,0.000862603178354827,0.00636329871992806
"361","Port Hills",2017,"ACT",0.0044,0.00281017975316376,0.0013553541931504,0.00506420274984414
"362","Port Hills",2017,"Conservative Party",0.0311,0.000439510583059745,0.0002093846606964,0.0010589476455564
"363","Port Hills",2017,"Green Party",0.1709,0.188022601193605,0.179501280330444,0.19742944526491
"364","Port Hills",2017,"Labour Party",0.2387,0.225583922079683,0.209474724850133,0.24162659832454
"365","Port Hills",2017,"Mana",0.0075,0.000472639691916272,0.00019502021006085,0.00164051919128322
"366","Port Hills",2017,"Maori Party",0.004,0.00369923759548888,0.00277573150143338,0.00612479616041002
"367","Port Hills",2017,"National Party",0.4696,0.450133286619023,0.433841999264912,0.465883643763457
"368","Port Hills",2017,"New Zealand First Party",0.0662,0.114197841932805,0.0958257318368856,0.135596714431691
"369","Port Hills",2017,"United Future",0.002,0.00272274569858654,0.00101482726865274,0.00596774456562447
"370","Rangitata",2017,"ACT",0.0046,0.00293791519648938,0.00141696120192996,0.00533802283675432
"371","Rangitata",2017,"Conservative Party",0.0437,0.000617575963977841,0.000294215745094299,0.00148797466594259
"372","Rangitata",2017,"Green Party",0.075,0.0941741403191722,0.0846766661846408,0.104305800192221
"373","Rangitata",2017,"Labour Party",0.2228,0.210557594634911,0.195521444057853,0.226187087311869
"374","Rangitata",2017,"Mana",0.0039,0.000245772639796461,0.000101410509231642,0.000853069979467275
"375","Rangitata",2017,"Maori Party",0.0026,0.00240450443706777,0.0018042254759317,0.00496074116262168
"376","Rangitata",2017,"National Party",0.5555,0.536033286619023,0.519741999264912,0.551783643763457
"377","Rangitata",2017,"New Zealand First Party",0.0787,0.132426832482608,0.112467998731715,0.15458659463311
"378","Rangitata",2017,"United Future",0.0031,0.00390722765848422,0.00157298226641174,0.00752959668433583
"379","Rangitikei",2017,"ACT",0.0038,0.00242697342318688,0.00117053316681171,0.00469508622438021
"380","Rangitikei",2017,"Conservative Party",0.061,0.000862062558413004,0.00041069017049776,0.00207703557488554
"381","Rangitikei",2017,"Green Party",0.0781,0.10135137899453,0.0899292993022695,0.113137115112302
"382","Rangitikei",2017,"Labour Party",0.1849,0.174740122298003,0.162261737012106,0.189184762007714
"383","Rangitikei",2017,"Mana",0.006,0.000378111753533018,0.00015601616804868,0.00131241535302658
"384","Rangitikei",2017,"Maori Party",0.0056,0.00517893263368443,0.00388602410200674,0.00845525966717913
"385","Rangitikei",2017,"National Party",0.5364,0.516933286619023,0.500641999264912,0.532683643763457
"386","Rangitikei",2017,"New Zealand First Party",0.1129,0.178138921453288,0.154720666425925,0.202186800213528
"387","Rangitikei",2017,"United Future",0.0022,0.00318249585157005,0.00111630999551801,0.00756286146936748
"388","Rimutaka",2017,"ACT",0.0034,0.00217150253653563,0.00104731914925258,0.00420241499095215
"389","Rimutaka",2017,"Conservative Party",0.0403,0.000569526575476133,0.000271324817558358,0.00137220546996536
"390","Rimutaka",2017,"Green Party",0.0852,0.105773609144819,0.0954756069406346,0.11715535923891
"391","Rimutaka",2017,"Labour Party",0.3288,0.311216652976533,0.289620745504996,0.332227384525571
"392","Rimutaka",2017,"Mana",0.0087,0.000548262042622875,0.000226223443670586,0.00190300226188854
"393","Rimutaka",2017,"Maori Party",0.004,0.00369923759548888,0.00277573150143338,0.00653763660997164
"394","Rimutaka",2017,"National Party",0.4145,0.395033286619023,0.378741999264912,0.410783643763457
"395","Rimutaka",2017,"New Zealand First Party",0.1028,0.160447878550464,0.138585974809331,0.185465095036088
"396","Rimutaka",2017,"United Future",0.0033,0.00417152523836823,0.00167446499327702,0.00807061799429592
"397","Rodney",2017,"ACT",0.0049,0.00312951836147782,0.00150937171509931,0.00581637877974974
"398","Rodney",2017,"Conservative Party",0.0677,0.000956748118107545,0.000455798762995063,0.00230516899048772
"399","Rodney",2017,"Green Party",0.0852,0.10924285535429,0.0975162550012066,0.121367078567667
"400","Rodney",2017,"Labour Party",0.1233,0.11652491660002,0.108203743502394,0.127895565670577
"401","Rodney",2017,"Mana",0.0059,0.000371809890974134,0.000153415898581202,0.00129054176380947
"402","Rodney",2017,"Maori Party",0.0036,0.00332931383593999,0.00249815835129004,0.00655707229994726
"403","Rodney",2017,"National Party",0.6116,0.592133286619023,0.575841999264912,0.607883643763457
"404","Rodney",2017,"New Zealand First Party",0.0909,0.158526530139195,0.134304984280831,0.182359637977805
"405","Rodney",2017,"United Future",0.0021,0.00311353987973595,0.00106556863208537,0.00765597180578357
"406","Rongotai",2017,"ACT",0.0031,0.00197989937154719,0.000954908636083236,0.00372773794532086
"407","Rongotai",2017,"Conservative Party",0.0162,0.000228941204037551,0.000109068537083014,0.000551606169067961
"408","Rongotai",2017,"Green Party",0.2642,0.2801512993699,0.271991140471482,0.289742078046944
"409","Rongotai",2017,"Labour Party",0.3052,0.288429882776368,0.26783278602539,0.307735533869313
"410","Rongotai",2017,"Mana",0.0147,0.000926373796155893,0.000382239611719267,0.00321541761491511
"411","Rongotai",2017,"Maori Party",0.0062,0.00573381827300776,0.00430238382722174,0.00818411717504757
"412","Rongotai",2017,"National Party",0.3273,0.307833286619023,0.291541999264912,0.323583643763457
"413","Rongotai",2017,"New Zealand First Party",0.0544,0.0992228680773573,0.0808944018555006,0.121690729084771
"414","Rongotai",2017,"United Future",0.0037,0.00437501242631979,0.00187743044700756,0.0074400333270946
"415","Rotorua",2017,"ACT",0.0042,0.00268244430983813,0.00129374718437084,0.00494731869504344
"416","Rotorua",2017,"Conservative Party",0.0401,0.000566700140858384,0.000269978292409184,0.00136539551726082
"417","Rotorua",2017,"Green Party",0.0675,0.0868122148515449,0.0772362404790949,0.0969525832577224
"418","Rotorua",2017,"Labour Party",0.2117,0.200067516984788,0.185780474448149,0.215150435962403
"419","Rotorua",2017,"Mana",0.008,0.00050414900471069,0.00020802155739824,0.00174988713736877
"420","Rotorua",2017,"Maori Party",0.0143,0.0132247744038727,0.00992324011762434,0.0166429533359969
"421","Rotorua",2017,"National Party",0.5205,0.501033286619023,0.484741999264912,0.516783643763457
"422","Rotorua",2017,"New Zealand First Party",0.122,0.176187143846168,0.156198367128635,0.198080564535764
"423","Rotorua",2017,"United Future",0.0021,0.00291704571027938,0.00106556863208537,0.00654921040211421
"424","Selwyn",2017,"ACT",0.0039,0.0024908411448497,0.00120133667120149,0.00452260823478954
"425","Selwyn",2017,"Conservative Party",0.0349,0.000493212840796946,0.000234968638530689,0.00118833674694271
"426","Selwyn",2017,"Green Party",0.109,0.125057863665673,0.117123402814895,0.133687069989685
"427","Selwyn",2017,"Labour Party",0.1297,0.122573249659551,0.113820158412494,0.132696039865221
"428","Selwyn",2017,"Mana",0.0051,0.000321394990503065,0.000132613742841378,0.00111555305007259
"429","Selwyn",2017,"Maori Party",0.0031,0.00286690913650388,0.00215119191361087,0.00508160741830891
"430","Selwyn",2017,"National Party",0.6358,0.616333286619023,0.600041999264912,0.632083643763457
"431","Selwyn",2017,"New Zealand First Party",0.0695,0.114569730486391,0.0976170326849798,0.133676862458979
"432","Selwyn",2017,"United Future",0.0024,0.00307816187087961,0.00121779272238328,0.00612898431357385
"433","Tamaki",2017,"ACT",0.0137,0.00874987786780534,0.00422008010140011,0.0143127163171385
"434","Tamaki",2017,"Conservative Party",0.0306,0.000432444496515376,0.000206018347823467,0.00104192276379504
"435","Tamaki",2017,"Green Party",0.0881,0.104706415692069,0.0964696035568311,0.113562002697643
"436","Tamaki",2017,"Labour Party",0.1481,0.139962207205702,0.129967351279031,0.15114591733791
"437","Tamaki",2017,"Mana",0.0072,0.000453734104239621,0.000187219401658416,0.00157489842363189
"438","Tamaki",2017,"Maori Party",0.0048,0.00443908511458665,0.00333087780172006,0.00685183544892504
"439","Tamaki",2017,"National Party",0.657,0.637533286619023,0.621241999264912,0.653283643763457
"440","Tamaki",2017,"New Zealand First Party",0.0442,0.090716244105587,0.0732714781886588,0.110567005690814
"441","Tamaki",2017,"United Future",0.0019,0.00259739365693177,0.0009640859052201,0.0057663661684255
"442","Taranaki-King Country",2017,"ACT",0.0036,0.00229923797986126,0.00110892615803215,0.00442783306338486
"443","Taranaki-King Country",2017,"Conservative Party",0.0568,0.000802707431440307,0.000382413142365132,0.00193402656809014
"444","Taranaki-King Country",2017,"Green Party",0.0721,0.0936127073621336,0.0830336181133883,0.104564447095925
"445","Taranaki-King Country",2017,"Labour Party",0.1335,0.126164447413647,0.117154904765366,0.1375735048176
"446","Taranaki-King Country",2017,"Mana",0.0057,0.000359206165856367,0.000148215359646246,0.00124679458537525
"447","Taranaki-King Country",2017,"Maori Party",0.0055,0.00508645169379721,0.0038166308144709,0.00813905065715003
"448","Taranaki-King Country",2017,"National Party",0.6146,0.595133286619023,0.578841999264912,0.610883643763457
"449","Taranaki-King Country",2017,"New Zealand First Party",0.0948,0.15522238016969,0.133355535272776,0.177465662430868
"450","Taranaki-King Country",2017,"United Future",0.0025,0.00340955747990821,0.00126853408581592,0.00746497916151093
"451","Taupo",2017,"ACT",0.0025,0.00159669304157032,0.000770087609744545,0.00327078814754935
"452","Taupo",2017,"Conservative Party",0.0477,0.000674104656332792,0.000321146248077761,0.00162417372003344
"453","Taupo",2017,"Green Party",0.0614,0.0813090969576072,0.0714846174401154,0.0915754916981767
"454","Taupo",2017,"Labour Party",0.1863,0.176063195154775,0.16349032777369,0.189939615378637
"455","Taupo",2017,"Mana",0.0052,0.000327696853061948,0.000135214012308856,0.0011374266392897
"456","Taupo",2017,"Maori Party",0.0082,0.0075834370707522,0.00569024957793843,0.0106367674382622
"457","Taupo",2017,"National Party",0.5713,0.551833286619023,0.535541999264912,0.567583643763457
"458","Taupo",2017,"New Zealand First Party",0.1029,0.15871951303241,0.138337492203249,0.180742674928201
"459","Taupo",2017,"United Future",0.0026,0.0034392253968578,0.00131927544924856,0.0071861837907956
"460","Tauranga",2017,"ACT",0.0036,0.00229923797986126,0.00110892615803215,0.00443617390033824
"461","Tauranga",2017,"Conservative Party",0.0578,0.000816839604529041,0.000389145768110999,0.00196807633161285
"462","Tauranga",2017,"Green Party",0.0712,0.0929173689984967,0.0822348230947388,0.10390858118582
"463","Tauranga",2017,"Labour Party",0.1443,0.136371009451605,0.126632604926159,0.148381680858704
"464","Tauranga",2017,"Mana",0.0048,0.000302489402826414,0.000124812934438944,0.00104993228242126
"465","Tauranga",2017,"Maori Party",0.006,0.00554885639323332,0.00416359725215007,0.00865458498061446
"466","Tauranga",2017,"National Party",0.5581,0.538633286619023,0.522341999264912,0.554383643763457
"467","Tauranga",2017,"New Zealand First Party",0.145,0.205958574763434,0.183883697924229,0.228543017424374
"468","Tauranga",2017,"United Future",0.0025,0.00341710552413531,0.00126853408581592,0.00751234601727938
"469","Te Atatu",2017,"ACT",0.0136,0.00868601014614253,0.00418927659701033,0.014401559438259
"470","Te Atatu",2017,"Conservative Party",0.0375,0.000529956490827668,0.000252473465469936,0.00127686613210176
"471","Te Atatu",2017,"Green Party",0.0811,0.102495791616471,0.0917688457837477,0.114186129577519
"472","Te Atatu",2017,"Labour Party",0.3504,0.332816652976533,0.311220745504996,0.353945190636317
"473","Te Atatu",2017,"Mana",0.0115,0.000724714194271617,0.00029903098875997,0.00251546275996761
"474","Te Atatu",2017,"Maori Party",0.0043,0.00397668041515054,0.00298391136404089,0.00695848466405207
"475","Te Atatu",2017,"National Party",0.4112,0.391733286619023,0.375441999264912,0.407483643763457
"476","Te Atatu",2017,"New Zealand First Party",0.0841,0.144009405413463,0.121581609134727,0.169538005542885
"477","Te Atatu",2017,"United Future",0.0016,0.00250303044867445,0.00081186181492219,0.00657530681370441
"478","Tukituki",2017,"ACT",0.004,0.00255470886651251,0.00123214017559127,0.00496457393885543
"479","Tukituki",2017,"Conservative Party",0.0656,0.000927070554621198,0.000441660248928749,0.00223366448709002
"480","Tukituki",2017,"Green Party",0.0857,0.110837175305466,0.0984257751572874,0.1235172757534
"481","Tukituki",2017,"Labour Party",0.2284,0.215849886062,0.200435807104191,0.232925252235101
"482","Tukituki",2017,"Mana",0.0068,0.000428526654004086,0.000176818323788504,0.00148740406676345
"483","Tukituki",2017,"Maori Party",0.0052,0.00480900887413554,0.0036084509518634,0.00827192993265996
"484","Tukituki",2017,"National Party",0.52,0.500533286619023,0.484241999264912,0.516283643763457
"485","Tukituki",2017,"New Zealand First Party",0.076,0.14650521532733,0.121303526485681,0.17200911288794
"486","Tukituki",2017,"United Future",0.0016,0.00265877032849126,0.00081186181492219,0.00741147317426977
"487","Upper Harbour",2017,"ACT",0.0135,0.00862214242447971,0.00415847309262054,0.0142685862478422
"488","Upper Harbour",2017,"Conservative Party",0.0485,0.000685410394803781,0.000326532348674448,0.00165141353085162
"489","Upper Harbour",2017,"Green Party",0.07,0.0906858106521446,0.0805331232382469,0.101377851521374
"490","Upper Harbour",2017,"Labour Party",0.2345,0.228224943031,0.220517903552095,0.238420443345632
"491","Upper Harbour",2017,"Mana",0.0086,0.000541960180063992,0.000223623174203108,0.00188112867267143
"492","Upper Harbour",2017,"Maori Party",0.0036,0.00332931383593999,0.00249815835129004,0.00614808178065393
"493","Upper Harbour",2017,"National Party",0.5446,0.525133286619023,0.508841999264912,0.540883643763457
"494","Upper Harbour",2017,"New Zealand First Party",0.0695,0.127525403648238,0.106522344274269,0.149491120163317
"495","Upper Harbour",2017,"United Future",0.0021,0.0029684526333786,0.00106556863208537,0.0068792534094536
"496","Waikato",2017,"ACT",0.0053,0.00338498924812907,0.00163258573265844,0.00613140958674398
"497","Waikato",2017,"Conservative Party",0.0572,0.000808360300675798,0.000385106192663479,0.00194764647349922
"498","Waikato",2017,"Green Party",0.0578,0.0795893461149969,0.068861946123059,0.0906284578680726
"499","Waikato",2017,"Labour Party",0.1478,0.139678691593536,0.12970408183012,0.151889815048239
"500","Waikato",2017,"Mana",0.005,0.000315093127944181,0.0001300134733739,0.00109367946085548
"501","Waikato",2017,"Maori Party",0.0055,0.00508645169379721,0.0038166308144709,0.00817312782829
"502","Waikato",2017,"National Party",0.6021,0.582633286619023,0.566341999264912,0.598383643763457
"503","Waikato",2017,"New Zealand First Party",0.1079,0.169059977440955,0.147025375163678,0.191694913007782
"504","Waikato",2017,"United Future",0.0022,0.00311902684041637,0.00111630999551801,0.00723074491263315
"505","Waimakariri",2017,"ACT",0.0022,0.00140508987658188,0.0006776770965752,0.00291795970809463
"506","Waimakariri",2017,"Conservative Party",0.0433,0.000611923094742346,0.000291522694795952,0.0014743547605335
"507","Waimakariri",2017,"Green Party",0.0887,0.107095238315238,0.0980037053288392,0.116800731811935
"508","Waimakariri",2017,"Labour Party",0.1896,0.179181866888596,0.16638629171171,0.19296190679865
"509","Waimakariri",2017,"Mana",0.0039,0.000245772639796461,0.000101410509231642,0.000853069979467275
"510","Waimakariri",2017,"Maori Party",0.0026,0.00240450443706777,0.0018042254759317,0.004871394001022
"511","Waimakariri",2017,"National Party",0.5751,0.555633286619023,0.539341999264912,0.571383643763457
"512","Waimakariri",2017,"New Zealand First Party",0.0847,0.136361923845281,0.117284330546143,0.157565142199698
"513","Waimakariri",2017,"United Future",0.0018,0.00257588417564736,0.000913344541787464,0.0060488472600677
"514","Wairarapa",2017,"ACT",0.0033,0.00210763481487282,0.0010165156448628,0.004033323081457
"515","Wairarapa",2017,"Conservative Party",0.0434,0.000613336312051217,0.000292195957370539,0.00147775973688578
"516","Wairarapa",2017,"Green Party",0.0838,0.102719350106896,0.0933505837520889,0.112683975554316
"517","Wairarapa",2017,"Labour Party",0.2062,0.194869730761753,0.180953867884782,0.209596524469706
"518","Wairarapa",2017,"Mana",0.0044,0.00027728195259088,0.000114411856569032,0.000962437925552823
"519","Wairarapa",2017,"Maori Party",0.0056,0.00517893263368443,0.00388602410200674,0.00792181652314773
"520","Wairarapa",2017,"National Party",0.5248,0.505333286619023,0.489041999264912,0.521083643763457
"521","Wairarapa",2017,"New Zealand First Party",0.1174,0.170488260750287,0.150871142332263,0.192233601640936
"522","Wairarapa",2017,"United Future",0.0016,0.00239745685114018,0.00081186181492219,0.00598116296312929
"523","Waitaki",2017,"ACT",0.0027,0.00172442848489594,0.000831694618524109,0.00341981895628369
"524","Waitaki",2017,"Conservative Party",0.0439,0.00062040239859559,0.000295562270243473,0.00149478461864713
"525","Waitaki",2017,"Green Party",0.1106,0.129113359232683,0.119967300633441,0.138819952448617
"526","Waitaki",2017,"Labour Party",0.1807,0.170770903727686,0.158575964727352,0.184089135696237
"527","Waitaki",2017,"Mana",0.004,0.000252074502355345,0.00010401077869912,0.000874943568684385
"528","Waitaki",2017,"Maori Party",0.0026,0.00240450443706777,0.0018042254759317,0.00487971056570162
"529","Waitaki",2017,"National Party",0.5716,0.552133286619023,0.535841999264912,0.567883643763457
"530","Waitaki",2017,"New Zealand First Party",0.0697,0.121682350512836,0.102457778111178,0.142841631767772
"531","Waitaki",2017,"United Future",0.0024,0.00318084790249486,0.00121779272238328,0.00667785136956849
"532","Wellington Central",2017,"ACT",0.007,0.00447074051639689,0.00215624530728473,0.00758274113550632
"533","Wellington Central",2017,"Conservative Party",0.0151,0.000213395813639941,0.000101662648762562,0.000514151429192977
"534","Wellington Central",2017,"Green Party",0.2958,0.311051102892173,0.303366168443723,0.319761045873076
"535","Wellington Central",2017,"Labour Party",0.2384,0.225300406467517,0.209211455401222,0.240967299578852
"536","Wellington Central",2017,"Mana",0.0148,0.000932675658714777,0.000384839881186745,0.00323729120413222
"537","Wellington Central",2017,"Maori Party",0.0077,0.00712103237131609,0.00534328314025926,0.00958220414511189
"538","Wellington Central",2017,"National Party",0.3764,0.356933286619023,0.340641999264912,0.372683643763457
"539","Wellington Central",2017,"New Zealand First Party",0.0358,0.0785777359093472,0.0616879354584487,0.0990988350775992
"540","Wellington Central",2017,"United Future",0.003,0.00364536873242564,0.00152224090297911,0.00654751470945574
"541","West Coast-Tasman",2017,"ACT",0.0026,0.00166056076323313,0.000800891114134327,0.00344298595378455
"542","West Coast-Tasman",2017,"Conservative Party",0.0512,0.000723567262143374,0.000344710438188289,0.00174334789236294
"543","West Coast-Tasman",2017,"Green Party",0.1299,0.151692631988984,0.140874843679385,0.162918960645379
"544","West Coast-Tasman",2017,"Labour Party",0.2353,0.222370745141807,0.206491004429142,0.239177093547311
"545","West Coast-Tasman",2017,"Mana",0.0076,0.000478941554475156,0.000197620479528328,0.00166239278050033
"546","West Coast-Tasman",2017,"Maori Party",0.0028,0.00258946631684221,0.00194301205100337,0.00547036868837832
"547","West Coast-Tasman",2017,"National Party",0.4478,0.428333286619023,0.412041999264912,0.444083643763457
"548","West Coast-Tasman",2017,"New Zealand First Party",0.0871,0.148094380726139,0.125999946587537,0.17193073455189
"549","West Coast-Tasman",2017,"United Future",0.002,0.00291923521112296,0.00101482726865274,0.00702764431297068
"550","Whanganui",2017,"ACT",0.0047,0.0030017829181522,0.00144776470631975,0.00554407296254752
"551","Whanganui",2017,"Conservative Party",0.0502,0.000709435089054637,0.000337977812442422,0.00170929812884023
"552","Whanganui",2017,"Green Party",0.0721,0.0941051257611892,0.0831070007518135,0.105512859468032
"553","Whanganui",2017,"Labour Party",0.2553,0.24127178595284,0.224042301023205,0.259169966967403
"554","Whanganui",2017,"Mana",0.0073,0.000460035966798504,0.000189819671125894,0.001596772012849
"555","Whanganui",2017,"Maori Party",0.0058,0.00536389451345887,0.0040248106770784,0.00848968895140428
"556","Whanganui",2017,"National Party",0.4728,0.453333286619023,0.437041999264912,0.469083643763457
"557","Whanganui",2017,"New Zealand First Party",0.1196,0.181174114487789,0.158729001561649,0.205390809072353
"558","Whanganui",2017,"United Future",0.0021,0.00303038997645205,0.00106556863208537,0.00717733976806923
"559","Whangarei",2017,"ACT",0.0056,0.00357659241311751,0.00172499624582778,0.00645217433646672
"560","Whangarei",2017,"Conservative Party",0.0523,0.000739112652540987,0.000352116326508736,0.00178080263223793
"561","Whangarei",2017,"Green Party",0.098,0.120264506869571,0.109288264111711,0.131613533057142
