"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"97","East Coast Bays",2017,"National Party",0.6338,0.672652032816626,0.591329268617126,0.742987195691873
"98","East Coast Bays",2017,"New Zealand First Party",0.0596,0.0389774658178382,0.0130086634093676,0.135056304628041
"99","East Coast Bays",2017,"United Future",0.0021,0.00122073649617533,5e-04,0.0149997064536742
"100","Epsom",2017,"ACT",0.0272,0.00721729759185444,0.00105339862799983,0.0278256193099401
"101","Epsom",2017,"Conservative Party",0.0248,0.00126905639776156,5e-04,0.0232599358083712
"102","Epsom",2017,"Green Party",0.1252,0.129406644829338,0.10444097148924,0.148629053426734
"103","Epsom",2017,"Labour Party",0.1342,0.138644400105428,0.111325551156922,0.178849252578838
"104","Epsom",2017,"Mana",0.0083,0.000668832370550625,5e-04,0.0134082113121832
"105","Epsom",2017,"Maori Party",0.0046,0.0075172671429492,0.00264726101640405,0.0228549568264916
"106","Epsom",2017,"National Party",0.636,0.660824951249194,0.593529268617126,0.709804322270985
"107","Epsom",2017,"New Zealand First Party",0.0348,0.0227586545379324,0.00759566252761734,0.0931288660644529
"108","Epsom",2017,"United Future",0.0016,0.00093008494946692,5e-04,0.0105041647691659
"109","Hamilton East",2017,"ACT",0.0072,0.00191046112725559,5e-04,0.00825254812179354
"110","Hamilton East",2017,"Conservative Party",0.0481,0.00246135535211012,5e-04,0.0451130206605909
"111","Hamilton East",2017,"Green Party",0.1102,0.115939485659645,0.0919280755440437,0.142105898177927
"112","Hamilton East",2017,"Labour Party",0.2377,0.243560543398928,0.197183930774965,0.295371046424827
"113","Hamilton East",2017,"Mana",0.01,0.000805822133193524,5e-04,0.0171732842777036
"114","Hamilton East",2017,"Maori Party",0.0064,0.0103448241640451,0.00368314576195346,0.0301579315975998
"115","Hamilton East",2017,"National Party",0.5003,0.534237944529544,0.457829268617126,0.60476489216587
"116","Hamilton East",2017,"New Zealand First Party",0.0714,0.0466944808623095,0.0155842041514907,0.139701700589624
"117","Hamilton East",2017,"United Future",0.003,0.00174390928025048,5e-04,0.0143547616133647
"118","Hamilton West",2017,"ACT",0.0048,0.00127364075150372,5e-04,0.00598892851633255
"119","Hamilton West",2017,"Conservative Party",0.0467,0.00238971507159132,5e-04,0.0437999597681828
"120","Hamilton West",2017,"Green Party",0.0821,0.0881667186133344,0.0684872504733756,0.117221616277502
"121","Hamilton West",2017,"Labour Party",0.2569,0.263156081124882,0.213111282356283,0.320551925301626
"122","Hamilton West",2017,"Mana",0.0072,0.000580191935899337,5e-04,0.0148011832199825
"123","Hamilton West",2017,"Maori Party",0.0056,0.00976087761526178,0.00322275254170927,0.0307666479157034
"124","Hamilton West",2017,"National Party",0.4773,0.513946327063257,0.434829268617126,0.593647451976262
"125","Hamilton West",2017,"New Zealand First Party",0.1082,0.0707611040518472,0.0236163990082815,0.172683042734145
"126","Hamilton West",2017,"United Future",0.0026,0.00151138804288375,5e-04,0.0147222877626817
"127","Helensville",2017,"ACT",0.0074,0.00196352949190158,5e-04,0.00843681746255415
"128","Helensville",2017,"Conservative Party",0.0478,0.00244600386342752,5e-04,0.0448316504693606
"129","Helensville",2017,"Green Party",0.1358,0.141299717120737,0.113283417957179,0.166652605566368
"130","Helensville",2017,"Labour Party",0.1253,0.131205373555811,0.103942560059331,0.183828539619164
"131","Helensville",2017,"Mana",0.0096,0.000773589247865783,5e-04,0.0165513853659731
"132","Helensville",2017,"Maori Party",0.0054,0.00922417426738415,0.00310765423664823,0.0286208763781766
"133","Helensville",2017,"National Party",0.5851,0.618373648563987,0.542629268617126,0.683426793322663
"134","Helensville",2017,"New Zealand First Party",0.0738,0.0482640432442359,0.0161080429464988,0.136543515427799
"135","Helensville",2017,"United Future",0.0026,0.00151138804288375,5e-04,0.0135719319292078
"136","Hunua",2017,"ACT",0.0087,0.0023084738621005,5e-04,0.00979165192201651
"137","Hunua",2017,"Conservative Party",0.0504,0.00257905009867672,5e-04,0.0472701921266898
"138","Hunua",2017,"Green Party",0.0579,0.0637032631856915,0.0482997783484585,0.0914490929577
"139","Hunua",2017,"Labour Party",0.131,0.137160147163178,0.108670992560035,0.19313325222098
"140","Hunua",2017,"Mana",0.0046,5e-04,5e-04,0.0119116228553267
"141","Hunua",2017,"Maori Party",0.004,0.00794101793890494,0.00230196610122091,0.0279092355505227
"142","Hunua",2017,"National Party",0.6391,0.673746024883379,0.596629268617126,0.743947383908237
"143","Hunua",2017,"New Zealand First Party",0.0958,0.0626516984118942,0.0209098985674064,0.154916834668695
"144","Hunua",2017,"United Future",0.0023,0.0013369971148587,5e-04,0.0138817271411651
"145","Hutt South",2017,"ACT",0.0066,0.00175125603331762,5e-04,0.00751728047654293
"146","Hutt South",2017,"Conservative Party",0.0357,0.00182682715322934,5e-04,0.0334830527564053
"147","Hutt South",2017,"Green Party",0.1275,0.132543649717962,0.10635961553417,0.155914400382334
"148","Hutt South",2017,"Labour Party",0.2798,0.284963823307583,0.232107967315251,0.330653679158675
"149","Hutt South",2017,"Mana",0.0072,0.000580191935899337,5e-04,0.0136368600405813
"150","Hutt South",2017,"Maori Party",0.0053,0.00878642157271743,0.00305010508411771,0.0266057256926554
"151","Hutt South",2017,"National Party",0.453,0.482846272670037,0.410529268617126,0.550320262920124
"152","Hutt South",2017,"New Zealand First Party",0.0748,0.0489180275700385,0.0163263091110855,0.135778470607297
"153","Hutt South",2017,"United Future",0.0035,0.00203456082695889,5e-04,0.0137367669254941
"154","Ilam",2017,"ACT",0.0099,0.00262688404997643,5e-04,0.0106983993082058
"155","Ilam",2017,"Conservative Party",0.0368,0.00188311594506553,5e-04,0.034514743457583
"156","Ilam",2017,"Green Party",0.1296,0.134136346997262,0.108111420966498,0.154912580250124
"157","Ilam",2017,"Labour Party",0.1767,0.181411823848876,0.146581407521819,0.223705361953807
"158","Ilam",2017,"Mana",0.0066,0.000531842607907726,5e-04,0.0122813489201458
"159","Ilam",2017,"Maori Party",0.0048,0.00794402780945751,0.00276235932146509,0.0242464151509112
"160","Ilam",2017,"National Party",0.5772,0.604006246697961,0.534729268617126,0.65961605150353
"161","Ilam",2017,"New Zealand First Party",0.0512,0.0334839974810959,0.0111752276268393,0.109314831864258
"162","Ilam",2017,"United Future",0.0026,0.00151138804288375,5e-04,0.0117791250551882
"163","Invercargill",2017,"ACT",0.0033,0.00087562801665881,5e-04,0.00436429606669478
"164","Invercargill",2017,"Conservative Party",0.0368,0.00188311594506553,5e-04,0.034514743457583
"165","Invercargill",2017,"Green Party",0.0757,0.0811486740167675,0.0631484148700917,0.107862072385886
"166","Invercargill",2017,"Labour Party",0.2507,0.256352366276852,0.207968075074816,0.309204782718618
"167","Invercargill",2017,"Mana",0.0062,0.000500334830994215,5e-04,0.0132540248758687
"168","Invercargill",2017,"Maori Party",0.0032,0.00696018332952377,0.00184157288097673,0.0263484757078599
"169","Invercargill",2017,"National Party",0.4948,0.527261338815665,0.452329268617126,0.601904640700612
"170","Invercargill",2017,"New Zealand First Party",0.1116,0.0729846507595762,0.0243585039678763,0.167170744708004
"171","Invercargill",2017,"United Future",0.002,0.00116260618683365,5e-04,0.0129677342128211
"172","Kaikoura",2017,"ACT",0.0039,0.00103483311059678,5e-04,0.00497301458788292
"173","Kaikoura",2017,"Conservative Party",0.0466,0.00238459790869712,5e-04,0.0437061697044394
"174","Kaikoura",2017,"Green Party",0.0918,0.0973381090967859,0.0765789231846026,0.124289521833178
"175","Kaikoura",2017,"Labour Party",0.171,0.176858569521579,0.141852975021115,0.230867242470068
"176","Kaikoura",2017,"Mana",0.0046,5e-04,5e-04,0.0116910227404374
"177","Kaikoura",2017,"Maori Party",0.0036,0.0074203702533392,0.00207176949109882,0.0266252788641136
"178","Kaikoura",2017,"National Party",0.5664,0.599833525387365,0.523929268617126,0.670489986457321
"179","Kaikoura",2017,"New Zealand First Party",0.0985,0.0644174560915614,0.0214992172117905,0.157621453326127
"180","Kaikoura",2017,"United Future",0.0026,0.00151138804288375,5e-04,0.0136715185244672
"181","Kelston",2017,"ACT",0.01,0.00265341823229943,5e-04,0.0108867977579337
"182","Kelston",2017,"Conservative Party",0.0296,0.00151468021668315,5e-04,0.0277618588680559
"183","Kelston",2017,"Green Party",0.1074,0.112328877102969,0.089592334967607,0.136526020453838
"184","Kelston",2017,"Labour Party",0.4213,0.426698391155445,0.401834559926382,0.475557845197031
"185","Kelston",2017,"Mana",0.0141,0.00113620920780287,5e-04,0.0199513330538654
"186","Kelston",2017,"Maori Party",0.0031,0.00653473838950975,0.00178402372844621,0.0241295632370519
"187","Kelston",2017,"National Party",0.3232,0.353196485613933,0.280729268617126,0.4140315830883
"188","Kelston",2017,"New Zealand First Party",0.0845,0.0552616755303243,0.0184434909075766,0.138651680718224
"189","Kelston",2017,"United Future",0.0016,0.00093008494946692,5e-04,0.0117050917230158
"190","Mana",2017,"ACT",0.0022,0.000583752011105874,5e-04,0.00303015793432894
"191","Mana",2017,"Conservative Party",0.0267,0.00136628249275136,5e-04,0.0250419470194964
"192","Mana",2017,"Green Party",0.128,0.13240682779859,0.106776712065677,0.153324389652876
"193","Mana",2017,"Labour Party",0.3439,0.348327949555018,0.289355859688636,0.388530137381531
"194","Mana",2017,"Mana",0.0096,0.000773589247865783,5e-04,0.015145051283628
"195","Mana",2017,"Maori Party",0.0062,0.00931413834967577,0.00356804745689241,0.025105034745169
"196","Mana",2017,"National Party",0.4053,0.431103780614321,0.362829268617126,0.494973332948112
"197","Mana",2017,"New Zealand First Party",0.068,0.0444709341545805,0.0148420991918959,0.124768095331231
"198","Mana",2017,"United Future",0.0032,0.00186016989893384,5e-04,0.0122190452527188
"199","Mangere",2017,"ACT",0.0025,0.000663354558074857,5e-04,0.00336892344378441
"200","Mangere",2017,"Conservative Party",0.0307,0.00157096900851935,5e-04,0.0287935495692337
"201","Mangere",2017,"Green Party",0.0397,0.0443742667145914,0.0331174646016201,0.0657528617702238
"202","Mangere",2017,"Labour Party",0.6756,0.680031211906911,0.621055859688636,0.719722993613171
"203","Mangere",2017,"Mana",0.0119,0.000958928338500294,5e-04,0.017337901847407
"204","Mangere",2017,"Maori Party",0.0045,0.00761727626768162,0.00258971186387352,0.0238922497859774
"205","Mangere",2017,"National Party",0.1566,0.184308067424153,0.135815885829506,0.249023330025946
"206","Mangere",2017,"New Zealand First Party",0.0735,0.0480678479464951,0.0160425630971228,0.123042970680896
"207","Mangere",2017,"United Future",0.001,0.000581303093416825,5e-04,0.0100410692674472
"208","Manukau East",2017,"ACT",0.0067,0.00177779021564062,5e-04,0.00748894366988437
"209","Manukau East",2017,"Conservative Party",0.0208,0.00106436988199356,5e-04,0.0195083332586339
"210","Manukau East",2017,"Green Party",0.0365,0.0408211360631063,0.0304480467999782,0.0611009263490124
"211","Manukau East",2017,"Labour Party",0.637,0.64114770260558,0.582455859688636,0.679185421217334
"212","Manukau East",2017,"Mana",0.0104,0.000838055018521265,5e-04,0.0153236987286102
"213","Manukau East",2017,"Maori Party",0.0032,0.00608668253200553,0.00184157288097673,0.0215489986676152
"214","Manukau East",2017,"National Party",0.2029,0.228107549130163,0.175970901882546,0.29117674007399
"215","Manukau East",2017,"New Zealand First Party",0.078,0.051010777412607,0.017024760837763,0.124165215277476
"216","Manukau East",2017,"United Future",7e-04,5e-04,5e-04,0.00917848939821548
"217","Manurewa",2017,"ACT",0.0057,0.00151244839241067,5e-04,0.00667685363631584
"218","Manurewa",2017,"Conservative Party",0.0282,0.00144303993616435,5e-04,0.0264487979756479
"219","Manurewa",2017,"Green Party",0.0397,0.0448444283046371,0.0331174646016201,0.0692700422147317
"220","Manurewa",2017,"Labour Party",0.5303,0.535404659310006,0.475755859688636,0.582275035016953
"221","Manurewa",2017,"Mana",0.0115,0.000926695453172553,5e-04,0.0175905681556361
"222","Manurewa",2017,"Maori Party",0.0069,0.0103554958183308,0.00397089152460607,0.0285724437067197
"223","Manurewa",2017,"National Party",0.2769,0.306865706821576,0.240149545250257,0.378753893673355
"224","Manurewa",2017,"New Zealand First Party",0.0949,0.0620631125186719,0.0207134590192783,0.149845146014205
"225","Manurewa",2017,"United Future",9e-04,0.000523172784075143,5e-04,0.0112042048169391
"226","Maungakiekie",2017,"ACT",0.0148,0.00392705898380315,0.000573172782882258,0.0156686564075486
"227","Maungakiekie",2017,"Conservative Party",0.0317,0.00162214063746135,5e-04,0.029731450206668
"228","Maungakiekie",2017,"Green Party",0.0946,0.0998743532344084,0.0789146637610393,0.123825163074003
"229","Maungakiekie",2017,"Labour Party",0.353,0.358170455308336,0.298455859688636,0.40384851427846
"230","Maungakiekie",2017,"Mana",0.0109,0.000878346125180942,5e-04,0.0172423771535901
"231","Maungakiekie",2017,"Maori Party",0.0054,0.0089471701017149,0.00310765423664823,0.0272062176220287
"232","Maungakiekie",2017,"National Party",0.4165,0.447186525911734,0.374029268617126,0.516245883559709
"233","Maungakiekie",2017,"New Zealand First Party",0.0661,0.0432283639355554,0.0144273934791812,0.131452012779319
"234","Maungakiekie",2017,"United Future",0.0023,0.0013369971148587,5e-04,0.0128145538235713
"235","Mt Albert",2017,"ACT",0.0097,0.00257381568533044,5e-04,0.0103864640434993
"236","Mt Albert",2017,"Conservative Party",0.0196,0.00100296392726317,5e-04,0.0183828524937127
"237","Mt Albert",2017,"Green Party",0.2178,0.221840481335929,0.183477964043712,0.240501459532036
"238","Mt Albert",2017,"Labour Party",0.2945,0.298618024478197,0.244302345869698,0.33649166762678
"239","Mt Albert",2017,"Mana",0.0164,0.00132154829843738,5e-04,0.0212314064630953
"240","Mt Albert",2017,"Maori Party",0.0048,0.00769665484728795,0.00276235932146509,0.0233166250449473
"241","Mt Albert",2017,"National Party",0.3908,0.414793096674663,0.348329268617126,0.475778515815219
"242","Mt Albert",2017,"New Zealand First Party",0.0411,0.0268787557904891,0.00897073936451358,0.101822758183653
"243","Mt Albert",2017,"United Future",0.0016,0.00093008494946692,5e-04,0.0104579873174665
"244","Mt Roskill",2017,"ACT",0.018,0.00477615281813897,0.00069710203323518,0.0188675768175089
"245","Mt Roskill",2017,"Conservative Party",0.0366,0.00187288161927714,5e-04,0.0343271633300962
"246","Mt Roskill",2017,"Green Party",0.0967,0.101969734760348,0.0806664691933668,0.12571664334245
"247","Mt Roskill",2017,"Labour Party",0.3563,0.361480593278873,0.301755859688636,0.406949812557038
"248","Mt Roskill",2017,"Mana",0.009,0.000725239919874172,5e-04,0.0157371901391047
"249","Mt Roskill",2017,"Maori Party",0.0039,0.00748237180857843,0.00224441694869039,0.0260415585651291
"250","Mt Roskill",2017,"National Party",0.4208,0.451448574134117,0.378329268617126,0.51988255424711
"251","Mt Roskill",2017,"New Zealand First Party",0.0532,0.0347919661327012,0.0116117599560127,0.121530359180714
"252","Mt Roskill",2017,"United Future",0.002,0.00116260618683365,5e-04,0.0127722810898369
"253","Napier",2017,"ACT",0.0028,0.000742957105043839,5e-04,0.00396807726953105
"254","Napier",2017,"Conservative Party",0.0623,0.0031879924830865,5e-04,0.0584312097121583
"255","Napier",2017,"Green Party",0.0877,0.0938932430389347,0.0731587316262489,0.121934212575142
"256","Napier",2017,"Labour Party",0.2596,0.265883527132714,0.215351066172406,0.321421592022239
"257","Napier",2017,"Mana",0.006,5e-04,5e-04,0.0139613865024496
"258","Napier",2017,"Maori Party",0.0044,0.00864771184047777,0.002532162711343,0.0298065897310227
"259","Napier",2017,"National Party",0.4938,0.530044695639725,0.451329268617126,0.605982625441552
"260","Napier",2017,"New Zealand First Party",0.0743,0.0485910354071372,0.0162171760287922,0.147128877938798
"261","Napier",2017,"United Future",0.0017,0.000988215258808603,5e-04,0.013998920192029
"262","Nelson",2017,"ACT",0.004,0.00106136729291977,5e-04,0.00513969739697477
"263","Nelson",2017,"Conservative Party",0.055,0.00281443959180991,5e-04,0.0515845350588877
"264","Nelson",2017,"Green Party",0.1414,0.147380392202371,0.117954899110052,0.174709929786092
"265","Nelson",2017,"Labour Party",0.2471,0.253271007735311,0.204981696653318,0.308043750771547
"266","Nelson",2017,"Mana",0.0083,0.000668832370550625,5e-04,0.0159584156802007
"267","Nelson",2017,"Maori Party",0.0033,0.00743997496255078,0.00189912203350725,0.0281459395286433
"268","Nelson",2017,"National Party",0.4443,0.480066325610463,0.401829268617126,0.555038515474414
"269","Nelson",2017,"New Zealand First Party",0.0767,0.0501605977890636,0.0167410148238003,0.147348430789132
"270","Nelson",2017,"United Future",0.0025,0.00145325773354206,5e-04,0.0145135708734979
"271","New Lynn",2017,"ACT",0.0162,0.00429853753632507,0.000627391829911662,0.0171228984826171
"272","New Lynn",2017,"Conservative Party",0.0368,0.00188311594506553,5e-04,0.034514743457583
"273","New Lynn",2017,"Green Party",0.1005,0.106220824959976,0.0838364028328166,0.132054460833142
"274","New Lynn",2017,"Labour Party",0.3609,0.366512514584603,0.306355859688636,0.416175982006692
"275","New Lynn",2017,"Mana",0.011,0.000886404346512877,5e-04,0.0179606983696078
"276","New Lynn",2017,"Maori Party",0.0036,0.00744051579451909,0.00207176949109882,0.0272420913629116
"277","New Lynn",2017,"National Party",0.3923,0.425705630431042,0.349829268617126,0.498601289224443
"278","New Lynn",2017,"New Zealand First Party",0.0718,0.0469560745926306,0.0156715106173254,0.140099215025791
"279","New Lynn",2017,"United Future",0.0017,0.000988215258808603,5e-04,0.0130715822191432
"280","New Plymouth",2017,"ACT",0.0046,0.00122057238685774,5e-04,0.005511792828263
"281","New Plymouth",2017,"Conservative Party",0.032,0.00163749212614395,5e-04,0.0300128203978983
"282","New Plymouth",2017,"Green Party",0.08,0.0847963092105755,0.066735445041048,0.108326877026561
"283","New Plymouth",2017,"Labour Party",0.2116,0.216669035129083,0.17553268721911,0.262921822249868
"284","New Plymouth",2017,"Mana",0.007,0.000564075493235467,5e-04,0.0131373035897184
"285","New Plymouth",2017,"Maori Party",0.0053,0.0086082306073444,0.00305010508411771,0.025482635638336
"286","New Plymouth",2017,"National Party",0.5584,0.586986521388199,0.515929268617126,0.651130138888198
"287","New Plymouth",2017,"New Zealand First Party",0.0904,0.0591201830525599,0.0197312612786381,0.143063389343238
"288","New Plymouth",2017,"United Future",0.0018,0.00104634556815029,5e-04,0.0114974689269141
"289","North Shore",2017,"ACT",0.0142,0.00429853753632507,0.000627391829911662,0.0172045153424358
"290","North Shore",2017,"Conservative Party",0.0434,0.00220549720740013,5e-04,0.0404235174734193
"291","North Shore",2017,"Green Party",0.1069,0.121933642437706,0.096849814615821,0.148438443547831
