"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"19","SWEET, Cathy","Green Party",2017,"Christchurch East",0.10132976,0.106170657783935,0.0960058236254085,0.116953821409817,0
"20","WILLIAMS, Poto","Labour Party",2017,"Christchurch East",0.48087826,0.397945107000823,0.360816194570564,0.426102327907245,0.436
"21","HAYES, Jo","National Party",2017,"Christchurch East",0.352128647,0.403344306540577,0.367692052389838,0.436312820890293,0.564
"22","GOLDSMITH, Rachael","Green Party",2017,"Clutha-Southland",0.071217223,0.0773233332730687,0.0685508256988948,0.0864928397647251,0
"23","CHAPMAN, Cherie","Labour Party",2017,"Clutha-Southland",0.198347107,0.198233606456379,0.176711706948512,0.226081841134606,0
"24","BARCLAY, Todd","National Party",2017,"Clutha-Southland",0.640648913,0.621772419301396,0.586914123170426,0.650167361949168,1
"25","PATTERSON, Mark","New Zealand First Party",2017,"Clutha-Southland",NA,0.0217194763965198,0.007986415768534,0.0585092083966273,0
"26","SHIRIWASTOW, Vineet","ACT",2017,"Coromandel",0.004278729,0.000406341711295465,8.01527136519989e-05,0.00207026882068299,0
"27","SUMMERFIELD, Scott","Green Party",2017,"Coromandel",0.164221679,0.116002592072698,0.102937626446032,0.131010815203955,0
"28","BLOMFIELD, Nathaniel","Labour Party",2017,"Coromandel",0.113386308,0.166806748100986,0.14841531848747,0.196188204228944,0
"29","SIMPSON, Scott","National Party",2017,"Coromandel",0.587306438,0.64032826642214,0.594575908820487,0.684396954283404,1
"30","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Coromandel",0.082964488,0.0728371785183931,0.0198627376786068,0.194881936775058,0
"31","PURCHAS, Sam","ACT",2017,"Dunedin North",NA,0.00123588550882783,0.000567000201521839,0.00493370500447628,0
"32","BOULD, Niki","Green Party",2017,"Dunedin North",0.173691193,0.163375999018916,0.145701754309484,0.182029200200218,0
"33","CLARK, David","Labour Party",2017,"Dunedin North",0.473925911,0.446370698470296,0.404449055936244,0.476040760516116,0.9942
"34","WOODHOUSE, Michael","National Party",2017,"Dunedin North",0.30207164,0.34603972551071,0.309438982815471,0.378175068852634,0.0058
"35","VOIGHT, Warren","New Zealand First Party",2017,"Dunedin North",NA,0.0229079550669927,0.00857284429814356,0.0630511275073653,0
"36","DOUGHTY, Dan","ACT",2017,"Dunedin South",0.003875574,0.00035678701037994,7.58104753519641e-05,0.00181658480145772,0
"37","GALLAGHER, Shane","Green Party",2017,"Dunedin South",0.075879653,0.09422170279233,0.0853724317816028,0.103463734405452,0
"38","CURRAN, Clare","Labour Party",2017,"Dunedin South",0.490668027,0.462064965824375,0.420536332866007,0.491907642388192,0.8888
"39","GREGORY, Matt","National Party",2017,"Dunedin South",0.38663947,0.416795212645636,0.380761431881542,0.449651791557981,0.1112
"40","RUSHTON, Kerry","New Zealand First Party",2017,"Dunedin South",NA,0.0302739909398648,0.0111498734838527,0.0702624649153238,0
"41","HUGHES, Gareth","Green Party",2017,"East Coast",0.07762604,0.0856063570478442,0.0764928516229564,0.0961430106429953,0
"42","ALLAN, Kiri","Labour Party",2017,"East Coast",0.293870007,0.281482420443336,0.253305623335383,0.31435490115718,0
"43","TOLLEY, Anne","National Party",2017,"East Coast",0.523873088,0.583206527867715,0.538346432708769,0.625888638442645,1
"44","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"East Coast",0.028818737,0.0461789142501522,0.012655942724433,0.125540320898733,0
"45","TURNER, Judy","United Future",2017,"East Coast",NA,0.00117680694258161,0.000393390864193678,0.00982381051377541,0
"46","BERRY, Stephen","ACT",2017,"East Coast Bays",0.01690896,0.00245650366684431,0.000355646669372441,0.0095820944899151,0
"47","MAYNE, Nicholas","Green Party",2017,"East Coast Bays",0.099446381,0.0901869193944498,0.0794291939026901,0.102351396533787,0
"48","CHEN, Naisi","Labour Party",2017,"East Coast Bays",0.12148862,0.152156037202175,0.134136963480091,0.18341196271543,0
"49","STANFORD, Erica","National Party",2017,"East Coast Bays",0.619233135,0.61795709570136,0.579533686098922,0.650866227405202,1
"50","SEYMOUR, David","ACT",2017,"Epsom",0.43413235,0.218527247580202,0.0671429446158089,0.434653559686612,0.1898
"51","COATES, Barry","Green Party",2017,"Epsom",0.082155296,0.0824674410268804,0.0714692878254185,0.0957731262947168,0.0016
"52","DAVID, Parker","Labour Party",2017,"Epsom",0.094345421,0.0881021979909841,0.0765212359111512,0.105641271547245,0.0072
"53","GOLDSMITH, Paul","National Party",2017,"Epsom",0.318582258,0.754668733733364,0.049932963234375,5.49536945688301,0.8006
"54","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Epsom",0.021714404,0.0309233153549369,0.0142127781453652,0.055316590290234,8e-04
"55","McDOWALL, James","ACT",2017,"Hamilton East",0.004133512,0.000673011693747123,0.000115426060133515,0.0030113123532567,0
"56","TAYLOR, Sam","Green Party",2017,"Hamilton East",0.071923117,0.088953507560102,0.0799278406737067,0.0985004331399148,0
"57","STRANGE, Jamie","Labour Party",2017,"Hamilton East",0.271985119,0.279386748331946,0.251578270627589,0.307070242212785,0
"58","BENNETT, David","National Party",2017,"Hamilton East",0.573628191,0.609862991411525,0.565194219460306,0.64798216200225,0.9992
"59","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton East",0.233549959,0.0553658574646787,0.0146725204866966,0.201577002426488,8e-04
"60","WRIGLEY, Jo","Green Party",2017,"Hamilton West",NA,0.0702246344643447,0.0559546616308012,0.090986568822004,0
"61","GAURAV, Sharma","Labour Party",2017,"Hamilton West",0.354278628,0.319826297397379,0.288381439088587,0.35220107466116,0
"62","MACINDOE, Tim","National Party",2017,"Hamilton West",0.531004547,0.581298312342729,0.535801579721131,0.623886452918188,1
"63","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hamilton West",0.02618708,0.0403530060199029,0.0107975003329297,0.114438555502488,0
"64","TODD, Quentin","United Future",2017,"Hamilton West",0.002170094,0.000687455152443996,6.99532077955699e-05,0.00574023096334755,0
"65","EVANS, Alex","ACT",2017,"Helensville",0.008691207,0.000918068735094354,0.000150501823976061,0.00417559950746117,0
"66","HOLT, Hayley","Green Party",2017,"Helensville",0.12791411,0.119034920483961,0.107526956830813,0.131128066992335,0
"67","TAOGAGA, Kurt","Labour Party",2017,"Helensville",0.127709611,0.156520033286674,0.138769054819958,0.184467987334831,0
"68","PENK, Chris","National Party",2017,"Helensville",0.655623722,0.606054934055555,0.567821717601986,0.638745613781873,1
"69","PETERSON, Helen","New Zealand First Party",2017,"Helensville",NA,0.024787700755709,0.00928217277886415,0.0644185162232464,0
"70","SMITH, Anthony","ACT",2017,"Hunua",0.012146166,0.00119887445481325,0.000193220756866293,0.00522178244610904,0
"71","KAUR, Baljit","Labour Party",2017,"Hunua",0.17858981,0.181154512013777,0.160432095924662,0.214168335167949,0
"72","BAYLY, Andrew","National Party",2017,"Hunua",0.675553268,0.639083080901948,0.599798729882415,0.673543739007871,1
"73","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hunua",0.052282242,0.0449153546979226,0.012342267160587,0.13056082537184,0
"74","PARKINS, Andy","ACT",2017,"Hutt South",0.004687182,0.00067968899019604,0.000113704161414895,0.0030109737316334,0
"75","RUTHVEN, Susanne","Green Party",2017,"Hutt South",0.083452211,0.0989870937286536,0.0896833606361079,0.108864657547426,0
"76","ANDERSEN, Ginny","Labour Party",2017,"Hutt South",0.438047687,0.359477682304183,0.325169666973674,0.386914931667448,0.0016
"77","BISHOP, Chris","National Party",2017,"Hutt South",0.419604646,0.455959401231185,0.421279276069166,0.485989752974373,0.9984
"78","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Hutt South",0.028924775,0.0268412159258838,0.00711495822747917,0.0895434268762963,0
"79","GILBERT, Paul","ACT",2017,"Ilam",0.011722365,0.00132896482623048,0.000199182194226451,0.00535665176767254,0
"80","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ilam",0.122056555,0.114444309664564,0.103532455615844,0.124971881422207,0
"81","RIMELL, Anthony","Labour Party",2017,"Ilam",0.23496144,0.229501328304023,0.206088031081118,0.254564451009501,0
"82","BROWNLEE, Gerry","National Party",2017,"Ilam",0.580771208,0.649998778406046,0.612140689410577,0.679700315794052,1
"83","SURENDRAN, Rochelle","Green Party",2017,"Invercargill",0.074243813,0.0780511325463141,0.069126596455193,0.088503878131037,0
"84","CRAIG, Liz","Labour Party",2017,"Invercargill",0.298502903,0.296427196218312,0.267211469808885,0.325233423528613,0
"85","DOWIE, Sarah","National Party",2017,"Invercargill",0.520928811,0.515502965143256,0.477813238039754,0.550486514508643,0.9998
"86","BOND, Ria","New Zealand First Party",2017,"Invercargill",0.07505856,0.0607974396848332,0.0165175395743266,0.16401900007298,2e-04
"87","EVANS, Richard","ACT",2017,"Kaikoura",0.003666735,0.000389441341507718,8.00145278498782e-05,0.00205939912932031,0
"88","McCUBBIN, Richard","Green Party",2017,"Kaikoura",0.083825626,0.0877943305901708,0.0782290336075362,0.098280278607509,0
"89","WALKER, Janette","Labour Party",2017,"Kaikoura",0.229374618,0.224597610471782,0.2012580609478,0.255460787317492,0
"90","SMITH, Stuart","National Party",2017,"Kaikoura",0.577408841,0.569945575569515,0.532388809819502,0.602920177031207,1
"91","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Kaikoura",0.016902274,0.0305250079870161,0.00828713523771777,0.0870506015973282,0
"92","FOSTER, John","United Future",2017,"Kaikoura",NA,0.00137941327134048,0.000401408171943097,0.00937347597611256,0
"93","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Kelston",0.069263618,0.0865459366680176,0.0779625459617226,0.095433258681778,0
"94","SEPULONI, Carmel","Labour Party",2017,"Kelston",0.509009478,0.463066543248306,0.447728444447017,0.488947602783331,1
"95","BEERAM, Bala","National Party",2017,"Kelston",0.327986668,0.357272632781066,0.318971839504543,0.386708144857684,0
"96","DEGIA-PALA, Anne","New Zealand First Party",2017,"Kelston",0.043224664,0.0363858584108876,0.00991879975202096,0.106991999966128,0
"97","SHAN, Ng","ACT",2017,"Mana",NA,0.000984193125830094,0.000533837338022864,0.00378686674535488,0
"98","LOGIE, Jan","Green Party",2017,"Mana",0.084359606,0.0993100351450364,0.0902253927092283,0.108536201536549,0
"99","FAAFOI, Kris","Labour Party",2017,"Mana",0.548132184,0.488626251089527,0.447005537041058,0.515628693938496,0.994
"100","MURREL, Euon","National Party",2017,"Mana",0.326252053,0.393187275990369,0.36104733260451,0.420909732719612,0.006
"101","DYETT, Elaine","Green Party",2017,"Mangere",0.045608466,0.0512858439162727,0.0426830973332482,0.0607927152928335,0
"102","SIO, Sua William","Labour Party",2017,"Mangere",0.724973545,0.749432029351389,0.716018330476184,0.774777717331633,1
"103","LOHENI, Agnes","National Party",2017,"Mangere",0.152380952,0.196140831753555,0.168408101567677,0.227631311610516,0
"104","SINGH, Bhupinder","ACT",2017,"Manukau East",NA,0.00226330570355272,0.00066864931550003,0.00836267186499272,0
"105","PARDEEP SINGH, Raj","Green Party",2017,"Manukau East",0.026520396,0.0405933541499635,0.0338744928581946,0.0486025728333299,0
"106","SALESA, Jenny","Labour Party",2017,"Manukau East",0.69538822,0.631762407256633,0.60100974964303,0.656173847422839,1
"107","BAKSHI, Kanwaljit Singh","National Party",2017,"Manukau East",0.173926936,0.228691031620046,0.200838279432513,0.257581775987427,0
"108","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manukau East",0.077869291,0.0410431343169404,0.0110195798978404,0.117358914314113,0
"109","SINGH, Satnam","ACT",2017,"Manurewa",NA,0.00198759798559728,0.000628804385082943,0.00757644080417302,0
"110","TUIONO, Teanau","Green Party",2017,"Manurewa",0.043534068,0.0506130767265275,0.0419400129136543,0.0611385557115099,0
"111","WALL, Louisa Hareruia","Labour Party",2017,"Manurewa",0.54230399,0.599503976260365,0.566655707727031,0.625508881441929,1
"112","BUNGARD, Katrina","National Party",2017,"Manurewa",0.295004813,0.321065679046759,0.284493384951509,0.355587434903672,0
"113","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Manurewa",0.052454675,0.0443155448796284,0.0119126913023059,0.125069988230157,0
"114","SWARBRICK, Chloe","Green Party",2017,"Maungakiekie",0.062571817,0.0796529035078485,0.0712200205426336,0.0879391648093895,0
"115","RADHAKRISHNAN, Priyanca","Labour Party",2017,"Maungakiekie",0.413350047,0.393261450407811,0.359767169715579,0.417457550381045,0.0146
"116","LEE, Denise","National Party",2017,"Maungakiekie",0.483860859,0.46309729230054,0.424421715001658,0.496382029175278,0.9854
"117","GENTER, Julie Anne","Green Party",2017,"Mt Albert",0.088277858,0.124389867022807,0.111541252724515,0.138257754350872,0
"118","ARDERN, Jacinda","Labour Party",2017,"Mt Albert",0.58714079,0.465082598366013,0.420629626926651,0.493903059400268,0.994
"119","LEE, Melissa","National Party",2017,"Mt Albert",0.288712012,0.368566747467147,0.338518057944202,0.394078939507865,0.006
"120","MENENDEZ MARCH, Ricardo","Green Party",2017,"Mt Roskill",0.050977148,0.0743685863113315,0.0665694847892543,0.0826072188318136,0
"121","WOOD, Michael","Labour Party",2017,"Mt Roskill",0.565194913,0.503358874830752,0.460701118865705,0.533674460535264,0.9964
"122","PARMAR, Parmjeet","National Party",2017,"Mt Roskill",0.319822149,0.398934634433128,0.365669198574838,0.427611478016647,0.0034
"123","BINDRA, Mahesh","New Zealand First Party",2017,"Mt Roskill",0.071978643,0.0250668855010644,0.00672205872248732,0.110478435053623,2e-04
"124","RUSDEN, Damon","Green Party",2017,"Napier",0.037916624,0.0645581242950472,0.0572026007726755,0.0726891586288816,0
"125","NASH, Stuart","Labour Party",2017,"Napier",0.427275507,0.344518576646544,0.310300197260854,0.378113830683916,0.0046
"126","Elliot, David","National Party",2017,"Napier",0.320048925,0.431422784838299,0.398597029828526,0.460989548108872,0.9954
"127","HUFFLETT, Paul","ACT",2017,"Nelson",0.00519507,0.000474254471754843,9.29186533864293e-05,0.00229652826870926,0
"128","LAWREY, Matt","Green Party",2017,"Nelson",0.091983294,0.107175948508281,0.0964096849291881,0.11862565487051,0
"129","BOYACK, Rachel","Labour Party",2017,"Nelson",0.330752776,0.306163045841523,0.276088314398512,0.337065912848606,0
"130","SMITH, Nick","National Party",2017,"Nelson",0.533666089,0.563479519359574,0.515960611120641,0.604558870323815,1
"131","WELLS, Richard","ACT",2017,"New Lynn",NA,0.00497465638762776,0.00094449155339077,0.0169386923046787,0
"132","LEILANI,Tamu","Green Party",2017,"New Lynn",0.079370013,0.0890753335881649,0.0798828667605575,0.0988544493917174,0
"133","RUSSELL, Deborah","Labour Party",2017,"New Lynn",0.508962802,0.429602775039528,0.393919910167579,0.458318654064202,0.737
"134","GARCIA, Paulo","National Party",2017,"New Lynn",0.368666459,0.408737485649038,0.370959354379352,0.442149077116706,0.263
"135","BRAMHALL, Stuart","Green Party",2017,"New Plymouth",0.054818293,0.0710145316384425,0.0630208321789355,0.0794655318447718,0
"136","HADDOCK, Corie","Labour Party",2017,"New Plymouth",0.319314006,0.279943406044304,0.252001523614186,0.307964851371365,0
"137","YOUNG, Jonathan","National Party",2017,"New Plymouth",0.584218048,0.642168201996743,0.603144821608105,0.676956920468202,1
"138","HAYCOCK, Bruce","ACT",2017,"Northcote",0.011072381,0.00205225922293109,0.000290850812132473,0.00761998493486294,0
"139","JAUNG, Rebekah","Green Party",2017,"Northcote",0.087758868,0.0976811643624634,0.0878510921893353,0.10811296786654,0
"140","HALBERT, Shanan","Labour Party",2017,"Northcote",0.290444946,0.276775496644402,0.249286779134646,0.306565682119512,0
"141","COLEMAN, Jonathan","National Party",2017,"Northcote",0.570125077,0.612384181416781,0.568160996378943,0.650196385873594,1
"142","NELSON, Craig","ACT",2017,"Northland",0.005773791,0.000526730019373617,0.000103781007191105,0.00259976244614562,0
"143","CLENDON, David","Green Party",2017,"Northland",0.105062378,0.102438565170155,0.0913267503467325,0.116356929252762,0
"144","PRIME, Willow-Jean","Labour Party",2017,"Northland",0.258995773,0.233325949760477,0.207544459943807,0.276586390436432,0
"145","KING, Matt","National Party",2017,"Northland",0.527477059,0.522190932218592,0.477346476913512,0.565037463877856,1
"146","KEARNEY, Nick","ACT",2017,"North Shore",0.015264829,0.00202089967982411,0.000295660798371721,0.00772173278215188,0
"147","GRAHAM, Kennedy","Green Party",2017,"North Shore",0.09896527,0.098779301490142,0.0884579098390848,0.10890912485628,0
"148","UDANGA, Romy","Labour Party",2017,"North Shore",0.193320357,0.193105469927889,0.172227628331074,0.221601782227916,0
"149","BARRY, Maggie","National Party",2017,"North Shore",0.631492675,0.693439205639972,0.653491956698125,0.724817213620054,1
"150","MOORE, Andi","ACT",2017,"Ohariu",0.005696846,0.00675998926660676,0.00279813635484378,0.0164821194344972,0
"151","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Ohariu",0.075076297,0.0828183021008329,0.0610707465619837,0.111399179096265,0
"152","O'CONNOR, Greg","Labour Party",2017,"Ohariu",0.349338759,0.339493015110608,0.28755306898722,0.406350067334695,0.5684
"153","HUDSON, Brett","National Party",2017,"Ohariu",0.166225839,0.179294854663453,0.152135456870399,0.212805483428544,0
"154","DUNNE, Peter","United Future",2017,"Ohariu",0.368565615,0.33115510468846,0.243635751196836,0.409779137573256,0.4316
"155","FERGUSON, Sam","Green Party",2017,"Otaki",0.065010733,0.080815791345885,0.0721854141413577,0.0902621749246096,0
"156","McCANN, Rob","Labour Party",2017,"Otaki",0.348461617,0.312639533162294,0.281496905981622,0.343007906378268,0
"157","GUY, Nathan","National Party",2017,"Otaki",0.554022284,0.596299406312265,0.551800896543089,0.636724778881114,1
"158","MAXWELL, James","United Future",2017,"Otaki",0.002355833,0.0005372097537933,5.84782196095792e-05,0.00532170138432946,0
"159","HUNT, Guy","Green Party",2017,"Pakuranga",NA,0.0574646554891145,0.04457443567128,0.0791263286602946,0
"160","KIRKER, Barry","Labour Party",2017,"Pakuranga",0.225124378,0.216712448939483,0.192865046300732,0.252346541524034,0
"161","BROWN, Simeon","National Party",2017,"Pakuranga",0.610385572,0.60164647362528,0.56145023718056,0.636621553938634,1
"162","NASH, Thomas","Green Party",2017,"Palmerston North",NA,0.0814300753510137,0.0658945924345992,0.101266829233409,0
"163","LEES-GALLOWAY, Iain","Labour Party",2017,"Palmerston North",0.500816827,0.450694539211312,0.407670514116254,0.485579440744177,0.4632
"164","PIERCE, Adrienne","National Party",2017,"Palmerston North",0.435164386,0.454772102084023,0.415858661888478,0.489626721321746,0.5368
"165","BALL, Darroch","New Zealand First Party",2017,"Palmerston North",0.037470241,0.0350209865977042,0.00971729712261361,0.115118731940773,0
"166","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Papakura",0.053696173,0.0606801449795923,0.0514929323081193,0.0716860822673056,0
"167","PABLA, Jesse","Labour Party",2017,"Papakura",0.313940152,0.307157188773165,0.276624025939412,0.336831771897316,0
"168","COLLINS, Judith","National Party",2017,"Papakura",0.467521635,0.572230568525738,0.530829897102244,0.610624041915717,1
"169","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Papakura",0.038338328,0.0462145055865184,0.0126476961419161,0.128360512550704,0
"170","SAGE, Eugenie","Green Party",2017,"Port Hills",0.07818888,0.108092342116372,0.0975982504849282,0.119018809579987,0
"171","DYSON, Ruth","Labour Party",2017,"Port Hills",0.464431725,0.38581709539499,0.348853495320136,0.417604942344573,0.014
"172","KORAKO, Nuk","National Party",2017,"Port Hills",0.407399836,0.456637004604447,0.424532203470059,0.483754729258532,0.9854
"173","O'ROURKE, Denis","New Zealand First Party",2017,"Port Hills",0.101240747,0.037009319430051,0.00984792265915441,0.125459875747811,6e-04
"174","CORBETT, Tom","ACT",2017,"Rangitata",0.013406776,0.00071900436377102,0.000140489846780693,0.00347620104288547,0
"175","MATHERS, Mojo","Green Party",2017,"Rangitata",0.10132976,0.0871023474985368,0.076887285280675,0.0977629514079657,0
"176","LUXTON, Jo","Labour Party",2017,"Rangitata",0.269070879,0.269427500366781,0.242836450104844,0.29611418468873,0
"177","FALLOON, Andrew","National Party",2017,"Rangitata",0.672417377,0.595899870400296,0.557825571832023,0.629342818731966,1
"178","WILSON, Neil","ACT",2017,"Rangitikei",0.00522541,0.000438862403925667,8.99214516932883e-05,0.00220474196462777,0
"179","McCANDLESS, Robin","Green Party",2017,"Rangitikei",NA,0.0677560675802243,0.0534826496678256,0.0904039449025797,0
"180","WARREN, Heather","Labour Party",2017,"Rangitikei",0.277663934,0.251041592210475,0.224226411126555,0.288205774369611,0
"181","McKELVIE, Ian","National Party",2017,"Rangitikei",0.603483607,0.644549193552131,0.597670092554988,0.688818588162644,1
"182","STEVENSON, Rob","New Zealand First Party",2017,"Rangitikei",0.069262295,0.0601669516882417,0.0166827932240126,0.174858718452366,0
"183","O'SULLIVAN, Grae","ACT",2017,"Rimutaka",NA,0.00127057446558846,0.000570624711268803,0.00536812602766366,0
"184","GRAND-MEYER, Stefan","Green Party",2017,"Rimutaka",0.04741952,0.0693241584140752,0.0614590279562407,0.0780933758305121,0
"185","HIPKINS, Chris","Labour Party",2017,"Rimutaka",0.529892693,0.473323617198662,0.429160386137002,0.508621386743372,0.9428
"186","O'FALLON, Carolyn","National Party",2017,"Rimutaka",0.346857435,0.41011362471013,0.374054790860445,0.443874844063666,0.0568
"187","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rimutaka",0.072638194,0.0550795655346489,0.0149336381485997,0.15899241832188,4e-04
"188","HOULBROOKE, Beth","ACT",2017,"Rodney",0.006320082,0.000581053714129134,0.000111880792749185,0.0027700348770344,0
"189","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Rodney",0.089296636,0.0878093693256353,0.0775780466570644,0.0995742813357633,0
"190","LUBECK, Marja","Labour Party",2017,"Rodney",0.110907238,0.148037094427309,0.130759724984617,0.179070207185063,0
"191","MITCHELL, Mark","National Party",2017,"Rodney",0.634148828,0.696207348558349,0.65139443089875,0.73610823756905,1
"192","MARTIN, Tracey","New Zealand First Party",2017,"Rodney",0.102140673,0.0538808364156906,0.0146452784850405,0.176520303012502,0
"193","SOLE, Chris","ACT",2017,"Rongotai",NA,0.00120165401988781,0.000566099083951459,0.00472348811669927,0
"194","CROSSEN, Teall","Green Party",2017,"Rongotai",0.207744315,0.183960850189853,0.163706620835137,0.206808886276147,0
"195","EAGLE, Paul","Labour Party",2017,"Rongotai",0.498258554,0.391998421626925,0.355924926582539,0.414772376799118,0.9842
"196","FINLAYSON, Christopher","National Party",2017,"Rongotai",0.243904938,0.319030079715932,0.287431149886914,0.345059466005718,0.0158
"197","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Rongotai",0.020999795,0.0164336084455893,0.00436925446905918,0.0639218734563963,0
"198","EUSOFF, Sultan","United Future",2017,"Rongotai",0.002560951,0.000944662511467988,8.52627115998738e-05,0.00541785315681115,0
"199","GILLIES, Richard","Green Party",2017,"Rotorua",NA,0.0597230197296002,0.046890918338839,0.0804827012770059,0
"200","SANDFORD, Ben","Labour Party",2017,"Rotorua",0.340098401,0.287761260009427,0.257863386598291,0.322750928518085,0
"201","McCLAY, Todd","National Party",2017,"Rotorua",0.563345633,0.617162239277332,0.573534403895958,0.65916115320997,1
"202","TABUTEAU, Fletcher","New Zealand First Party",2017,"Rotorua",0.064921787,0.0645236595041875,0.0175209704664196,0.168657840439425,0
"203","DAVIDSON, Brian","ACT",2017,"Selwyn",0.002348616,0.000338619209025993,6.64365159897193e-05,0.00165592825493578,0
"204","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Selwyn",0.115490657,0.104986321993766,0.0948448470445512,0.114739499238025,0
"205","CONDON, Tony","Labour Party",2017,"Selwyn",0.108955376,0.149248828255174,0.132959943665303,0.171054543729059,0
"206","ADAMS, Amy","National Party",2017,"Selwyn",0.699683447,0.727773670242359,0.689491075546148,0.758024212595975,1
"207","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Selwyn",0.015210689,0.0194740161081427,0.00522282231883439,0.0608914105549269,0
"208","MILNE, Mike","ACT",2017,"Tamaki",0.013257965,0.00184036421291491,0.000263484039068304,0.00708547565576747,0
"209","LECKINGER, Richard","Green Party",2017,"Tamaki",0.103802672,0.092903644289106,0.0834056304162135,0.101897672426332,0
"210","McDONALD, Sam","Labour Party",2017,"Tamaki",0.143165468,0.175742424257164,0.157151934608926,0.19657633238401,0
"211","O'CONNOR, Simon","National Party",2017,"Tamaki",0.714285714,0.743880824271385,0.70740749732322,0.771767050389942,1
"212","MOORE, Robert","Green Party",2017,"Taranaki-King Country",0.094386181,0.0840130998466205,0.0739554436941721,0.0962856559628295,0
"213","HUMPHREY, Hilary","Labour Party",2017,"Taranaki-King Country",0.169545548,0.179239215225614,0.158858054751277,0.211545924088245,0
"214","KURIGER, Barbara","National Party",2017,"Taranaki-King Country",0.681677977,0.630176325380901,0.590695687585059,0.665240785163129,1
"215","SANDILANDS, Julie","Green Party",2017,"Taupo",0.054391167,0.0645998987681266,0.0556310438097479,0.0748193270773397,0
"216","AL-BUSTANJI, Ala'","Labour Party",2017,"Taupo",0.208158675,0.225770843233643,0.202402544668682,0.255338094776512,0
"217","UPSTON, Louise","National Party",2017,"Taupo",0.631121562,0.670940945212808,0.628221568920715,0.709879475384131,1
