Electoral District,Maori,Year,Party,Percent,Ratio
Te Tai Tonga,TRUE,2014,CONSERVATIVE,0.74,1.19354838709677
Waiariki,TRUE,2014,CONSERVATIVE,0.35,0.564516129032258
Auckland Central,FALSE,2014,CONSERVATIVE,1.73,0.411904761904762
Bay of Plenty,FALSE,2014,CONSERVATIVE,5.66,1.34761904761905
Botany,FALSE,2014,CONSERVATIVE,4.53,1.07857142857143
Christchurch Central,FALSE,2014,CONSERVATIVE,3.11,0.74047619047619
Christchurch East,FALSE,2014,CONSERVATIVE,3.26,0.776190476190476
Clutha-Southland,FALSE,2014,CONSERVATIVE,5.04,1.2
Coromandel,FALSE,2014,CONSERVATIVE,5.28,1.25714285714286
Dunedin North,FALSE,2014,CONSERVATIVE,2.73,0.65
Dunedin South,FALSE,2014,CONSERVATIVE,2.93,0.697619047619048
East Coast,FALSE,2014,CONSERVATIVE,4.08,0.971428571428571
East Coast Bays,FALSE,2014,CONSERVATIVE,6.7,1.5952380952381
Epsom,FALSE,2014,CONSERVATIVE,2.48,0.59047619047619
Hamilton East,FALSE,2014,CONSERVATIVE,4.81,1.1452380952381
Hamilton West,FALSE,2014,CONSERVATIVE,4.67,1.11190476190476
Helensville,FALSE,2014,CONSERVATIVE,4.78,1.13809523809524
Hunua,FALSE,2014,CONSERVATIVE,5.04,1.2
Hutt South,FALSE,2014,CONSERVATIVE,3.57,0.85
Ilam,FALSE,2014,CONSERVATIVE,3.68,0.876190476190476
Invercargill,FALSE,2014,CONSERVATIVE,3.68,0.876190476190476
Kaikoura,FALSE,2014,CONSERVATIVE,4.66,1.10952380952381
Kelston,FALSE,2014,CONSERVATIVE,2.96,0.704761904761905
Mana,FALSE,2014,CONSERVATIVE,2.67,0.635714285714286
Mangere,FALSE,2014,CONSERVATIVE,3.07,0.730952380952381
Manukau East,FALSE,2014,CONSERVATIVE,2.08,0.495238095238095
Manurewa,FALSE,2014,CONSERVATIVE,2.82,0.671428571428571
Maungakiekie,FALSE,2014,CONSERVATIVE,3.17,0.754761904761905
Mt Albert,FALSE,2014,CONSERVATIVE,1.96,0.466666666666667
Mt Roskill,FALSE,2014,CONSERVATIVE,3.66,0.871428571428571
Napier,FALSE,2014,CONSERVATIVE,6.23,1.48333333333333
Nelson,FALSE,2014,CONSERVATIVE,5.5,1.30952380952381
New Lynn,FALSE,2014,CONSERVATIVE,3.68,0.876190476190476
New Plymouth,FALSE,2014,CONSERVATIVE,3.2,0.761904761904762
North Shore,FALSE,2014,CONSERVATIVE,4.34,1.03333333333333
Northcote,FALSE,2014,CONSERVATIVE,4.31,1.02619047619048
Northland,FALSE,2014,CONSERVATIVE,6.31,1.50238095238095
Ohariu,FALSE,2014,CONSERVATIVE,3,0.714285714285714
Otaki,FALSE,2014,CONSERVATIVE,4.41,1.05
Pakuranga,FALSE,2014,CONSERVATIVE,5.59,1.33095238095238
Palmerston North,FALSE,2014,CONSERVATIVE,4.51,1.07380952380952
Papakura,FALSE,2014,CONSERVATIVE,4.14,0.985714285714286
Port Hills,FALSE,2014,CONSERVATIVE,3.11,0.74047619047619
Rangitata,FALSE,2014,CONSERVATIVE,4.37,1.04047619047619
Rangitikei,FALSE,2014,CONSERVATIVE,6.1,1.45238095238095
Rimutaka,FALSE,2014,CONSERVATIVE,4.03,0.95952380952381
Rodney,FALSE,2014,CONSERVATIVE,6.77,1.61190476190476
