Electoral District,Maori,Year,Party,Percent,Ratio
Tamaki,FALSE,2014,ACT,1.37,1.87671232876712
Taranaki-King Country,FALSE,2014,ACT,0.36,0.493150684931507
Taupo,FALSE,2014,ACT,0.25,0.342465753424658
Tauranga,FALSE,2014,ACT,0.36,0.493150684931507
Te Atatu,FALSE,2014,ACT,1.36,1.86301369863014
Tukituki,FALSE,2014,ACT,0.4,0.547945205479452
Upper Harbour,FALSE,2014,ACT,1.35,1.84931506849315
Waikato,FALSE,2014,ACT,0.53,0.726027397260274
Waimakariri,FALSE,2014,ACT,0.22,0.301369863013699
Wairarapa,FALSE,2014,ACT,0.33,0.452054794520548
Waitaki,FALSE,2014,ACT,0.27,0.36986301369863
Wellington Central,FALSE,2014,ACT,0.7,0.958904109589041
West Coast-Tasman,FALSE,2014,ACT,0.26,0.356164383561644
Whanganui,FALSE,2014,ACT,0.47,0.643835616438356
Whangarei,FALSE,2014,ACT,0.56,0.767123287671233
Wigram,FALSE,2014,ACT,1.04,1.42465753424658
