Electoral District,Maori,Year,Party,Percent,Ratio
Waimakariri,FALSE,2005,LABOUR PARTY,41.48,1.03055900621118
Wairarapa,FALSE,2005,LABOUR PARTY,36.06,0.895900621118012
Waitakere,FALSE,2005,LABOUR PARTY,46.65,1.15900621118012
Wellington Central,FALSE,2005,LABOUR PARTY,43.35,1.07701863354037
West Coast-Tasman,FALSE,2005,LABOUR PARTY,37.22,0.92472049689441
Whanganui,FALSE,2005,LABOUR PARTY,39.99,0.993540372670808
Whangarei,FALSE,2005,LABOUR PARTY,36.22,0.899875776397515
Wigram,FALSE,2005,LABOUR PARTY,47.95,1.19130434782609
Hauraki-Waikato,TRUE,2008,LABOUR PARTY,52.55,1.04869287567352
Ikaroa-Rawhiti,TRUE,2008,LABOUR PARTY,57.2,1.14148872480543
Tamaki Makaurau,TRUE,2008,LABOUR PARTY,49.73,0.992416683296747
Te Tai Hauauru,TRUE,2008,LABOUR PARTY,50.66,1.01097585312313
Te Tai Tokerau,TRUE,2008,LABOUR PARTY,45.63,0.910596687287966
Te Tai Tonga,TRUE,2008,LABOUR PARTY,49.58,0.989423268808621
Waiariki,TRUE,2008,LABOUR PARTY,45.57,0.909399321492716
Auckland Central,FALSE,2008,LABOUR PARTY,34.55,1.04760460885385
Bay of Plenty,FALSE,2008,LABOUR PARTY,20.19,0.612189205579139
Botany,FALSE,2008,LABOUR PARTY,25.18,0.76349302607641
Christchurch Central,FALSE,2008,LABOUR PARTY,39.36,1.19345057610673
Christchurch East,FALSE,2008,LABOUR PARTY,45.27,1.37265009096422
Clutha-Southland,FALSE,2008,LABOUR PARTY,23.94,0.725894481503942
Coromandel,FALSE,2008,LABOUR PARTY,25.99,0.788053365676167
Dunedin North,FALSE,2008,LABOUR PARTY,44.24,1.34141904184354
Dunedin South,FALSE,2008,LABOUR PARTY,46.73,1.41691934505761
East Coast,FALSE,2008,LABOUR PARTY,31.65,0.959672528805337
East Coast Bays,FALSE,2008,LABOUR PARTY,21.64,0.656155245603396
Epsom,FALSE,2008,LABOUR PARTY,20.09,0.609157064887811
Hamilton East,FALSE,2008,LABOUR PARTY,30.8,0.933899332929048
Hamilton West,FALSE,2008,LABOUR PARTY,35.64,1.08065494238933
Helensville,FALSE,2008,LABOUR PARTY,18.45,0.55942995755003
Hunua,FALSE,2008,LABOUR PARTY,19.71,0.597634930260764
Hutt South,FALSE,2008,LABOUR PARTY,42.79,1.29745300181928
Ilam,FALSE,2008,LABOUR PARTY,27.48,0.833232261976956
Invercargill,FALSE,2008,LABOUR PARTY,36.88,1.1182534869618
Kaikoura,FALSE,2008,LABOUR PARTY,28.18,0.854457246816252
Mana,FALSE,2008,LABOUR PARTY,43.91,1.33141297756216
Mangere,FALSE,2008,LABOUR PARTY,61.6,1.8677986658581
Manukau East,FALSE,2008,LABOUR PARTY,59.33,1.79896907216495
Manurewa,FALSE,2008,LABOUR PARTY,52.22,1.58338386901152
Maungakiekie,FALSE,2008,LABOUR PARTY,39.55,1.19921164342025
Mt Albert,FALSE,2008,LABOUR PARTY,42.6,1.29169193450576
Mt Roskill,FALSE,2008,LABOUR PARTY,42.64,1.29290479078229
Napier,FALSE,2008,LABOUR PARTY,35.57,1.0785324439054
Nelson,FALSE,2008,LABOUR PARTY,37.79,1.14584596725288
New Lynn,FALSE,2008,LABOUR PARTY,40.27,1.22104305639782
New Plymouth,FALSE,2008,LABOUR PARTY,31.42,0.952698605215282
North Shore,FALSE,2008,LABOUR PARTY,21.4,0.648878107944209
Northcote,FALSE,2008,LABOUR PARTY,29.74,0.90175864160097
Northland,FALSE,2008,LABOUR PARTY,25.04,0.759248029108551
Ohariu,FALSE,2008,LABOUR PARTY,33.33,1.01061249241965
Otaki,FALSE,2008,LABOUR PARTY,36.95,1.12037598544572
Pakuranga,FALSE,2008,LABOUR PARTY,22.27,0.675257731958763
Palmerston North,FALSE,2008,LABOUR PARTY,40.68,1.23347483323226
Papakura,FALSE,2008,LABOUR PARTY,29.31,0.88872043662826
Port Hills,FALSE,2008,LABOUR PARTY,37.13,1.12583383869012
Rangitata,FALSE,2008,LABOUR PARTY,34.85,1.05670103092784
Rangitikei,FALSE,2008,LABOUR PARTY,27.53,0.83474833232262
Rimutaka,FALSE,2008,LABOUR PARTY,41.31,1.25257731958763
Rodney,FALSE,2008,LABOUR PARTY,20.61,0.624924196482717
Rongotai,FALSE,2008,LABOUR PARTY,42.69,1.29442086112796
Rotorua,FALSE,2008,LABOUR PARTY,30.04,0.910855063674955
Selwyn,FALSE,2008,LABOUR PARTY,25.61,0.776531231049121
Tamaki,FALSE,2008,LABOUR PARTY,21.16,0.641600970285021
Taranaki-King Country,FALSE,2008,LABOUR PARTY,21.19,0.64251061249242
Taupo,FALSE,2008,LABOUR PARTY,29.2,0.885385081867799
Tauranga,FALSE,2008,LABOUR PARTY,22.62,0.685870224378411
Te Atatu,FALSE,2008,LABOUR PARTY,41.5,1.25833838690115
Tukituki,FALSE,2008,LABOUR PARTY,32.15,0.974833232261977
Waikato,FALSE,2008,LABOUR PARTY,22.57,0.684354154032747
Waimakariri,FALSE,2008,LABOUR PARTY,33.87,1.02698605215282
Wairarapa,FALSE,2008,LABOUR PARTY,31.23,0.946937537901759
Waitakere,FALSE,2008,LABOUR PARTY,39.77,1.20588235294118
Waitaki,FALSE,2008,LABOUR PARTY,30.08,0.912067919951486
Wellington Central,FALSE,2008,LABOUR PARTY,34.57,1.04821103699212
West Coast-Tasman,FALSE,2008,LABOUR PARTY,33.46,1.01455427531837
Whanganui,FALSE,2008,LABOUR PARTY,35.51,1.0767131594906
Whangarei,FALSE,2008,LABOUR PARTY,28.6,0.86719223771983
Wigram,FALSE,2008,LABOUR PARTY,40.19,1.21861734384475
Hauraki-Waikato,TRUE,2011,LABOUR PARTY,46.11,1.125732421875
Ikaroa-Rawhiti,TRUE,2011,LABOUR PARTY,49.58,1.21044921875
Tamaki Makaurau,TRUE,2011,LABOUR PARTY,41.5,1.01318359375
Te Tai Hauauru,TRUE,2011,LABOUR PARTY,42.03,1.026123046875
Te Tai Tokerau,TRUE,2011,LABOUR PARTY,34.65,0.845947265625
Te Tai Tonga,TRUE,2011,LABOUR PARTY,38.52,0.9404296875
Waiariki,TRUE,2011,LABOUR PARTY,35.05,0.855712890625
Auckland Central,FALSE,2011,LABOUR PARTY,25.11,0.941860465116279
Bay of Plenty,FALSE,2011,LABOUR PARTY,13.72,0.514628657164291
Botany,FALSE,2011,LABOUR PARTY,24.49,0.918604651162791
Christchurch Central,FALSE,2011,LABOUR PARTY,29.4,1.10277569392348
Christchurch East,FALSE,2011,LABOUR PARTY,31.65,1.18717179294824
Clutha-Southland,FALSE,2011,LABOUR PARTY,16.21,0.608027006751688
Coromandel,FALSE,2011,LABOUR PARTY,18.05,0.677044261065266
Dunedin North,FALSE,2011,LABOUR PARTY,33.8,1.26781695423856
Dunedin South,FALSE,2011,LABOUR PARTY,34.97,1.31170292573143
East Coast,FALSE,2011,LABOUR PARTY,23.87,0.895348837209302
East Coast Bays,FALSE,2011,LABOUR PARTY,17.2,0.645161290322581
Epsom,FALSE,2011,LABOUR PARTY,15.55,0.583270817704426
Hamilton East,FALSE,2011,LABOUR PARTY,24.71,0.926856714178545
Hamilton West,FALSE,2011,LABOUR PARTY,29.15,1.0933983495874
Helensville,FALSE,2011,LABOUR PARTY,14.35,0.538259564891223
Hunua,FALSE,2011,LABOUR PARTY,16.11,0.604276069017254
Hutt South,FALSE,2011,LABOUR PARTY,35.7,1.3390847711928
Ilam,FALSE,2011,LABOUR PARTY,19.18,0.719429857464366
Invercargill,FALSE,2011,LABOUR PARTY,28.73,1.07764441110278
Kaikoura,FALSE,2011,LABOUR PARTY,19.85,0.744561140285071
Mana,FALSE,2011,LABOUR PARTY,37.76,1.41635408852213
