"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.00398376997779255,0.00389994241280885,0.000376291502040653,0.0235085068772791
"2","Hauraki-Waikato","Conservative Party",0.0076,0.0239719470193228,0.0106448095895701,0.000622754189834304,0.0505814377457827
"3","Hauraki-Waikato","Green Party",0.0977,0.152341863043992,0.10480177924088,0.0526970616269339,0.160530138605542
"4","Hauraki-Waikato","Labour Party",0.465,0.441420257227751,0.486233725100115,0.394888656729958,0.595987215630748
"5","Hauraki-Waikato","Mana",0.0808,0.0281676019542915,0.0663554230879023,0.0165374053352829,0.117127202746035
"6","Hauraki-Waikato","Maori Party",0.1197,0.0578744107900363,0.0913428118643171,0.0319391473823266,0.151568314520865
"7","Hauraki-Waikato","National Party",0.0757,0.0896342561068795,0.0786554133967846,0.0300623690844539,0.128714809173339
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.199556779882658,0.144464116450929,0.00348902152852744,0.26659636721945
"9","Hauraki-Waikato","United Future",7e-04,0.00304911399727622,0.00285111852119015,0.000289823359601108,0.0101687894588669
"10","Ikaroa Rawhiti","ACT",0.0011,0.0027924737605464,0.00359447215732947,0.000404260383533769,0.0175525202988297
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.00216145626016704,0.00876484362997444,0.000577077280164153,0.0457145337509378
"12","Ikaroa Rawhiti","Green Party",0.1043,0.157979060591694,0.11183695389576,0.058136081245688,0.169572988979086
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.512816730425029,0.501076189084526,0.407537841296095,0.60736539109549
"14","Ikaroa Rawhiti","Mana",0.0987,0.101028501618655,0.085373702196991,0.0307828838584445,0.138852925879464
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.139421791330364,0.0959304728717695,0.03710541867722,0.155250824296708
"16","Ikaroa Rawhiti","National Party",0.0545,0.00789674027909043,0.0574815774428927,0.0147175778660717,0.100367850125221
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.0710068941411923,0.122463029388029,0.00301860510864626,0.239140135081523
"18","Ikaroa Rawhiti","United Future",3e-04,0.00489635159326219,0.00240834326107712,0.000222758984948505,0.00565421801287307
"19","Tamaki Makaurau","ACT",0.0019,0.00881385738302792,0.00404501606629824,0.000426337145058949,0.0228473395283878
"20","Tamaki Makaurau","Conservative Party",0.0062,0.015450833624303,0.00940333359534599,0.000594769609519704,0.0452042056260914
"21","Tamaki Makaurau","Green Party",0.1181,0.140992987223138,0.12511232107639,0.066827542703219,0.185633565819361
"22","Tamaki Makaurau","Labour Party",0.4084,0.362196736337396,0.425980850037665,0.339216863998517,0.534432748937212
"23","Tamaki Makaurau","Mana",0.1082,0.080519939278512,0.0936438075661016,0.0364598767669826,0.149521844070921
"24","Tamaki Makaurau","Maori Party",0.1284,0.0825817821993296,0.101555747718585,0.0408435942843616,0.161892180448371
"25","Tamaki Makaurau","National Party",0.0763,0.102458153001521,0.0776877690668205,0.0302188820941829,0.127616602324083
"26","Tamaki Makaurau","New Zealand First Party",0.1412,0.202713942339228,0.150061791064845,0.00439089274472662,0.270528469801078
"27","Tamaki Makaurau","United Future",8e-04,0.0042717686135444,0.00295437790613128,0.000301177549288037,0.0108297397832977
"28","Te Tai Hauauru","ACT",0.0013,0.00445155637154671,0.00372487114497373,0.000366272088913761,0.0186263355748023
"29","Te Tai Hauauru","Conservative Party",0.0057,0.00330619656064736,0.00892902035278011,0.000541418470475466,0.0448541968522262
"30","Te Tai Hauauru","Green Party",0.1193,0.20579706900018,0.127573989427082,0.0710659303408305,0.187421376706408
"31","Te Tai Hauauru","Labour Party",0.4223,0.421062944740806,0.443485041068432,0.352787472317286,0.549283245001652
"32","Te Tai Hauauru","Mana",0.0682,0.0813370840876219,0.0537738197400826,0.00742933373987745,0.0997269099352912
"33","Te Tai Hauauru","Maori Party",0.1764,0.182018016807225,0.148461431887575,0.0821084475235738,0.214042351563389
"34","Te Tai Hauauru","National Party",0.0711,0.0616533152187442,0.0729314685812902,0.0278863893477609,0.120406927915097
"35","Te Tai Hauauru","New Zealand First Party",0.1179,0.0394676750774297,0.126142673122268,0.0035597130465559,0.242293811323292
"36","Te Tai Hauauru","United Future",7e-04,0.000906142135799227,0.00295226463530148,0.000298321301236053,0.0102620430305475
"37","Te Tai Tokerau","ACT",0.0016,0.00288253196523235,0.00394614464908764,0.00046763979452116,0.0204018365075816
"38","Te Tai Tokerau","Conservative Party",0.0068,0.00231338605686252,0.00957840780234923,0.000612251486686688,0.0502595264822862
"39","Te Tai Tokerau","Green Party",0.1006,0.113034432908606,0.108431224030747,0.0540806541673217,0.168146509379419
"40","Te Tai Tokerau","Labour Party",0.3547,0.511140874457551,0.376469967498523,0.291686779706515,0.477402761439066
"41","Te Tai Tokerau","Mana",0.1875,0.148132925637771,0.171529930901661,0.106022275925397,0.244679526943918
"42","Te Tai Tokerau","Maori Party",0.1015,0.0715721914765486,0.0742878404973809,0.0202525197174516,0.130134480775214
"43","Te Tai Tokerau","National Party",0.0856,0.0869024721868742,0.0871516733872283,0.0374100115031069,0.140968384538029
"44","Te Tai Tokerau","New Zealand First Party",0.1455,0.0638506976329942,0.154001775548199,0.00441317910097221,0.278663735380971
"45","Te Tai Tokerau","United Future",8e-04,0.000170487677559965,0.00303719347622114,0.000250953328828295,0.0114775220544199
"46","Te Tai Tonga","ACT",0.0017,0.00307083631868155,0.00396343666306583,0.000364416510293207,0.0210260045924557
"47","Te Tai Tonga","Conservative Party",0.0074,0.0208169797974217,0.0102151715853208,0.000590779010346133,0.0511445895674102
"48","Te Tai Tonga","Green Party",0.1651,0.15869652958307,0.172705241330965,0.107276638427586,0.244510597042
"49","Te Tai Tonga","Labour Party",0.3692,0.4068593481534,0.394449816532458,0.304694886153077,0.49034651564295
"50","Te Tai Tonga","Mana",0.0496,0.0448848023837168,0.0359170895414431,0.00244416722561677,0.077534070288373
"51","Te Tai Tonga","Maori Party",0.1125,0.112535354862225,0.0842090879497356,0.028789166868707,0.143076360115226
"52","Te Tai Tonga","National Party",0.1445,0.137540773805088,0.146564448048938,0.0839230217520104,0.212284712245593
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.111242045778438,0.134527508204674,0.00362949425641065,0.258533420331731
"54","Te Tai Tonga","United Future",9e-04,0.00435332931795861,0.00302003535622121,0.000300673471700773,0.0124614799319244
"55","Waiariki","ACT",8e-04,0.00493642984616957,0.00337523815825592,0.000303976732455367,0.0142070365698373
"56","Waiariki","Conservative Party",0.0035,0.00236628609985544,0.00636072531947263,0.000514179410300713,0.0338644198368236
"57","Waiariki","Green Party",0.0806,0.0464055755021029,0.090424324494289,0.041936326154555,0.140916184286221
"58","Waiariki","Labour Party",0.3877,0.379656889687184,0.410673559243848,0.32427106509727,0.513609711610011
