"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.000381528660469039,0.00413690854473584,0.000427744168731219,0.0236869973245862
"2","Hauraki-Waikato","Conservative Party",0.0076,0.0354424807010342,0.0110841619366018,0.000544862526485081,0.0521183480480516
"3","Hauraki-Waikato","Green Party",0.0977,0.0524300756833196,0.10622361137911,0.0538615650636348,0.161060511994657
"4","Hauraki-Waikato","Labour Party",0.465,0.445622891123466,0.485950594420463,0.391698299827733,0.600241435598357
"5","Hauraki-Waikato","Mana",0.0808,0.0632181994653547,0.0670348896170251,0.017116341597995,0.115866988859282
"6","Hauraki-Waikato","Maori Party",0.1197,0.111957137217657,0.0922001454313941,0.0336234369027586,0.151285781513247
"7","Hauraki-Waikato","National Party",0.0757,0.0561773709830908,0.0780762785207595,0.0302623716483639,0.127102816184998
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.2343072087698,0.14060136587897,0.00360499846748753,0.264467909777433
"9","Hauraki-Waikato","United Future",7e-04,0.000463107395809464,0.00291172601365753,0.000293406701155839,0.0104525315475193
"10","Ikaroa Rawhiti","ACT",0.0011,9.90095548701089e-05,0.00373101886999183,0.000393442004262397,0.017036647393576
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.0396614791868991,0.00897220087991766,0.000572750344985406,0.0461287308344399
"12","Ikaroa Rawhiti","Green Party",0.1043,0.105460658697756,0.113023566501434,0.0588660332314786,0.168508082153695
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.444948493978738,0.501708348890802,0.410749170911665,0.607013802949881
"14","Ikaroa Rawhiti","Mana",0.0987,0.0862978639356716,0.0852956608537441,0.0316734494530754,0.139335166822496
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.054675797435441,0.0956615597397206,0.0365512287007158,0.154143609033924
"16","Ikaroa Rawhiti","National Party",0.0545,0.0478239556941568,0.0574656811718967,0.0157600563268601,0.0994279558886007
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.219353485824238,0.122914201046119,0.00299179410860214,0.24141760429327
"18","Ikaroa Rawhiti","United Future",3e-04,0.00167925569222907,0.0024956021430703,0.000251018289492261,0.00583504292116953
"19","Tamaki Makaurau","ACT",0.0019,0.0247966979748584,0.00389184708938847,0.000375828023490083,0.0224179693114698
"20","Tamaki Makaurau","Conservative Party",0.0062,0.0506114442714398,0.00907515309030186,0.00064397167595647,0.0473623657928904
"21","Tamaki Makaurau","Green Party",0.1181,0.160494321567035,0.124856604918667,0.0694245906407843,0.18701403177196
"22","Tamaki Makaurau","Labour Party",0.4084,0.325380397515411,0.427668294663239,0.338832926626759,0.533206275017364
"23","Tamaki Makaurau","Mana",0.1082,0.104107618858139,0.0934028869815581,0.0370592447628166,0.151969531144347
"24","Tamaki Makaurau","Maori Party",0.1284,0.129711650574132,0.100028562126926,0.0393550675917735,0.161939404623985
"25","Tamaki Makaurau","National Party",0.0763,0.0787201934663375,0.0779399995892255,0.031306082496306,0.128225460553588
"26","Tamaki Makaurau","New Zealand First Party",0.1412,0.121270542798126,0.147561211194406,0.00398176153214685,0.273905614878546
"27","Tamaki Makaurau","United Future",8e-04,0.00490713297452173,0.00296947244112574,0.000273686804579012,0.0111749710223016
"28","Te Tai Hauauru","ACT",0.0013,0.00180033636183857,0.00377264943590237,0.00036413769240448,0.0186152304927419
"29","Te Tai Hauauru","Conservative Party",0.0057,0.0156067320816396,0.00861458299316156,0.000593295863811976,0.0441395555352279
"30","Te Tai Hauauru","Green Party",0.1193,0.154260514498738,0.126672284385343,0.0710347068478334,0.186879138028147
"31","Te Tai Hauauru","Labour Party",0.4223,0.359770712983901,0.44505016137823,0.357607327700091,0.550822658239619
"32","Te Tai Hauauru","Mana",0.0682,0.0296455742632963,0.0545624899449351,0.00710276934975388,0.101316046827466
"33","Te Tai Hauauru","Maori Party",0.1764,0.159860456124211,0.14847967805905,0.0801780528771677,0.217141780748735
"34","Te Tai Hauauru","National Party",0.0711,0.083213981895895,0.0735039239133389,0.0265612525495725,0.123896377245285
"35","Te Tai Hauauru","New Zealand First Party",0.1179,0.195760311658323,0.126293029018947,0.00292931278958396,0.244998556481146
"36","Te Tai Hauauru","United Future",7e-04,8.13801321580329e-05,0.00289257200123554,0.000290697246658833,0.0101552903244786
"37","Te Tai Tokerau","ACT",0.0016,0.000978488401188062,0.00383740791446938,0.000334274131846467,0.0205421155604358
"38","Te Tai Tokerau","Conservative Party",0.0068,0.0147501203423693,0.00919016075180097,0.000539931178391158,0.0481776453211958
"39","Te Tai Tokerau","Green Party",0.1006,0.105611287741778,0.108778858621798,0.0543628391661501,0.167257262625444
"40","Te Tai Tokerau","Labour Party",0.3547,0.392102611987686,0.375606411173998,0.288975797490343,0.479052169387426
"41","Te Tai Tokerau","Mana",0.1875,0.127091331344558,0.172164213900691,0.104129803297991,0.248308895372545
"42","Te Tai Tokerau","Maori Party",0.1015,0.0213208331344329,0.0734105458398484,0.0168924703812099,0.130671108231325
"43","Te Tai Tokerau","National Party",0.0856,0.0973390117053571,0.0877411227296336,0.0372810026305903,0.141164921012031
"44","Te Tai Tokerau","New Zealand First Party",0.1455,0.237165740581129,0.155700848912187,0.00430557294985961,0.279445474262223
